LON,LAT,EDO,CLAVE,ESTACION,oct-13
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",82.21
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",70.4
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",110.9
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",108.61
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",59.21
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",30.9
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",74.92
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",43
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",56.5
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",153.95
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",67.33
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",14.31
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",111.53
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",108
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",89.86
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",214.1
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",78.21
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",98
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",32
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",35
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",162.83
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",152.9
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",96.41
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",205.4
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",67.82
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",116.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",38.2
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",41.3
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",49.6
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",53.53
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",59.81
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",123.11
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",114.04
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",196.8
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",200
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",63.6
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",53.01
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",83.5
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",67.3
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",145.11
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",138
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",91.53
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",63
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",90.21
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",99.79
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",106.01
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",119.4
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",123.7
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",86.7
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",155.8
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",32.04
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",86.4
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",89.11
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",41.3
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",22.91
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",35.51
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",32.84
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",61.7
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",61.71
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",9.5
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",64.55
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",0.75
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",32.1
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",33.1
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",18.71
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",1.05
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",0.02
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",31.51
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",34.6
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",27.02
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",18.01
-100.343333,25.634167,NL,AS-06,"Arroyo Seco, N.L. SAHM*",17
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",27
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",20.11
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",21.6
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",8.85
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",3.12
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",39.62
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",30.75
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",11.82
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",41
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",16.42
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",49.2
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",42.81
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",47.1
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",47.6
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",5.07
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",2.35
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",53.71
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",66.01
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",32.64
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",10.01
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",5.52
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",16.25
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",71.01
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",28.5
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",65
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",111.01
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",117.7
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",51.5
-96.74,17.164167,OAX,BJUAREZ,"Benito Juárez, Oax. SMN*",76.2
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",3.8
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",593.21
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",25.9
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",201.11
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",3
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",53.9
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",13
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",692.2
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",0
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",4.3
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",4.5
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",6
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",56.8
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",7
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",133.14
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",69.9
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",45.2
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",64.14
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",291.03
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",89.4
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",12.5
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",248.01
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",39.1
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",56.4
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",700
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",156.03
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",368.23
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",8.8
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",122.2
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",21.8
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",406.43
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",945.9
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",17
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",666
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",71.7
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",396
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",62
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",52.62
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",36.2
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",88.9
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",85.6
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",94
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",220.21
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",104.6
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",307.02
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",707.68
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",76.54
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",10.52
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",60
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",66.3
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",86.2
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",93.4
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",139.71
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",112.44
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",65.71
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",96.61
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",774.95
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",97.02
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",3.9
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",80.02
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",70.03
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",222.51
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",94.7
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",58.41
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",98
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",51.01
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",101.53
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",146.16
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",295
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",153.04
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",66.7
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",88.82
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",254.3
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",131.2
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",63.01
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",373.5
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",160.27
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",58.57
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",529.35
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",136.4
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",578.87
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",295.01
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",64.9
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",5
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",52.9
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",210.4
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",241.3
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",328.55
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",178.53
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",57.02
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",255.91
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",169.71
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",321.91
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",359.4
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",180.01
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",233
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",33.02
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",24
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",16.31
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",34.5
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",17.7
-100.283056,20.389444,QRO,HUIQT,"Huimilpan, Qro. SMN*",60.96
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",99.2
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",73.8
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",25.9
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",26.51
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",2.83
-99.169167,21.499167,QRO,SGORDAI,"Sierra Gorda 1, Qro. SMN*",125
-100,20.3625,QRO,SJSQT,"San José, Qro.",44.4
-87.835556,18.28,QROO,AXCALAK,"Arrecifes Xcalak, Q. Roo SMN*",341.4
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",292.11
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo SMN*",179.4
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",835.31
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",190.41
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",217.9
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",312.02
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",173.7
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",4
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",8.9
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",1
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",41
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",3.5
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",10
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",35.01
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",5.5
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",168.6
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",4
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",18.8
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",3
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",4
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",7.3
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",2.2
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",0
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",71.1
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",2.01
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",35.5
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",61.3
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",39.7
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",10.4
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",18.5
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",20
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0.6
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",4.2
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",4.2
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",1.3
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",1
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",87.6
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",130.8
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",72.6
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",84
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",27.02
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",181.1
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",21.92
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",5.07
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",25.9
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",123.32
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",136.3
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",38.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",21.7
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",24.01
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",131
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",324.8
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",29.6
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",21.8
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",39.6
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",72.9
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",246
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",33.43
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",139
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",406.8
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",10
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",0
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",103.4
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",44.21
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",12.2
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",1
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",2.5
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",60
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",88.3
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",71
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",85.01
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",71
-109.904444,27.776667,SON,CHCSO,"Chiculi, Son.",112
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",0
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",57.41
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",2
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",108.81
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",73.6
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",111.5
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",69.01
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",44.5
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",33.4
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",19.5
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",7.61
-110.93,29.078333,SON,HERMOSILLOob,"Observatorio de Hermosillo, Son. SMN*",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",1
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",141.2
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",5
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",38
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",0
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",4.51
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",0
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",66.01
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",119.8
-109.9,27.78,SON,K20SO,"km 20, Son.",55
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",97
-109.346111,27.227778,SON,K38SO,"km 38, Son.",58
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",128.5
-109.845,27.436389,SON,K58SO,"km 58 de Canal Alto, Son.",82
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",86.01
-109.6,27.1,SON,K81SO,"km 81 de Canal Alto, Son.",84.01
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",80.01
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",4.81
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",0
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",42
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",58
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",0
-110.936667,31.267222,SON,NNRSO,"El Nainari, Son.",70.5
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",61.52
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",0
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",26
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",20.9
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",165
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",1.5
-109.086111,29.419722,SON,PNACORICFE,"Paso Nácori, Son. CFE*",29.3
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",7.4
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",0
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0
-110.570556,29.710556,SON,RAYSO,"Rayón, Son.",4.5
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",100.02
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",48
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",2
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",2.51
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",0
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",0
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",83.81
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",0.01
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",70.01
