LON,LAT,EDO,CLAVE,ESTACION,feb-15
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",0.01
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",41.22
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",26.02
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",28.2
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",70.5
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",20.82
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",23.4
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",53.62
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",41.1
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",25.51
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",0
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",0
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",0
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",21
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",3.7
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",0
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",3
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",0
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",5
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",4.5
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",1
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",0
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",0
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",0
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",0
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",2
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",0
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",0
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",0
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",0.7
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",0.75
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",1
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",10
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",0
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",0.01
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",0
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",0
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",0
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",0
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",0
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",1.8
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",0
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",0
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",0
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",0
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",0
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",1.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",0
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",3
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",0
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",5.6
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",2.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",0
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",5.5
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",5.7
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",6.03
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",18.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",13.51
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",8.54
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",12.01
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",7.53
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",4.77
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",1.13
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",15.92
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",6
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",11.6
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",8.33
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",2.31
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",39.31
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",15.54
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",3.83
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",22.02
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",12.53
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",12.02
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",5.04
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",2.82
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",2
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",16.51
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",7.22
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",16.52
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",10
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",6
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",29.4
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",8.8
-101.353889,20.437222,GTO,LASESTACAS,"Las Estacas, Gto. INIFAP*",0
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",3.21
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",3.41
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",1
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",18.29
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",10.4
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",18.01
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",3.02
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",16.6
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",12.61
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",8.3
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",20
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",3.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",8.1
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",6.03
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",19.02
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",17.63
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",8.4
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",3.02
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",6.03
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",5.52
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",2
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",4.31
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",11
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",23.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",3.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",16
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",40.51
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",22.25
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",11.7
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",32.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",3.01
-98.131944,20.174722,HGO,LREHD,"Los Reyes, Hgo.",29.1
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",14.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",57.01
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",0.72
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",3.93
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",28
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",10
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",24
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",3.5
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",68.02
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",40.1
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",33
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",11.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",25.4
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",20.5
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",31
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",9
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",30
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",42.9
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",34.3
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",29.4
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",30.3
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",7.89
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",8
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",77
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",32.2
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",34.2
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",68
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",66.9
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",9.81
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",11.5
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",143.6
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",2.7
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",25.6
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",33
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",26.01
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",14.4
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",22.8
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",25.7
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",17.4
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",20.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",5.8
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",23.01
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",7.2
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",34.8
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",15.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",14.6
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",23
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",13.8
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",16.4
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",70
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",23
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",25.8
-103.916667,22.6,JAL,PINJL,"El Pinito, Jal.",87.6
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",21.7
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",17.3
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",5.8
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",13.61
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",10.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",12.3
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",17.5
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",12.3
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",16.9
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",60
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",12.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",23.7
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",9.4
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",29
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",24.3
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",42.1
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",41.5
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",6.6
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",63
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",9.9
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",19
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",6.6
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",6
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",2.9
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",0
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",15.34
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",21.51
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",30.3
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",8.53
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",5
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",19.2
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",2.5
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",4.5
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",5.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",28.52
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",12
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",23.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",3
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",0
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",22.02
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",9
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",0.8
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",157.9
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",25.1
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",3
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",11.18
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",0
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",1.5
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",0
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",18
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",10.04
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",8.71
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",8.9
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",4.5
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",19.01
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",42
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",4.8
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",34.7
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",0.9
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",14
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",0
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",16.6
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",11
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",15.07
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",2.3
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",11
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",4.6
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",15.21
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",14.22
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",16.8
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",25
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",4.8
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",23.72
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",14.7
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",4.5
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",2
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",15
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",18
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",8.9
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",4.6
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",11.51
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",37.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",2
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",20
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",0
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",8.01
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",7.8
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",39.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",6.9
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",10.9
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",8.11
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",20
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",24.3
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",13.52
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",7.6
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0.4
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",7.1
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",19.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",1.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",5.8
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0.3
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",4.5
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",10.8
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",19
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",17.1
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",28.51
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",13.3
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",17.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",6.2
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",0.3
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",32.5
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",41
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",11.8
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",13.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",10.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",18
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",0.2
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",21.5
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",13
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",3.53
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",5.6
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",12.4
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",14.6
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",5.5
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",15
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",4.1
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",0.01
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",4.42
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",1.31
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",2.8
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",0.01
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",2.6
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",0.01
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",1
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",0.5
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",3
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",6.51
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",8.91
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",3.31
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",12.1
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",1.01
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",0.3
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",0.2
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",0.01
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",0.2
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",0.12
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",1.02
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",1.9
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",3.81
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",2.41
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",0.5
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",1
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",2.5
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",1.6
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",1.5
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",0
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",4.81
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",0
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",7.9
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",0
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",0
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",5.8
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",1.6
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",5.6
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",0.01
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",1.22
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",0
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",2.2
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",51.72
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",97
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",58
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",99.1
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",120.9
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",51.1
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",94
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",27.62
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",21.2
