Latitude: 19.49027  Longitude: -99.59373
X & Y on Lambert Conformal Conic: 44030.22 -2501949.04
Tile: 9761
Elevation: 2746 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,24.29,8.11
2015,214,23.90,8.21
2015,215,24.64,8.09
2015,216,24.80,7.76
2015,217,24.32,8.68
2015,218,25.45,8.67
2015,219,24.94,8.53
2015,220,24.70,8.25
2015,221,25.63,7.92
2015,222,25.81,8.60
2015,223,25.05,7.03
2015,224,22.08,8.20
2015,225,20.79,9.02
2015,226,22.53,8.79
2015,227,24.07,7.80
2015,228,25.30,7.67
2015,229,23.50,9.37
2015,230,21.60,8.81
2015,231,22.73,9.07
2015,232,24.09,7.55
2015,233,23.48,8.80
2015,234,23.52,9.86
2015,235,22.39,9.48
2015,236,23.23,8.88
2015,237,24.35,8.27
2015,238,22.91,8.74
2015,239,21.69,8.38
2015,240,21.92,8.34
2015,241,21.65,7.73
2015,242,22.93,9.08
2015,243,23.24,8.66
2015,244,22.55,8.61
2015,245,23.65,9.63
2015,246,22.78,10.01
2015,247,22.58,9.86
2015,248,22.68,8.92
2015,249,22.80,9.72
2015,250,24.42,9.74
2015,251,24.90,8.70
2015,252,24.58,8.58
2015,253,25.18,8.72
2015,254,23.78,9.57
2015,255,23.87,8.32
2015,256,22.89,9.89
2015,257,21.98,11.33
2015,258,22.31,10.76
2015,259,23.10,11.23
2015,260,21.68,10.78
2015,261,22.24,10.64
2015,262,23.77,8.39
2015,263,24.03,8.24
2015,264,23.25,10.27
2015,265,23.94,8.87
2015,266,23.11,6.82
2015,267,24.18,7.12
2015,268,23.43,9.53
2015,269,20.69,9.94
2015,270,19.90,9.54
2015,271,21.55,9.26
2015,272,19.65,9.23
2015,273,19.59,9.22
2015,274,19.15,9.29
2015,275,22.15,6.45
2015,276,22.84,4.53
2015,277,24.64,3.34
2015,278,23.50,7.70
2015,279,24.96,7.11
2015,280,24.83,6.31
2015,281,26.17,6.76
2015,282,24.74,8.52
2015,283,23.64,8.17
2015,284,22.78,8.99
2015,285,24.90,7.95
2015,286,25.33,7.34
2015,287,24.27,7.48
2015,288,21.62,7.12
2015,289,22.00,6.45
2015,290,22.01,6.91
2015,291,19.72,9.04
2015,292,17.66,7.74
2015,293,20.00,7.61
2015,294,25.02,5.37
2015,295,24.35,6.66
2015,296,23.28,11.02
2015,297,23.03,10.68
2015,298,22.19,11.00
2015,299,22.58,8.85
2015,300,21.49,8.97
2015,301,22.84,10.81
2015,302,22.05,8.67
2015,303,23.64,9.05
2015,304,21.17,9.75
2015,305,21.26,10.13
2015,306,22.67,7.17
2015,307,22.26,6.82
2015,308,24.61,7.50
2015,309,25.03,5.66
2015,310,24.77,5.54
2015,311,23.87,6.62
2015,312,23.38,8.00
2015,313,21.08,8.38
2015,314,24.55,6.47
2015,315,24.53,7.05
2015,316,26.50,5.73
2015,317,23.97,6.97
2015,318,20.63,9.51
2015,319,19.13,7.04
2015,320,20.65,8.16
2015,321,25.31,6.05
2015,322,23.08,6.60
2015,323,25.21,7.20
2015,324,21.50,6.37
2015,325,24.06,7.37
2015,326,23.05,7.07
2015,327,17.73,6.58
2015,328,22.43,4.24
2015,329,23.33,5.36
2015,330,24.37,6.62
2015,331,23.86,6.42
2015,332,21.53,7.61
2015,333,22.11,6.98
2015,334,22.75,4.19
2015,335,25.31,3.85
2015,336,26.60,4.46
2015,337,23.88,5.45
2015,338,19.14,6.10
2015,339,18.22,3.98
2015,340,19.55,4.60
2015,341,20.94,4.55
2015,342,20.10,4.70
2015,343,20.91,5.27
2015,344,19.66,5.10
2015,345,21.91,4.72
2015,346,14.00,6.32
2015,347,11.00,-0.05
2015,348,16.67,5.54
2015,349,17.20,-1.18
2015,350,22.55,2.82
2015,351,23.17,3.35
2015,352,20.63,5.55
2015,353,11.31,-7.97
2015,354,12.62,-3.02
2015,355,13.51,3.30
2015,356,13.42,3.54
2015,357,18.03,3.53
2015,358,20.46,3.34
2015,359,22.85,5.21
2015,360,23.25,2.96
2015,361,23.22,3.85
2015,362,21.28,2.18
2015,363,21.21,0.94
2015,364,22.90,6.04
2015,365,23.42,6.36
2016,1,20.23,5.91
2016,2,23.88,5.18
2016,3,22.92,5.77
2016,4,22.64,5.84
2016,5,18.53,3.43
2016,6,18.97,4.10
2016,7,19.07,2.87
2016,8,19.15,1.98
2016,9,19.28,1.76
2016,10,19.55,2.04
2016,11,18.73,2.89
2016,12,22.25,0.55
2016,13,17.38,1.96
2016,14,15.75,4.74
2016,15,17.94,3.54
2016,16,21.07,1.41
2016,17,18.58,1.52
2016,18,24.52,-0.92
2016,19,20.22,0.00
2016,20,18.56,0.73
2016,21,19.53,1.83
2016,22,22.85,0.51
2016,23,22.16,-0.11
2016,24,21.55,-0.92
2016,25,19.94,-0.10
2016,26,23.92,7.02
2016,27,19.36,0.90
2016,28,19.74,-1.28
2016,29,15.88,-0.22
2016,30,18.35,2.78
2016,31,19.93,4.04
2016,32,22.44,4.94
2016,33,25.35,2.92
2016,34,24.72,4.93
2016,35,26.65,3.13
2016,36,23.21,0.32
2016,37,24.95,-0.01
2016,38,21.41,0.47
2016,39,22.30,-0.67
2016,40,21.37,0.11
2016,41,15.89,1.77
2016,42,16.53,4.03
2016,43,21.76,-0.85
2016,44,21.78,-0.55
2016,45,19.62,1.67
2016,46,22.58,1.57
2016,47,24.49,2.84
2016,48,24.33,2.65
2016,49,23.35,3.14
2016,50,24.12,1.57
2016,51,26.52,2.12
2016,52,24.28,4.08
2016,53,27.92,3.23
2016,54,25.58,5.05
2016,55,27.08,5.07
2016,56,26.47,4.27
2016,57,25.79,4.36
2016,58,24.08,4.59
2016,59,20.28,6.38
2016,60,22.29,5.75
2016,61,23.75,6.02
2016,62,23.42,6.63
2016,63,19.74,6.13
2016,64,20.74,5.71
2016,65,19.98,4.28
2016,66,23.51,2.44
2016,67,25.18,2.60
2016,68,22.73,5.74
2016,69,19.99,6.70
2016,70,14.88,3.42
2016,71,17.12,3.44
2016,72,18.53,3.21
2016,73,23.48,2.10
2016,74,25.59,4.16
2016,75,28.06,4.08
2016,76,29.08,5.64
2016,77,27.28,7.72
2016,78,26.43,6.74
2016,79,25.21,6.76
2016,80,22.97,6.22
2016,81,21.22,4.43
2016,82,20.41,5.56
2016,83,22.47,6.98
2016,84,24.61,6.94
2016,85,26.56,7.06
2016,86,25.83,7.68
2016,87,25.15,7.60
2016,88,29.15,8.37
2016,89,28.02,7.38
2016,90,27.41,7.50
2016,91,28.59,7.99
2016,92,28.77,8.07
2016,93,27.24,7.25
2016,94,28.66,5.95
2016,95,28.36,6.32
2016,96,29.56,7.13
2016,97,28.98,6.83
2016,98,28.85,6.79
2016,99,29.84,7.96
2016,100,29.31,8.26
2016,101,29.23,8.20
2016,102,28.56,8.13
2016,103,30.73,8.48
2016,104,30.64,9.04
2016,105,31.27,8.37
2016,106,29.04,8.11
2016,107,28.92,8.37
2016,108,27.91,8.78
2016,109,28.45,9.87
2016,110,28.47,8.00
2016,111,27.07,7.73
2016,112,21.59,8.21
2016,113,22.58,6.84
2016,114,20.73,8.13
2016,115,22.51,6.49
2016,116,24.84,7.09
2016,117,25.90,7.35
2016,118,25.28,5.98
2016,119,28.90,6.26
2016,120,29.62,7.70
2016,121,28.89,7.97
2016,122,27.37,7.37
2016,123,29.04,8.17
2016,124,32.39,8.55
2016,125,29.83,9.92
2016,126,29.35,9.59
2016,127,28.65,9.86
2016,128,28.72,8.22
2016,129,29.64,9.85
2016,130,29.64,9.34
2016,131,28.64,9.57
2016,132,28.93,9.43
2016,133,25.61,9.29
2016,134,25.78,8.72
2016,135,24.90,8.46
2016,136,25.03,9.94
2016,137,22.94,11.63
2016,138,24.34,8.36
2016,139,26.35,8.71
2016,140,26.88,9.23
2016,141,26.94,10.31
2016,142,29.84,9.60
2016,143,28.84,11.10
2016,144,30.11,11.64
2016,145,28.90,9.88
2016,146,29.43,9.12
2016,147,30.60,10.51
2016,148,27.72,9.92
2016,149,27.44,9.79
2016,150,27.09,10.51
2016,151,26.94,9.81
2016,152,27.00,9.77
2016,153,26.56,10.21
2016,154,24.44,10.07
2016,155,24.58,10.25
2016,156,23.57,8.91
2016,157,23.47,7.60
2016,158,22.20,8.76
2016,159,22.45,8.91
2016,160,23.73,7.38
2016,161,25.47,8.53
2016,162,24.56,8.97
2016,163,23.59,10.86
2016,164,22.62,9.12
2016,165,22.07,10.52
2016,166,23.63,9.25
2016,167,22.86,10.10
2016,168,23.91,10.30
2016,169,25.18,10.58
2016,170,25.22,9.09
2016,171,24.01,9.54
2016,172,22.21,9.96
2016,173,22.24,10.15
2016,174,21.28,8.19
2016,175,23.17,7.13
2016,176,23.87,6.52
2016,177,23.45,9.23
2016,178,22.50,10.67
2016,179,23.16,9.61
2016,180,23.67,9.50
2016,181,23.74,8.55
2016,182,23.13,8.62
2016,183,22.81,9.28
2016,184,23.12,10.26
2016,185,23.61,9.03
2016,186,25.43,9.47
2016,187,23.79,9.49
2016,188,23.23,9.58
2016,189,24.38,9.81
2016,190,25.75,8.12
2016,191,25.30,8.95
2016,192,25.22,8.76
2016,193,24.12,9.37
2016,194,22.02,9.26
2016,195,21.76,8.13
2016,196,22.77,8.48
2016,197,22.88,8.60
2016,198,23.01,7.70
2016,199,22.92,7.71
2016,200,22.53,8.46
2016,201,22.59,8.94
2016,202,22.02,9.98
2016,203,21.43,10.43
2016,204,21.51,9.74
2016,205,22.47,9.62
2016,206,22.95,8.86
2016,207,24.04,8.06
2016,208,23.97,8.88
2016,209,23.29,9.06
2016,210,23.72,8.94
2016,211,23.22,8.98
2016,212,24.24,8.98
2016,213,21.67,9.87
2016,214,22.15,7.90
2016,215,23.18,8.90
2016,216,23.95,9.04
2016,217,24.95,8.43
2016,218,24.79,8.85
2016,219,23.71,9.91
2016,220,20.67,11.33
2016,221,22.25,11.28
2016,222,21.43,10.86
2016,223,23.14,11.00
2016,224,23.87,8.88
2016,225,24.49,8.46
2016,226,25.39,6.93
2016,227,25.78,7.41
2016,228,24.98,7.99
2016,229,24.23,8.41
2016,230,22.70,10.95
2016,231,22.53,11.68
2016,232,23.54,11.06
2016,233,24.05,9.99
2016,234,23.76,9.62
2016,235,23.36,8.58
2016,236,22.63,7.89
2016,237,22.76,8.43
2016,238,22.16,9.42
2016,239,23.12,8.34
2016,240,24.20,7.77
2016,241,23.69,7.43
2016,242,23.01,9.25
2016,243,23.73,9.25
2016,244,23.70,7.98
2016,245,25.06,7.06
2016,246,23.02,8.78
2016,247,22.72,11.02
2016,248,20.94,11.54
2016,249,20.55,10.51
2016,250,21.25,9.92
2016,251,23.49,7.64
2016,252,23.45,7.67
2016,253,24.46,6.33
2016,254,24.74,6.78
2016,255,25.46,8.28
2016,256,23.03,10.29
2016,257,24.19,10.10
2016,258,24.43,8.06
2016,259,24.64,8.04
2016,260,24.50,9.16
2016,261,23.98,9.01
2016,262,24.26,9.22
2016,263,24.26,9.18
2016,264,23.32,8.07
2016,265,23.24,7.91
2016,266,21.41,8.04
2016,267,22.69,8.21
2016,268,22.12,7.34
2016,269,22.58,7.08
2016,270,23.02,8.91
2016,271,22.69,10.57
2016,272,20.40,11.29
2016,273,21.01,10.11
2016,274,22.21,8.93
2016,275,22.65,8.10
2016,276,23.24,8.06
2016,277,22.63,7.63
2016,278,24.20,9.80
2016,279,24.83,8.77
2016,280,24.49,7.94
2016,281,24.14,6.91
2016,282,22.90,7.14
2016,283,20.71,7.22
2016,284,19.02,6.91
2016,285,22.07,6.87
2016,286,23.34,7.99
2016,287,24.37,9.08
2016,288,23.78,5.70
2016,289,24.46,6.36
2016,290,24.11,5.51
2016,291,23.63,6.16
2016,292,23.62,7.89
2016,293,25.22,5.72
2016,294,23.72,5.98
2016,295,21.68,6.28
2016,296,18.83,8.88
2016,297,19.72,7.68
2016,298,22.12,8.62
2016,299,23.65,6.27
2016,300,22.54,4.71
2016,301,21.40,4.83
2016,302,17.68,3.84
2016,303,18.84,5.41
2016,304,21.19,4.09
2016,305,21.96,6.32
2016,306,22.79,4.29
2016,307,24.31,4.19
2016,308,24.73,5.82
2016,309,22.22,7.33
2016,310,20.23,6.02
2016,311,21.94,4.75
2016,312,23.16,5.86
2016,313,25.11,6.28
2016,314,19.62,7.09
2016,315,16.74,6.41
2016,316,16.14,7.44
2016,317,18.05,7.58
2016,318,18.22,6.58
2016,319,19.47,5.69
2016,320,22.05,5.67
2016,321,21.01,7.66
2016,322,18.50,6.76
2016,323,19.75,6.18
2016,324,21.81,5.83
2016,325,17.80,6.14
2016,326,19.65,3.94
2016,327,21.52,1.72
2016,328,21.69,2.13
2016,329,21.69,1.76
2016,330,21.67,1.02
2016,331,20.81,1.30
2016,332,19.02,2.02
2016,333,22.11,1.20
2016,334,23.13,2.87
2016,335,23.92,4.01
2016,336,24.71,4.42
2016,337,24.53,4.53
2016,338,23.77,6.10
2016,339,24.59,4.46
2016,340,22.08,5.80
2016,341,21.29,4.35
2016,342,24.01,2.18
2016,343,24.51,3.42
2016,344,24.14,3.83
2016,345,20.17,5.14
2016,346,19.38,6.46
2016,347,19.88,3.97
2016,348,24.19,3.64
2016,349,24.05,1.28
2016,350,24.58,2.22
2016,351,22.64,4.43
2016,352,22.15,4.77
2016,353,22.18,5.15
2016,354,22.22,6.26
2016,355,22.63,6.08
2016,356,21.29,4.08
2016,357,22.10,3.06
2016,358,22.34,2.72
2016,359,22.24,2.43
2016,360,23.06,2.12
2016,361,22.35,2.82
2016,362,23.07,2.92
2016,363,22.07,4.08
2016,364,22.28,4.52
2016,365,22.58,4.99
2017,1,20.43,3.15
2017,2,20.74,4.78
2017,3,24.01,2.41
2017,4,22.79,2.80
2017,5,25.65,2.25
2017,6,25.65,3.42
2017,7,25.78,3.48
2017,8,21.08,1.33
2017,9,19.33,-1.72
2017,10,19.77,-1.62
2017,11,21.74,-0.90
2017,12,22.55,1.42
2017,13,22.92,0.42
2017,14,21.71,-0.46
2017,15,21.27,-0.24
2017,16,21.83,-0.41
2017,17,22.66,0.42
2017,18,20.23,3.62
2017,19,22.48,1.99
2017,20,22.31,2.53
2017,21,19.64,1.92
2017,22,23.53,1.91
2017,23,23.17,1.97
2017,24,25.15,-0.11
2017,25,22.74,2.77
2017,26,25.70,2.90
2017,27,26.78,1.27
2017,28,25.24,0.93
2017,29,23.35,1.02
2017,30,18.72,2.00
2017,31,20.53,1.15
2017,32,22.32,3.48
2017,33,23.24,2.63
2017,34,21.74,1.36
2017,35,22.72,2.37
2017,36,21.26,3.05
2017,37,22.88,3.06
2017,38,22.61,4.45
2017,39,25.73,3.30
2017,40,26.12,2.17
2017,41,23.65,0.89
2017,42,23.97,0.27
2017,43,26.64,1.46
2017,44,26.23,1.82
2017,45,23.88,4.21
2017,46,24.54,2.89
2017,47,24.17,2.93
2017,48,21.33,4.18
2017,49,21.22,1.90
2017,50,25.35,1.37
2017,51,22.47,5.32
2017,52,23.15,2.75
2017,53,24.36,0.32
2017,54,25.17,3.24
2017,55,24.15,4.09
2017,56,25.63,1.99
2017,57,26.13,2.83
2017,58,25.45,5.78
2017,59,27.45,4.34
2017,60,27.92,4.89
2017,61,27.70,4.63
2017,62,24.01,5.16
2017,63,22.18,4.94
2017,64,22.67,4.92
2017,65,23.12,4.50
2017,66,24.48,5.36
2017,67,23.58,4.52
2017,68,23.39,4.52
2017,69,23.55,4.06
2017,70,23.34,6.18
2017,71,24.14,6.03
2017,72,21.25,6.58
2017,73,22.41,3.53
2017,74,21.80,5.58
2017,75,20.62,5.08
2017,76,21.38,4.41
2017,77,23.94,2.68
2017,78,23.57,4.06
2017,79,24.35,3.10
2017,80,24.73,3.34
2017,81,25.79,3.86
2017,82,25.06,3.38
2017,83,26.90,3.70
2017,84,28.43,5.19
2017,85,27.35,5.62
2017,86,26.23,4.43
2017,87,26.90,5.32
2017,88,27.04,5.79
2017,89,26.86,5.37
2017,90,27.44,5.22
2017,91,24.90,3.94
2017,92,28.19,5.11
2017,93,26.57,6.02
2017,94,27.83,4.34
2017,95,27.95,7.36
2017,96,29.79,5.62
2017,97,26.98,6.81
2017,98,29.39,8.03
2017,99,27.91,6.92
2017,100,27.83,7.84
2017,101,28.64,6.97
2017,102,26.55,5.44
2017,103,24.68,4.67
2017,104,24.56,5.35
2017,105,24.55,5.77
2017,106,25.83,6.77
2017,107,24.12,5.97
2017,108,23.93,6.23
2017,109,22.08,3.57
2017,110,22.36,3.29
2017,111,24.56,3.05
2017,112,25.13,5.39
2017,113,27.03,5.80
2017,114,25.27,6.39
2017,115,26.23,7.05
2017,116,25.25,8.30
2017,117,27.41,5.71
2017,118,27.86,6.93
2017,119,27.59,10.38
2017,120,28.83,7.21
2017,121,31.24,6.58
2017,122,29.50,7.51
2017,123,29.12,9.14
2017,124,26.93,8.85
2017,125,24.28,8.51
2017,126,24.72,6.92
2017,127,26.81,6.44
2017,128,26.46,9.53
2017,129,27.72,8.18
2017,130,25.34,8.17
2017,131,26.72,9.30
2017,132,28.02,7.93
2017,133,27.45,9.65
2017,134,26.93,9.66
2017,135,25.69,9.34
2017,136,28.98,9.09
2017,137,29.29,11.35
2017,138,30.77,10.71
2017,139,30.48,10.22
2017,140,31.95,10.97
2017,141,31.08,9.82
2017,142,29.17,9.36
2017,143,29.72,10.28
2017,144,30.75,10.87
2017,145,29.32,12.12
2017,146,27.94,12.01
2017,147,29.31,8.87
2017,148,27.16,10.94
2017,149,26.92,10.05
2017,150,26.26,10.22
2017,151,24.33,10.57
2017,152,22.00,10.25
2017,153,24.21,8.98
2017,154,24.77,10.28
2017,155,25.43,9.85
2017,156,28.09,10.22
2017,157,27.67,11.75
2017,158,26.74,9.20
2017,159,25.09,10.11
2017,160,25.00,10.05
2017,161,25.65,10.49
2017,162,25.02,10.33
2017,163,26.51,8.96
2017,164,26.42,9.91
2017,165,24.18,10.87
2017,166,24.32,9.33
2017,167,24.55,9.47
2017,168,26.29,9.06
2017,169,26.67,7.54
2017,170,25.71,9.03
2017,171,24.85,8.05
2017,172,23.41,6.23
2017,173,25.54,6.95
2017,174,26.34,9.15
2017,175,27.89,7.78
2017,176,24.15,10.21
2017,177,22.07,10.93
2017,178,21.45,10.40
2017,179,22.90,11.00
2017,180,22.30,10.85
2017,181,23.17,9.69
2017,182,21.42,9.54
2017,183,22.76,8.08
2017,184,22.87,8.78
2017,185,21.53,9.53
2017,186,22.99,8.80
2017,187,23.24,8.04
2017,188,22.15,8.67
2017,189,20.60,9.61
2017,190,20.92,9.63
2017,191,19.78,8.65
2017,192,21.13,10.35
2017,193,21.05,10.15
2017,194,22.33,9.48
2017,195,23.90,8.11
2017,196,23.52,7.35
2017,197,23.61,7.62
2017,198,23.86,7.89
2017,199,23.33,8.03
2017,200,23.34,9.08
2017,201,23.60,8.46
2017,202,23.39,8.43
2017,203,24.09,8.49
2017,204,23.52,7.91
2017,205,22.40,9.08
2017,206,23.34,9.62
2017,207,22.04,9.84
2017,208,22.92,10.03
2017,209,22.39,8.42
2017,210,24.15,8.22
2017,211,25.05,8.67
2017,212,25.26,8.14
2017,213,25.28,8.36
2017,214,24.30,9.30
2017,215,24.26,9.76
2017,216,23.99,9.87
2017,217,23.96,9.89
2017,218,24.79,10.13
2017,219,25.81,9.96
2017,220,26.02,8.86
2017,221,24.87,8.47
2017,222,22.57,10.61
2017,223,21.86,8.46
2017,224,22.77,7.47
2017,225,22.42,9.02
2017,226,23.90,8.98
2017,227,24.31,8.29
2017,228,24.64,8.85
2017,229,23.69,10.05
2017,230,24.37,9.00
2017,231,23.98,8.14
2017,232,22.71,8.80
2017,233,24.27,9.09
2017,234,23.13,9.18
2017,235,24.13,9.55
2017,236,23.95,9.09
2017,237,23.24,8.85
2017,238,22.98,9.78
2017,239,24.05,10.70
2017,240,22.26,10.68
2017,241,21.10,10.93
2017,242,19.00,9.47
2017,243,19.98,9.69
2017,244,20.23,10.58
2017,245,21.06,10.85
2017,246,20.20,10.53
2017,247,20.46,10.43
2017,248,20.56,10.43
2017,249,20.47,10.78
2017,250,19.75,10.18
2017,251,19.23,10.49
2017,252,20.33,9.96
2017,253,19.45,8.95
2017,254,19.67,6.82
2017,255,22.13,5.51
2017,256,23.24,3.64
2017,257,24.02,5.97
2017,258,24.24,9.09
2017,259,25.33,7.13
2017,260,25.51,8.44
2017,261,25.52,9.63
2017,262,23.98,10.39
2017,263,24.20,9.65
2017,264,25.51,9.71
2017,265,22.60,11.16
2017,266,23.77,10.54
2017,267,22.86,10.46
2017,268,22.38,11.18
2017,269,22.89,11.82
2017,270,23.84,11.63
2017,271,23.16,11.05
2017,272,19.54,10.56
2017,273,19.85,10.76
2017,274,20.41,10.46
2017,275,20.96,10.69
2017,276,21.10,10.29
2017,277,19.80,10.11
2017,278,20.35,9.19
2017,279,21.33,8.86
2017,280,21.74,6.60
2017,281,23.18,5.59
2017,282,22.94,9.74
2017,283,24.37,9.34
2017,284,22.10,8.61
2017,285,19.27,7.86
2017,286,19.16,7.72
2017,287,20.48,7.41
2017,288,22.68,7.88
2017,289,23.93,7.45
2017,290,20.89,8.70
2017,291,21.77,6.36
2017,292,23.39,7.21
2017,293,25.15,7.62
2017,294,24.49,6.59
2017,295,25.60,5.31
2017,296,24.24,5.44
2017,297,20.02,6.20
2017,298,19.41,5.73
2017,299,18.54,4.73
2017,300,23.68,2.86
2017,301,24.23,4.34
2017,302,22.66,4.80
2017,303,22.63,7.07
2017,304,22.54,7.98
2017,305,23.99,9.45
2017,306,23.93,7.55
2017,307,25.75,6.01
2017,308,25.21,4.02
2017,309,24.50,2.58
2017,310,24.61,4.34
2017,311,26.83,2.28
2017,312,25.78,0.73
2017,313,25.93,2.48
2017,314,24.24,4.00
2017,315,22.78,4.35
2017,316,23.55,4.65
2017,317,22.28,4.89
2017,318,19.40,6.83
2017,319,21.54,3.40
2017,320,23.41,0.75
2017,321,23.38,0.11
2017,322,22.97,4.84
2017,323,25.17,1.45
2017,324,21.29,2.06
2017,325,22.60,2.40
2017,326,22.85,2.66
2017,327,19.61,1.37
2017,328,18.23,0.64
