Latitude: 17.48326  Longitude: -93.24242
X & Y on Lambert Conformal Conic: 750250.38 -2702530.6
Tile: 9584
Elevation: 243 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,34.84,21.42
2015,214,34.25,23.00
2015,215,34.62,22.44
2015,216,35.54,22.08
2015,217,34.97,23.70
2015,218,35.94,23.09
2015,219,36.15,22.92
2015,220,36.36,22.81
2015,221,35.92,22.53
2015,222,35.20,22.93
2015,223,34.63,23.04
2015,224,33.11,21.91
2015,225,32.58,21.98
2015,226,33.65,21.98
2015,227,35.01,21.99
2015,228,34.57,22.06
2015,229,33.61,22.73
2015,230,33.66,23.14
2015,231,35.13,23.07
2015,232,35.81,23.65
2015,233,35.73,23.15
2015,234,34.66,22.22
2015,235,34.82,21.80
2015,236,35.49,23.10
2015,237,33.79,22.89
2015,238,33.39,22.12
2015,239,34.08,22.17
2015,240,32.83,22.79
2015,241,31.89,21.99
2015,242,33.75,21.89
2015,243,34.81,22.82
2015,244,34.11,22.88
2015,245,34.07,22.52
2015,246,34.16,22.87
2015,247,34.45,22.58
2015,248,33.98,22.02
2015,249,33.60,22.15
2015,250,34.38,22.37
2015,251,34.71,21.66
2015,252,33.72,21.93
2015,253,34.19,22.56
2015,254,34.35,22.51
2015,255,35.10,22.68
2015,256,34.29,22.86
2015,257,34.14,22.78
2015,258,33.26,21.77
2015,259,33.60,22.70
2015,260,33.98,22.63
2015,261,33.59,22.09
2015,262,33.52,21.41
2015,263,33.44,22.64
2015,264,33.51,22.66
2015,265,33.59,23.38
2015,266,32.68,21.99
2015,267,32.48,22.55
2015,268,32.75,22.64
2015,269,30.98,22.16
2015,270,31.73,21.27
2015,271,32.90,22.80
2015,272,32.66,22.35
2015,273,32.90,22.66
2015,274,32.71,22.17
2015,275,32.55,21.82
2015,276,33.16,22.00
2015,277,33.20,20.82
2015,278,33.65,21.14
2015,279,33.82,20.76
2015,280,33.97,20.10
2015,281,33.14,20.68
2015,282,34.65,21.39
2015,283,34.21,21.47
2015,284,34.04,22.37
2015,285,34.28,22.01
2015,286,33.62,21.98
2015,287,34.56,22.32
2015,288,32.90,21.04
2015,289,31.72,22.22
2015,290,29.79,21.74
2015,291,29.14,21.86
2015,292,29.43,22.12
2015,293,30.11,22.09
2015,294,31.92,21.33
2015,295,32.65,22.53
2015,296,33.27,22.68
2015,297,33.48,22.68
2015,298,33.35,22.73
2015,299,33.82,21.92
2015,300,32.54,22.27
2015,301,33.80,22.19
2015,302,33.48,22.11
2015,303,34.22,22.74
2015,304,33.90,22.83
2015,305,34.70,22.59
2015,306,33.95,21.35
2015,307,33.02,21.02
2015,308,33.01,21.70
2015,309,31.72,21.92
2015,310,32.36,21.89
2015,311,32.94,21.29
2015,312,32.93,21.81
2015,313,32.58,22.67
2015,314,33.79,22.35
2015,315,32.84,22.98
2015,316,33.21,21.72
2015,317,31.28,21.06
2015,318,29.99,22.08
2015,319,30.56,21.68
2015,320,31.15,21.41
2015,321,33.78,21.65
2015,322,32.98,22.26
2015,323,33.95,21.20
2015,324,31.92,22.03
2015,325,30.82,23.21
2015,326,30.39,21.31
2015,327,30.08,21.97
2015,328,29.15,21.65
2015,329,30.06,20.00
2015,330,32.23,21.31
2015,331,32.10,22.05
2015,332,32.70,21.34
2015,333,31.86,20.84
2015,334,31.41,19.28
2015,335,31.69,19.26
2015,336,32.05,19.37
2015,337,31.08,20.54
2015,338,28.91,20.59
2015,339,28.86,20.15
2015,340,28.83,20.60
2015,341,29.20,20.33
2015,342,29.76,20.69
2015,343,30.11,20.18
2015,344,30.28,19.02
2015,345,31.41,19.90
2015,346,26.05,19.68
2015,347,23.69,14.28
2015,348,31.59,21.39
2015,349,29.82,17.81
2015,350,32.97,20.60
2015,351,33.62,20.12
2015,352,30.49,21.50
2015,353,23.56,6.32
2015,354,24.91,11.00
2015,355,26.08,16.71
2015,356,25.84,17.25
2015,357,30.01,17.83
2015,358,32.85,20.34
2015,359,33.99,21.23
2015,360,32.14,21.62
2015,361,34.15,20.36
2015,362,33.56,20.18
2015,363,31.15,19.95
2015,364,31.96,19.79
2015,365,32.16,20.83
2016,1,30.52,20.17
2016,2,30.28,20.48
2016,3,28.87,19.54
2016,4,30.12,19.12
2016,5,29.51,18.55
2016,6,29.16,17.83
2016,7,31.64,19.40
2016,8,31.96,18.11
2016,9,31.73,17.51
2016,10,31.54,19.66
2016,11,28.39,19.17
2016,12,28.28,18.69
2016,13,28.98,18.93
2016,14,29.11,19.14
2016,15,31.56,20.46
2016,16,32.84,18.26
2016,17,32.63,19.21
2016,18,28.83,17.41
2016,19,28.88,16.65
2016,20,29.97,18.52
2016,21,29.36,18.67
2016,22,29.92,19.55
2016,23,28.48,17.76
2016,24,28.99,14.70
2016,25,29.29,12.93
2016,26,30.87,16.86
2016,27,32.28,17.74
2016,28,30.15,18.11
2016,29,26.83,16.96
2016,30,27.86,15.41
2016,31,30.75,16.46
2016,32,32.60,18.33
2016,33,33.91,19.07
2016,34,33.76,20.89
2016,35,33.70,19.85
2016,36,29.33,18.18
2016,37,26.49,18.02
2016,38,27.35,17.34
2016,39,28.11,14.49
2016,40,28.36,14.17
2016,41,27.59,15.32
2016,42,27.47,15.48
2016,43,28.26,14.77
2016,44,28.29,16.01
2016,45,29.03,16.43
2016,46,31.96,15.71
2016,47,30.37,17.64
2016,48,30.52,18.43
2016,49,29.92,17.92
2016,50,32.02,19.55
2016,51,31.41,20.12
2016,52,31.52,19.64
2016,53,31.88,19.04
2016,54,34.00,19.40
2016,55,34.10,19.55
2016,56,31.87,17.81
2016,57,27.84,17.11
2016,58,28.25,17.27
2016,59,28.82,18.30
2016,60,30.32,17.60
2016,61,31.23,18.32
2016,62,31.76,19.90
2016,63,30.66,20.56
2016,64,29.89,20.55
2016,65,30.59,20.64
2016,66,30.90,19.21
2016,67,31.64,20.17
2016,68,33.11,20.32
2016,69,34.00,20.16
2016,70,33.49,20.77
2016,71,32.68,20.52
2016,72,32.57,20.16
2016,73,32.90,20.60
2016,74,33.58,20.91
2016,75,34.16,20.44
2016,76,34.65,20.98
2016,77,34.23,21.67
2016,78,34.48,22.05
2016,79,33.83,21.06
2016,80,35.23,20.14
2016,81,31.68,19.87
2016,82,28.78,18.19
2016,83,31.17,17.89
2016,84,33.96,19.66
2016,85,34.29,21.38
2016,86,33.90,20.96
2016,87,34.63,22.36
2016,88,36.33,22.22
2016,89,33.98,21.88
2016,90,35.11,22.88
2016,91,36.02,23.24
2016,92,35.96,22.96
2016,93,36.60,22.56
2016,94,32.06,21.20
2016,95,30.74,20.67
2016,96,31.98,20.71
2016,97,34.50,20.10
2016,98,33.00,20.80
2016,99,32.78,21.17
2016,100,32.74,21.10
2016,101,33.18,21.25
2016,102,34.62,21.72
2016,103,35.46,21.67
2016,104,35.72,21.82
2016,105,36.09,22.26
2016,106,34.12,22.75
2016,107,35.24,22.66
2016,108,35.42,22.67
2016,109,35.79,23.27
2016,110,34.92,23.32
2016,111,34.79,22.85
2016,112,34.43,22.19
2016,113,34.31,22.97
2016,114,34.53,22.02
2016,115,34.18,21.90
2016,116,35.66,23.43
2016,117,37.12,23.59
2016,118,36.90,23.46
2016,119,37.08,23.54
2016,120,37.81,23.95
2016,121,37.56,24.12
2016,122,37.64,23.64
2016,123,35.96,23.67
2016,124,35.91,23.78
2016,125,34.62,23.18
2016,126,33.73,22.96
2016,127,31.75,21.54
2016,128,32.25,20.00
2016,129,33.34,20.67
2016,130,34.81,21.44
2016,131,35.18,22.50
2016,132,35.26,23.09
2016,133,34.81,23.56
2016,134,34.90,24.42
2016,135,34.34,23.73
2016,136,34.09,22.75
2016,137,34.03,23.41
2016,138,35.78,24.05
2016,139,37.55,24.53
2016,140,36.50,23.89
2016,141,35.34,24.29
2016,142,35.82,24.56
2016,143,35.62,23.95
2016,144,36.45,24.35
2016,145,36.62,24.93
2016,146,36.96,25.23
2016,147,36.39,24.85
2016,148,35.76,24.46
2016,149,35.71,24.32
2016,150,36.01,24.38
2016,151,34.77,23.36
2016,152,35.00,23.86
2016,153,35.19,22.53
2016,154,36.03,22.46
2016,155,35.07,23.61
2016,156,35.50,21.95
2016,157,33.09,22.73
2016,158,32.58,22.67
2016,159,32.72,21.94
2016,160,33.54,21.81
2016,161,34.43,22.42
2016,162,34.86,23.24
2016,163,34.31,22.83
2016,164,33.29,22.85
2016,165,33.58,22.53
2016,166,34.52,22.23
2016,167,34.69,22.31
2016,168,35.22,22.71
2016,169,34.85,22.38
2016,170,33.64,22.66
2016,171,33.47,21.72
2016,172,32.73,22.43
2016,173,32.32,23.32
2016,174,32.34,20.97
2016,175,33.05,21.01
2016,176,33.48,22.60
2016,177,33.62,22.70
2016,178,34.02,23.17
2016,179,33.79,23.53
2016,180,33.50,22.05
2016,181,33.32,22.89
2016,182,33.50,22.02
2016,183,33.13,22.02
2016,184,34.78,21.91
2016,185,34.74,21.90
2016,186,35.39,21.66
2016,187,33.99,22.25
2016,188,35.08,21.93
2016,189,35.33,22.10
2016,190,35.57,23.12
2016,191,34.70,22.71
2016,192,33.67,22.78
2016,193,33.04,22.54
2016,194,35.13,22.81
2016,195,34.13,22.47
2016,196,34.29,22.23
2016,197,33.65,21.60
2016,198,33.96,21.13
2016,199,34.03,21.14
2016,200,32.81,22.96
2016,201,33.18,21.41
2016,202,33.00,21.49
2016,203,32.22,21.30
