Latitude: 16.87539  Longitude: -96.63712
X & Y on Lambert Conformal Conic: 376509.83 -2795898.3
Tile: 9582
Elevation: 1745 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,28.00,13.44
2015,214,28.67,13.01
2015,215,29.77,12.68
2015,216,29.69,13.32
2015,217,29.08,14.23
2015,218,29.28,14.59
2015,219,29.89,14.01
2015,220,29.84,14.15
2015,221,31.33,12.89
2015,222,30.61,13.23
2015,223,30.11,13.06
2015,224,27.81,13.67
2015,225,25.68,14.11
2015,226,26.79,14.37
2015,227,27.95,13.08
2015,228,29.97,12.47
2015,229,27.64,14.79
2015,230,27.97,15.24
2015,231,29.15,15.11
2015,232,29.76,14.47
2015,233,28.61,15.30
2015,234,27.13,14.10
2015,235,28.12,13.25
2015,236,27.99,13.94
2015,237,29.33,13.01
2015,238,27.68,13.87
2015,239,26.87,13.82
2015,240,27.06,14.07
2015,241,26.51,14.15
2015,242,27.47,14.39
2015,243,27.36,14.73
2015,244,28.50,14.63
2015,245,28.55,14.75
2015,246,27.86,15.33
2015,247,27.44,14.56
2015,248,27.05,14.39
2015,249,27.25,14.36
2015,250,27.20,14.37
2015,251,27.76,13.82
2015,252,26.91,13.60
2015,253,28.63,12.90
2015,254,28.45,13.24
2015,255,28.46,14.32
2015,256,27.49,15.04
2015,257,28.86,15.49
2015,258,27.22,15.08
2015,259,26.95,15.50
2015,260,27.17,15.19
2015,261,26.87,14.60
2015,262,28.41,13.28
2015,263,28.77,13.49
2015,264,28.11,14.79
2015,265,27.73,15.05
2015,266,27.28,13.86
2015,267,28.44,13.57
2015,268,27.90,13.70
2015,269,25.89,15.17
2015,270,24.47,14.44
2015,271,25.67,13.68
2015,272,25.51,14.59
2015,273,25.50,15.80
2015,274,24.95,14.40
2015,275,26.93,12.67
2015,276,26.70,11.57
2015,277,28.83,9.55
2015,278,27.33,13.14
2015,279,29.12,12.84
2015,280,28.92,10.33
2015,281,29.73,10.29
2015,282,29.25,12.28
2015,283,29.47,11.77
2015,284,27.42,13.68
2015,285,28.36,14.26
2015,286,28.59,13.98
2015,287,29.97,12.80
2015,288,27.21,13.31
2015,289,28.14,13.34
2015,290,26.99,14.02
2015,291,24.83,15.01
2015,292,24.22,14.70
2015,293,25.33,14.08
2015,294,27.63,13.13
2015,295,26.59,14.24
2015,296,26.84,15.35
2015,297,28.00,14.36
2015,298,27.66,14.02
2015,299,27.56,14.01
2015,300,26.01,14.83
2015,301,28.58,14.57
2015,302,27.66,14.24
2015,303,28.20,14.50
2015,304,26.60,14.60
2015,305,27.57,14.13
2015,306,28.05,13.59
2015,307,27.83,13.60
2015,308,28.01,13.76
2015,309,29.02,11.43
2015,310,28.08,11.78
2015,311,27.04,13.45
2015,312,28.04,13.59
2015,313,27.69,14.70
2015,314,27.68,14.16
2015,315,27.66,14.36
2015,316,29.97,12.28
2015,317,27.65,12.98
2015,318,25.98,14.80
2015,319,25.53,13.94
2015,320,25.58,14.32
2015,321,29.01,13.55
2015,322,28.10,13.72
2015,323,29.83,13.07
2015,324,26.55,13.49
2015,325,27.43,14.19
2015,326,27.97,14.28
2015,327,24.23,14.28
2015,328,25.99,13.13
2015,329,26.35,12.00
2015,330,28.19,11.58
2015,331,28.99,12.03
2015,332,26.89,12.63
2015,333,28.19,10.55
2015,334,27.22,10.04
2015,335,28.03,9.47
2015,336,29.05,8.55
2015,337,28.30,9.94
2015,338,25.57,11.61
2015,339,23.49,10.88
2015,340,25.43,11.73
2015,341,26.24,11.06
2015,342,25.24,12.16
2015,343,25.58,12.34
2015,344,28.34,10.36
2015,345,27.25,10.90
2015,346,18.80,11.64
2015,347,15.89,5.37
2015,348,23.59,12.69
2015,349,22.15,6.62
2015,350,28.83,10.35
2015,351,29.51,10.66
2015,352,27.89,13.44
2015,353,16.23,-2.93
2015,354,17.59,2.15
2015,355,18.62,8.56
2015,356,18.35,8.92
2015,357,23.01,9.03
2015,358,26.01,11.09
2015,359,29.33,10.91
2015,360,29.01,10.02
2015,361,29.10,9.82
2015,362,26.60,10.03
2015,363,27.91,8.77
2015,364,27.32,11.11
2015,365,28.37,11.27
2016,1,24.97,12.29
2016,2,27.59,12.66
2016,3,28.52,11.52
2016,4,28.87,11.84
2016,5,23.91,11.89
2016,6,24.34,11.02
2016,7,26.40,9.67
2016,8,26.80,9.17
2016,9,26.38,7.90
2016,10,25.80,10.10
2016,11,25.89,11.10
2016,12,27.89,10.36
2016,13,25.11,10.76
2016,14,23.85,11.85
2016,15,25.78,11.48
2016,16,26.50,9.61
2016,17,26.66,10.42
2016,18,27.05,9.08
2016,19,25.16,9.50
2016,20,24.70,10.14
2016,21,24.00,10.80
2016,22,29.06,8.90
2016,23,26.99,7.46
2016,24,26.70,6.86
2016,25,26.08,6.22
2016,26,27.59,10.91
2016,27,25.89,8.21
2016,28,27.31,9.03
2016,29,24.60,9.30
2016,30,23.41,9.21
2016,31,24.85,10.33
2016,32,28.33,10.53
2016,33,28.60,10.53
2016,34,29.65,11.76
2016,35,29.67,11.91
2016,36,26.60,8.78
2016,37,27.54,7.73
2016,38,25.53,8.77
2016,39,26.76,5.92
2016,40,26.43,5.61
2016,41,22.85,6.62
2016,42,22.73,10.08
2016,43,25.75,5.71
2016,44,27.94,6.38
2016,45,24.77,8.51
2016,46,27.83,6.65
2016,47,28.48,9.34
2016,48,29.47,8.70
2016,49,28.49,7.32
2016,50,27.31,9.84
2016,51,28.88,10.61
2016,52,28.58,10.78
2016,53,30.66,9.44
2016,54,27.42,10.98
2016,55,29.93,11.03
2016,56,28.47,9.96
2016,57,28.69,10.05
2016,58,28.25,9.35
2016,59,25.97,11.48
2016,60,28.03,10.20
2016,61,28.61,11.59
2016,62,28.63,12.52
2016,63,25.47,12.85
2016,64,24.60,12.43
2016,65,24.81,11.88
2016,66,27.68,8.79
2016,67,29.01,11.71
2016,68,26.79,11.64
2016,69,26.71,11.44
2016,70,22.88,11.08
2016,71,25.03,10.59
2016,72,25.33,9.95
2016,73,29.20,8.89
2016,74,29.81,10.36
2016,75,32.56,9.67
2016,76,32.68,10.88
2016,77,31.49,12.50
2016,78,31.17,12.08
2016,79,28.51,12.18
2016,80,30.13,11.61
2016,81,28.39,11.40
2016,82,25.87,12.13
2016,83,26.62,11.94
2016,84,30.40,12.41
2016,85,31.36,13.39
2016,86,32.02,13.11
2016,87,28.67,14.13
2016,88,34.84,14.29
2016,89,32.32,13.93
2016,90,31.81,14.31
2016,91,32.11,14.44
2016,92,31.36,13.57
2016,93,32.56,13.23
2016,94,33.12,13.52
2016,95,31.93,13.44
2016,96,33.20,13.33
2016,97,32.20,11.78
2016,98,33.48,12.01
2016,99,33.23,13.03
2016,100,33.22,12.83
2016,101,33.24,12.84
2016,102,32.53,12.75
2016,103,33.63,12.72
2016,104,34.48,13.83
2016,105,34.68,14.92
2016,106,32.62,13.95
2016,107,32.28,14.13
2016,108,32.53,14.00
2016,109,32.33,14.28
2016,110,31.39,14.36
2016,111,31.47,14.51
2016,112,27.84,14.51
2016,113,27.78,13.04
2016,114,28.19,12.91
2016,115,28.45,13.35
2016,116,28.66,14.18
2016,117,30.76,13.84
2016,118,28.67,14.13
2016,119,31.83,13.18
2016,120,31.45,13.58
2016,121,32.16,13.71
2016,122,32.63,13.26
2016,123,32.83,14.48
2016,124,34.83,14.91
2016,125,32.95,15.65
2016,126,33.01,15.05
2016,127,29.51,14.61
2016,128,32.01,14.09
2016,129,32.55,13.07
2016,130,32.83,15.09
2016,131,32.19,15.45
2016,132,32.50,15.30
