Latitude: 20.09385  Longitude: -103.58023
X & Y on Lambert Conformal Conic: -384942.09 -2424948.29
Tile: 9939
Elevation: 2140 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,26.29,12.80
2015,214,26.61,13.44
2015,215,26.52,12.74
2015,216,26.39,12.31
2015,217,26.84,13.55
2015,218,27.94,10.81
2015,219,27.50,12.15
2015,220,27.03,13.22
2015,221,28.15,12.29
2015,222,27.75,13.11
2015,223,27.38,12.36
2015,224,25.74,11.75
2015,225,24.47,13.25
2015,226,26.84,13.14
2015,227,26.80,13.23
2015,228,27.75,12.93
2015,229,24.07,12.89
2015,230,25.85,12.30
2015,231,26.52,12.07
2015,232,26.50,12.07
2015,233,25.31,13.25
2015,234,27.24,13.87
2015,235,26.71,12.67
2015,236,24.75,11.75
2015,237,26.28,12.32
2015,238,26.08,11.77
2015,239,25.74,11.19
2015,240,25.29,12.09
2015,241,26.18,11.62
2015,242,27.29,12.01
2015,243,28.16,12.52
2015,244,25.25,12.21
2015,245,25.05,13.53
2015,246,26.48,13.48
2015,247,26.90,13.17
2015,248,25.84,13.35
2015,249,26.08,13.81
2015,250,27.94,13.50
2015,251,26.93,12.87
2015,252,26.88,13.29
2015,253,28.43,12.95
2015,254,25.48,14.22
2015,255,25.42,12.27
2015,256,27.38,13.16
2015,257,25.76,14.19
2015,258,26.15,14.23
2015,259,25.81,13.66
2015,260,26.43,13.84
2015,261,24.80,14.01
2015,262,25.92,13.54
2015,263,27.47,12.68
2015,264,26.74,13.21
2015,265,27.41,12.76
2015,266,26.16,11.10
2015,267,26.41,11.82
2015,268,26.74,12.86
2015,269,25.82,12.35
2015,270,24.39,11.28
2015,271,25.70,11.17
2015,272,26.25,12.97
2015,273,25.97,11.17
2015,274,24.50,11.17
2015,275,26.66,9.65
2015,276,25.49,10.68
2015,277,25.46,10.07
2015,278,25.11,11.30
2015,279,26.19,10.74
2015,280,27.49,13.13
2015,281,28.09,12.56
2015,282,25.77,13.81
2015,283,27.39,12.84
2015,284,26.02,12.24
2015,285,27.62,12.20
2015,286,28.25,13.03
2015,287,27.77,12.74
2015,288,27.01,11.87
2015,289,26.40,10.75
2015,290,25.68,10.84
2015,291,25.98,12.03
2015,292,24.61,11.98
2015,293,25.94,11.24
2015,294,29.35,9.79
2015,295,29.82,11.43
2015,296,25.91,13.31
2015,297,24.73,13.17
2015,298,22.60,12.97
2015,299,27.87,12.08
2015,300,26.49,12.67
2015,301,25.92,13.01
2015,302,25.49,12.30
2015,303,25.22,12.23
2015,304,22.20,11.87
2015,305,21.94,10.52
2015,306,23.95,8.81
2015,307,23.63,10.45
2015,308,26.79,10.40
2015,309,26.76,10.13
2015,310,27.90,10.42
2015,311,27.53,12.14
2015,312,26.68,12.65
2015,313,26.94,12.93
2015,314,26.48,11.96
2015,315,27.92,11.52
2015,316,28.13,10.35
2015,317,28.12,10.63
2015,318,26.48,11.97
2015,319,25.32,11.06
2015,320,25.26,10.48
2015,321,26.63,10.49
2015,322,24.94,8.85
2015,323,28.66,9.62
2015,324,26.97,9.77
2015,325,26.93,11.51
2015,326,26.01,11.78
2015,327,26.51,11.67
2015,328,26.74,10.25
2015,329,27.25,10.22
