Latitude: 23.41223  Longitude: -101.55823
X & Y on Lambert Conformal Conic: -160592.96 -2057622.64
Tile: 10120
Elevation: 2105 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,25.71,12.49
2015,214,24.00,12.39
2015,215,25.03,13.27
2015,216,26.00,14.74
2015,217,26.65,14.41
2015,218,26.84,14.85
2015,219,27.06,14.24
2015,220,27.03,15.32
2015,221,27.86,15.20
2015,222,30.42,13.60
2015,223,25.21,13.65
2015,224,25.07,13.34
2015,225,24.28,13.36
2015,226,28.61,13.92
2015,227,26.20,13.42
2015,228,26.15,13.29
2015,229,26.05,13.05
2015,230,24.06,13.69
2015,231,28.97,13.09
2015,232,23.56,12.97
2015,233,22.39,13.95
2015,234,22.80,14.27
2015,235,27.86,14.23
2015,236,23.32,12.95
2015,237,24.20,12.80
2015,238,24.62,13.12
2015,239,23.86,12.63
2015,240,23.60,13.05
2015,241,24.20,12.94
2015,242,25.71,12.82
2015,243,25.70,14.80
2015,244,22.52,14.22
2015,245,24.66,14.73
2015,246,25.13,13.97
2015,247,25.48,14.22
2015,248,25.87,14.69
2015,249,28.73,14.58
2015,250,26.56,13.63
2015,251,27.96,13.63
2015,252,27.55,14.41
2015,253,26.94,14.52
2015,254,25.26,15.06
2015,255,27.16,12.79
2015,256,23.01,12.42
2015,257,21.36,13.67
2015,258,24.98,12.87
2015,259,23.02,13.74
2015,260,23.49,14.01
2015,261,22.85,13.55
2015,262,24.41,13.62
2015,263,24.95,13.40
2015,264,24.22,14.30
2015,265,23.94,14.19
2015,266,23.34,12.86
2015,267,22.74,12.25
2015,268,22.90,12.44
2015,269,22.60,10.72
2015,270,21.86,10.43
2015,271,22.30,11.07
2015,272,25.97,11.00
2015,273,23.54,11.92
2015,274,22.00,12.54
2015,275,21.89,11.57
2015,276,23.03,11.12
2015,277,23.71,11.34
2015,278,24.42,11.36
2015,279,22.93,12.96
2015,280,24.12,12.69
2015,281,23.49,12.86
2015,282,23.09,12.77
2015,283,24.36,12.33
2015,284,24.21,11.38
2015,285,24.29,11.65
2015,286,24.65,14.39
2015,287,24.17,14.04
2015,288,22.18,12.36
2015,289,21.41,10.15
2015,290,21.11,9.96
2015,291,18.45,10.44
2015,292,23.81,10.18
2015,293,23.82,8.33
2015,294,27.10,8.73
2015,295,25.05,14.74
2015,296,25.88,13.02
2015,297,23.00,12.81
2015,298,18.45,10.53
2015,299,23.62,9.25
2015,300,23.86,9.21
2015,301,22.13,10.20
2015,302,22.42,12.15
2015,303,24.12,12.30
2015,304,19.67,11.54
2015,305,18.71,8.11
2015,306,21.47,7.90
2015,307,21.00,9.61
2015,308,24.08,10.14
2015,309,25.29,10.95
2015,310,26.39,11.21
2015,311,23.21,13.85
2015,312,21.61,11.02
2015,313,20.34,10.79
2015,314,22.08,12.34
2015,315,24.67,14.34
2015,316,23.15,14.98
2015,317,19.91,11.24
2015,318,18.78,11.20
2015,319,22.00,9.13
2015,320,20.90,9.37
2015,321,20.87,9.47
2015,322,23.48,6.93
2015,323,23.02,6.26
2015,324,21.18,10.60
2015,325,23.68,9.04
2015,326,20.96,8.32
2015,327,20.79,6.80
2015,328,20.38,9.71
2015,329,21.09,12.35
2015,330,22.14,12.88
2015,331,22.29,10.81
2015,332,18.37,9.01
2015,333,17.98,5.06
2015,334,20.64,6.57
2015,335,19.94,10.87
2015,336,19.24,10.92
2015,337,17.68,5.77
2015,338,15.56,1.86
2015,339,16.81,4.60
2015,340,17.22,6.25
2015,341,16.71,4.08
2015,342,20.39,4.78
2015,343,18.25,6.71
2015,344,18.90,9.69
2015,345,18.71,9.19
2015,346,17.61,8.44
2015,347,14.75,1.94
2015,348,16.75,5.08
2015,349,21.32,1.70
2015,350,17.77,7.52
2015,351,15.08,6.68
2015,352,15.53,4.32
2015,353,14.74,-4.74
2015,354,15.64,0.02
2015,355,16.13,5.74
2015,356,16.89,5.42
2015,357,21.26,5.05
2015,358,18.53,8.40
2015,359,24.38,7.72
2015,360,20.80,9.60
2015,361,16.45,7.85
2015,362,14.82,3.71
2015,363,15.67,4.53
2015,364,18.61,2.78
2015,365,15.81,9.20
2016,1,15.78,5.58
2016,2,16.24,7.28
2016,3,14.56,4.58
2016,4,16.69,3.08
2016,5,13.72,4.91
2016,6,16.58,3.62
2016,7,14.51,3.43
2016,8,20.17,2.98
2016,9,19.41,2.63
2016,10,17.91,-1.33
2016,11,15.00,4.33
2016,12,17.56,0.33
2016,13,16.92,4.01
2016,14,14.69,3.58
2016,15,16.10,3.42
2016,16,18.32,4.32
2016,17,19.86,-2.58
2016,18,20.63,-2.27
2016,19,17.14,5.05
2016,20,18.68,6.16
2016,21,20.79,5.91
2016,22,20.28,2.72
2016,23,19.44,0.40
2016,24,19.79,2.91
2016,25,19.41,5.44
2016,26,20.78,6.06
2016,27,17.30,2.47
2016,28,17.99,-0.72
2016,29,15.28,-3.66
2016,30,17.75,3.41
2016,31,21.40,4.61
2016,32,22.47,6.15
2016,33,22.51,7.67
2016,34,19.16,5.68
2016,35,19.96,2.84
2016,36,17.23,-0.67
2016,37,19.65,0.26
2016,38,16.07,1.36
2016,39,17.08,4.35
2016,40,17.01,3.15
2016,41,15.24,3.53
2016,42,18.60,2.88
2016,43,21.31,4.67
2016,44,21.23,4.70
2016,45,22.53,3.04
2016,46,23.76,7.90
2016,47,24.03,6.88
2016,48,25.79,8.97
2016,49,24.08,10.57
2016,50,24.74,7.74
2016,51,25.72,9.52
2016,52,25.92,6.92
2016,53,28.46,7.99
2016,54,24.64,9.51
2016,55,23.67,8.41
2016,56,23.39,4.78
2016,57,24.34,2.95
2016,58,21.60,7.47
2016,59,21.70,7.34
2016,60,22.80,7.32
2016,61,24.33,8.97
2016,62,22.45,9.56
2016,63,22.78,9.90
2016,64,24.51,9.91
2016,65,25.02,9.35
2016,66,23.85,9.81
2016,67,23.14,9.79
2016,68,22.48,8.21
2016,69,21.46,6.65
2016,70,11.72,0.19
2016,71,14.86,2.05
2016,72,19.89,3.48
2016,73,22.75,6.71
2016,74,27.30,5.03
2016,75,28.48,6.50
2016,76,23.96,11.48
2016,77,21.69,10.98
2016,78,21.55,10.16
2016,79,20.35,8.49
2016,80,18.92,6.90
2016,81,16.60,3.15
2016,82,22.63,4.93
2016,83,22.32,7.70
2016,84,22.32,9.04
2016,85,23.38,7.67
2016,86,22.36,9.32
2016,87,24.22,8.44
2016,88,23.75,11.29
2016,89,23.73,11.37
2016,90,25.24,10.64
2016,91,25.42,12.64
2016,92,24.73,11.12
2016,93,21.60,8.42
2016,94,24.93,5.40
2016,95,24.52,7.23
2016,96,25.21,9.96
2016,97,27.28,11.54
2016,98,26.51,12.18
2016,99,27.89,14.14
2016,100,25.15,13.96
2016,101,26.70,12.42
2016,102,26.30,12.93
2016,103,25.61,13.30
2016,104,27.58,11.88
2016,105,24.77,13.96
2016,106,25.93,12.77
2016,107,22.27,12.07
2016,108,23.78,12.63
2016,109,25.45,12.85
2016,110,27.54,12.99
2016,111,25.82,12.25
2016,112,24.62,12.45
2016,113,27.58,9.61
2016,114,22.39,11.45
2016,115,23.27,10.04
2016,116,25.34,9.09
2016,117,27.31,10.68
2016,118,27.51,11.88
2016,119,28.69,11.44
2016,120,26.68,12.59
2016,121,25.77,12.77
2016,122,26.28,12.52
2016,123,25.53,12.93
2016,124,27.33,12.61
2016,125,28.75,13.46
2016,126,29.56,12.91
2016,127,29.40,12.59
2016,128,29.51,13.23
2016,129,28.88,14.24
2016,130,27.94,13.49
2016,131,28.14,14.45
2016,132,26.64,14.46
2016,133,25.91,13.72
2016,134,27.24,13.73
2016,135,28.19,12.75
2016,136,24.67,12.52
2016,137,24.87,12.17
2016,138,25.01,12.41
2016,139,28.08,13.68
2016,140,28.01,12.64
2016,141,28.68,13.06
2016,142,28.76,13.16
2016,143,29.72,15.74
2016,144,30.77,16.48
2016,145,30.14,16.32
2016,146,30.41,17.22
2016,147,31.41,15.63
2016,148,26.96,15.58
2016,149,30.03,13.44
2016,150,28.11,15.70
2016,151,31.07,15.00
2016,152,30.50,15.13
2016,153,29.23,15.21
2016,154,27.67,14.23
2016,155,27.90,14.09
2016,156,27.03,14.32
2016,157,26.39,12.15
2016,158,24.20,11.06
2016,159,28.27,12.17
2016,160,28.79,13.42
2016,161,30.14,13.52
2016,162,26.95,13.15
2016,163,25.16,14.69
2016,164,26.47,14.14
2016,165,26.77,15.26
2016,166,29.68,14.22
2016,167,30.91,14.38
2016,168,30.86,14.98
2016,169,28.37,14.17
2016,170,30.10,13.61
2016,171,26.48,11.67
2016,172,21.85,11.99
2016,173,24.32,12.17
2016,174,26.98,13.75
2016,175,29.04,12.92
2016,176,27.68,13.16
2016,177,27.96,12.17
2016,178,25.10,13.88
2016,179,25.71,14.21
2016,180,28.71,13.82
2016,181,27.14,13.06
2016,182,28.87,13.27
