Latitude: 15.96838  Longitude: -96.61201
X & Y on Lambert Conformal Conic: 383617.31 -2901537.82
Tile: 9402
Elevation: 1158 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,30.32,17.00
2015,214,31.49,17.00
2015,215,32.08,16.63
2015,216,32.20,17.13
2015,217,31.74,18.30
2015,218,31.84,18.87
2015,219,32.44,18.23
2015,220,32.42,18.35
2015,221,33.64,16.51
2015,222,32.95,16.80
2015,223,32.49,16.72
2015,224,30.68,17.21
2015,225,29.28,17.66
2015,226,29.42,17.74
2015,227,30.46,16.95
2015,228,32.20,16.17
2015,229,29.96,18.19
2015,230,30.98,18.66
2015,231,32.05,18.44
2015,232,32.35,18.04
2015,233,31.26,18.68
2015,234,29.94,17.47
2015,235,30.99,16.42
2015,236,30.87,17.66
2015,237,32.30,16.43
2015,238,30.68,17.14
2015,239,30.33,16.97
2015,240,30.70,17.45
2015,241,29.73,17.59
2015,242,30.27,17.63
2015,243,30.41,18.33
2015,244,31.58,18.31
2015,245,31.74,17.98
2015,246,30.71,18.59
2015,247,30.06,17.67
2015,248,30.23,17.74
2015,249,30.52,17.41
2015,250,29.79,17.36
2015,251,30.46,17.15
2015,252,29.35,16.98
2015,253,30.85,16.68
2015,254,30.83,16.66
2015,255,30.90,17.63
2015,256,30.29,17.93
2015,257,31.79,18.06
2015,258,29.95,17.51
2015,259,29.86,17.83
2015,260,30.30,17.80
2015,261,29.83,17.49
2015,262,31.18,16.77
2015,263,31.75,17.02
2015,264,31.30,17.82
2015,265,30.82,18.88
2015,266,30.57,17.67
2015,267,31.44,17.58
2015,268,31.08,16.82
2015,269,29.36,18.33
2015,270,27.45,17.19
2015,271,28.30,16.51
2015,272,28.08,17.13
2015,273,28.60,18.71
2015,274,28.29,17.34
2015,275,29.58,16.20
2015,276,29.67,16.01
2015,277,31.47,14.58
2015,278,30.06,17.02
2015,279,31.29,17.02
2015,280,31.52,14.70
2015,281,32.40,14.78
2015,282,31.56,16.40
2015,283,32.37,15.70
2015,284,30.63,17.01
2015,285,31.01,18.07
2015,286,31.31,18.00
2015,287,32.59,16.81
2015,288,30.56,17.34
2015,289,31.85,18.12
2015,290,30.31,18.00
2015,291,28.39,18.09
2015,292,27.74,17.79
2015,293,28.41,17.88
2015,294,30.26,16.71
2015,295,29.21,17.64
2015,296,29.10,17.67
2015,297,30.04,17.32
2015,298,29.82,16.66
2015,299,30.34,17.35
2015,300,28.93,18.12
2015,301,31.01,17.80
2015,302,30.13,17.82
2015,303,30.48,17.71
2015,304,28.74,17.65
2015,305,29.64,16.79
2015,306,30.49,16.84
2015,307,30.58,17.30
2015,308,30.51,17.85
2015,309,31.86,15.07
2015,310,30.88,16.16
2015,311,29.79,17.10
2015,312,30.69,16.72
2015,313,31.20,18.23
2015,314,30.37,18.20
2015,315,30.33,18.20
2015,316,32.43,16.47
2015,317,30.52,16.84
2015,318,29.99,17.95
2015,319,29.57,17.22
2015,320,29.09,17.45
2015,321,31.29,17.72
2015,322,30.54,17.72
2015,323,32.52,16.05
2015,324,29.93,17.09
2015,325,30.87,18.21
2015,326,31.30,18.01
2015,327,28.55,18.35
2015,328,29.72,17.42
2015,329,29.89,16.11
2015,330,30.97,15.74
2015,331,32.33,16.28
2015,332,30.29,16.60
2015,333,31.59,15.04
2015,334,30.05,14.50
2015,335,31.05,14.09
2015,336,31.55,13.32
2015,337,31.51,14.29
2015,338,29.67,15.28
2015,339,27.77,14.75
2015,340,29.73,16.30
2015,341,30.51,15.58
2015,342,29.32,16.28
2015,343,29.42,16.66
2015,344,31.99,14.55
2015,345,30.02,14.97
2015,346,21.74,14.57
2015,347,18.82,8.30
2015,348,27.03,16.33
2015,349,25.17,10.13
2015,350,31.51,14.52
2015,351,31.83,15.05
2015,352,31.10,17.19
2015,353,19.17,0.01
2015,354,20.53,5.09
2015,355,21.56,11.48
2015,356,21.29,11.85
2015,357,25.94,11.95
2015,358,28.94,15.21
2015,359,31.95,14.81
2015,360,31.91,14.23
2015,361,31.74,13.87
2015,362,29.48,13.60
2015,363,31.16,12.81
2015,364,30.12,14.89
2015,365,31.07,15.36
2016,1,28.25,15.55
2016,2,30.88,16.49
2016,3,31.96,15.35
2016,4,31.75,15.40
2016,5,27.11,16.10
2016,6,28.28,15.43
2016,7,29.88,14.54
2016,8,30.27,14.10
2016,9,29.80,12.70
2016,10,29.10,15.28
2016,11,29.79,15.58
2016,12,31.43,15.62
2016,13,29.12,15.27
2016,14,27.62,15.46
2016,15,29.35,15.62
2016,16,29.39,14.25
2016,17,29.76,14.70
2016,18,30.09,13.89
