Latitude: 21.07506  Longitude: -89.52912
X & Y on Lambert Conformal Conic: 1109263.54 -2252125.97
Tile: 9946
Elevation: 9 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,36.59,22.38
2015,214,36.73,23.01
2015,215,36.40,23.29
2015,216,35.86,23.77
2015,217,35.48,23.64
2015,218,35.60,23.23
2015,219,35.93,23.37
2015,220,35.84,23.75
2015,221,35.16,23.94
2015,222,35.26,23.81
2015,223,34.56,22.88
2015,224,34.41,22.67
2015,225,34.43,22.97
2015,226,34.82,23.17
2015,227,35.35,23.03
2015,228,35.26,23.41
2015,229,35.46,23.51
2015,230,35.49,23.72
2015,231,36.25,24.01
2015,232,37.05,24.62
2015,233,36.77,24.63
2015,234,35.77,24.03
2015,235,35.75,23.79
2015,236,35.81,24.57
2015,237,34.84,24.63
2015,238,34.50,24.04
2015,239,34.97,23.74
2015,240,34.27,23.02
2015,241,33.06,23.24
2015,242,33.64,23.64
2015,243,34.31,24.20
2015,244,33.77,23.90
2015,245,34.79,24.18
2015,246,36.17,23.89
2015,247,35.99,23.83
2015,248,35.90,23.67
2015,249,34.71,24.03
2015,250,36.03,23.21
2015,251,36.28,23.21
2015,252,34.44,23.87
2015,253,34.99,24.07
2015,254,34.70,23.83
2015,255,36.11,23.85
2015,256,36.27,24.15
2015,257,35.27,24.10
2015,258,35.04,23.84
2015,259,34.65,23.93
2015,260,34.99,23.88
2015,261,34.22,23.52
2015,262,34.19,23.15
2015,263,33.87,23.04
2015,264,34.03,23.30
2015,265,34.10,23.33
2015,266,33.85,22.94
2015,267,33.48,23.13
2015,268,33.91,23.00
2015,269,33.12,22.84
2015,270,32.20,22.68
2015,271,33.34,22.95
2015,272,33.96,23.63
2015,273,33.54,23.82
2015,274,33.85,23.68
2015,275,33.47,23.58
2015,276,32.68,23.37
2015,277,32.07,19.94
2015,278,32.55,20.20
2015,279,32.92,20.29
2015,280,33.19,21.67
2015,281,33.43,22.38
2015,282,34.32,22.89
2015,283,34.02,23.65
2015,284,34.11,23.07
2015,285,33.91,22.49
2015,286,33.77,22.90
2015,287,34.19,23.08
2015,288,33.13,23.02
2015,289,30.62,23.04
2015,290,29.36,23.06
2015,291,29.28,22.87
2015,292,29.94,23.01
2015,293,30.58,23.12
2015,294,32.48,23.49
2015,295,33.07,23.53
2015,296,32.45,23.83
2015,297,33.24,24.06
2015,298,33.55,24.02
2015,299,33.86,23.28
2015,300,32.82,23.50
2015,301,32.77,22.53
2015,302,33.24,22.49
2015,303,34.61,23.49
2015,304,34.68,24.10
2015,305,34.60,24.15
2015,306,35.35,23.68
2015,307,33.99,23.08
2015,308,33.32,22.98
2015,309,32.51,22.88
2015,310,30.44,22.80
2015,311,31.95,22.44
2015,312,34.19,22.72
2015,313,33.35,22.33
2015,314,33.30,22.55
2015,315,32.66,22.99
2015,316,32.82,23.03
2015,317,31.93,22.78
2015,318,30.56,22.74
2015,319,29.56,21.82
2015,320,30.41,21.50
2015,321,32.35,21.37
2015,322,32.93,22.07
2015,323,32.84,22.59
2015,324,32.15,23.02
2015,325,31.86,22.99
2015,326,32.03,22.47
2015,327,30.96,21.97
2015,328,28.60,21.72
2015,329,29.66,22.15
2015,330,30.32,22.01
2015,331,30.46,21.23
2015,332,31.13,20.73
2015,333,31.15,19.15
2015,334,30.04,19.21
2015,335,29.99,19.60
2015,336,30.87,19.98
2015,337,30.47,21.06
2015,338,29.60,22.32
2015,339,28.36,21.88
2015,340,29.12,22.24
2015,341,29.54,21.67
2015,342,28.54,21.65
2015,343,28.86,19.50
2015,344,29.49,19.29
2015,345,28.84,19.54
2015,346,26.68,21.64
2015,347,26.39,20.32
2015,348,31.83,21.81
2015,349,30.35,22.72
2015,350,32.56,22.58
