Latitude: 26.03552  Longitude: -100.00739
X & Y on Lambert Conformal Conic: -735.88 -1768110.5
Tile: 10480
Elevation: 668 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,37.92,24.49
2015,214,37.56,22.08
2015,215,37.20,24.04
2015,216,35.90,24.82
2015,217,37.67,26.06
2015,218,39.39,25.70
2015,219,37.97,25.47
2015,220,38.69,17.80
2015,221,38.78,26.38
2015,222,36.48,26.20
2015,223,35.51,24.65
2015,224,36.68,24.14
2015,225,37.47,23.13
2015,226,37.48,18.38
2015,227,43.25,14.16
2015,228,43.94,20.33
2015,229,37.71,15.44
2015,230,37.89,18.54
2015,231,40.73,17.94
2015,232,37.91,23.56
2015,233,38.01,18.04
2015,234,39.87,17.27
2015,235,39.41,17.62
2015,236,41.22,23.51
2015,237,39.81,24.26
2015,238,38.31,25.35
2015,239,32.14,19.51
2015,240,40.70,16.41
2015,241,41.29,22.87
2015,242,39.43,25.17
2015,243,39.44,26.01
2015,244,32.81,18.29
2015,245,30.25,23.87
2015,246,35.15,24.20
2015,247,41.18,17.96
2015,248,39.59,21.20
2015,249,38.07,26.85
2015,250,35.40,26.50
2015,251,34.29,26.37
2015,252,36.51,20.24
2015,253,35.79,19.80
2015,254,35.20,24.26
2015,255,38.88,25.70
2015,256,38.40,22.25
2015,257,29.99,26.82
2015,258,34.62,14.83
2015,259,30.10,22.57
2015,260,32.33,22.35
2015,261,31.30,23.48
2015,262,33.13,16.10
2015,263,32.95,22.40
2015,264,34.63,22.01
2015,265,32.15,22.90
2015,266,33.32,23.01
2015,267,33.09,16.89
2015,268,37.73,11.09
2015,269,30.42,17.55
2015,270,31.23,17.16
2015,271,33.63,16.78
2015,272,32.19,19.00
2015,273,32.76,21.01
2015,274,31.95,19.32
2015,275,31.27,19.22
2015,276,36.83,22.27
2015,277,39.21,21.65
2015,278,28.74,22.52
2015,279,31.47,21.37
2015,280,29.15,22.66
2015,281,33.07,16.65
2015,282,36.50,24.22
2015,283,36.23,15.67
2015,284,38.42,18.14
2015,285,32.16,16.56
2015,286,33.32,19.09
2015,287,30.86,18.64
2015,288,30.42,20.40
2015,289,31.77,20.95
2015,290,28.49,9.76
2015,291,36.09,17.36
2015,292,28.30,16.86
2015,293,34.89,16.82
2015,294,33.28,14.24
2015,295,39.69,12.17
2015,296,28.30,18.76
2015,297,30.53,16.38
2015,298,35.70,11.16
2015,299,25.84,13.60
2015,300,26.83,4.97
2015,301,33.24,-0.26
2015,302,26.78,11.29
2015,303,21.79,14.33
2015,304,21.02,11.37
2015,305,23.19,12.97
2015,306,29.56,7.98
2015,307,28.98,7.10
2015,308,34.32,17.23
2015,309,31.82,19.40
2015,310,30.86,26.43
2015,311,34.87,9.24
2015,312,35.11,17.21
2015,313,16.77,9.30
2015,314,34.50,10.01
2015,315,31.87,13.73
2015,316,21.97,21.26
2015,317,26.91,14.41
2015,318,28.20,15.87
2015,319,24.39,14.82
2015,320,37.44,10.07
2015,321,14.29,14.29
2015,322,23.69,3.45
2015,323,18.19,6.89
2015,324,33.29,9.37
2015,325,22.14,21.41
2015,326,29.49,7.86
2015,327,24.43,0.22
2015,328,27.38,10.65
2015,329,35.00,11.68
2015,330,39.03,14.86
2015,331,31.59,28.04
2015,332,17.13,17.13
2015,333,28.32,0.78
2015,334,13.74,3.08
2015,335,13.95,7.06
2015,336,11.47,10.87
2015,337,19.72,4.59
2015,338,21.74,1.15
2015,339,18.62,6.90
2015,340,21.19,0.65
2015,341,19.57,1.32
2015,342,22.80,8.04
2015,343,25.68,10.40
2015,344,32.39,11.18
2015,345,22.49,11.70
2015,346,28.13,6.18
2015,347,33.40,2.72
2015,348,26.46,0.37
2015,349,30.83,5.64
2015,350,15.98,14.05
2015,351,16.41,5.50
2015,352,33.46,3.21
2015,353,30.67,14.54
2015,354,21.43,17.68
2015,355,19.92,14.11
2015,356,20.95,12.52
2015,357,28.11,8.74
2015,358,28.88,14.78
2015,359,29.32,18.53
2015,360,28.26,14.01
2015,361,35.99,16.93
2015,362,12.93,4.96
2015,363,11.85,9.17
2015,364,7.36,0.72
2015,365,18.10,10.10
2016,1,7.13,5.64
2016,2,4.00,2.54
2016,3,9.05,2.68
2016,4,13.10,0.96
2016,5,13.82,3.79
2016,6,18.79,7.01
2016,7,19.12,9.92
2016,8,26.70,8.48
2016,9,27.03,9.04
2016,10,20.80,3.94
2016,11,13.04,4.58
2016,12,14.75,2.56
2016,13,17.12,7.64
2016,14,20.70,6.74
2016,15,23.07,6.68
2016,16,28.51,9.50
2016,17,24.39,5.64
2016,18,18.60,1.22
2016,19,20.99,5.39
2016,20,21.83,8.83
2016,21,27.11,8.56
2016,22,19.60,2.76
2016,23,19.74,5.64
2016,24,22.14,1.16
2016,25,27.45,5.44
2016,26,17.70,9.02
2016,27,12.19,4.11
2016,28,20.10,-3.54
2016,29,21.41,-2.23
2016,30,23.88,3.69
2016,31,28.96,8.27
2016,32,32.56,13.52
2016,33,31.34,11.69
2016,34,25.05,9.19
2016,35,20.50,5.01
2016,36,18.08,0.97
2016,37,18.19,-0.25
2016,38,20.28,0.27
2016,39,23.23,5.92
2016,40,21.49,3.41
2016,41,22.63,4.39
2016,42,26.06,1.81
2016,43,27.83,6.31
2016,44,30.69,10.43
2016,45,25.47,11.18
2016,46,27.58,10.13
2016,47,31.30,14.02
2016,48,30.16,14.13
2016,49,25.80,14.76
2016,50,29.43,14.12
2016,51,27.54,14.36
2016,52,27.38,16.43
2016,53,25.55,14.59
2016,54,27.45,11.71
2016,55,19.71,3.77
2016,56,22.13,4.57
2016,57,23.81,8.76
2016,58,19.14,10.92
2016,59,23.11,11.06
2016,60,27.31,12.82
2016,61,29.47,14.04
2016,62,33.38,15.12
2016,63,34.71,15.62
2016,64,35.01,16.76
2016,65,26.48,14.49
2016,66,25.61,16.41
2016,67,28.32,17.79
2016,68,32.44,16.88
2016,69,29.80,16.34
2016,70,19.88,12.24
2016,71,20.44,9.74
2016,72,26.91,9.79
2016,73,30.37,12.28
2016,74,32.15,10.50
2016,75,35.90,17.04
2016,76,31.19,20.20
2016,77,26.88,18.07
2016,78,29.89,17.77
2016,79,18.64,12.35
2016,80,20.89,8.49
2016,81,18.88,3.51
2016,82,26.12,5.08
2016,83,33.31,11.00
2016,84,30.85,13.92
2016,85,24.99,11.27
2016,86,24.63,12.14
2016,87,28.80,12.37
2016,88,24.82,14.81
2016,89,25.62,13.07
2016,90,27.68,19.36
2016,91,35.79,19.57
2016,92,32.33,18.48
2016,93,21.87,9.18
2016,94,24.20,10.84
2016,95,27.52,11.83
2016,96,29.65,11.79
2016,97,29.28,13.03
2016,98,27.78,14.74
2016,99,27.13,16.93
2016,100,25.68,16.60
2016,101,28.21,15.32
2016,102,29.09,16.42
