Latitude: 18.38429  Longitude: -103.31783
X & Y on Lambert Conformal Conic: -364526.29 -2621652.22
Tile: 9759
Elevation: 665 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,32.24,21.16
2015,214,32.93,21.59
2015,215,33.22,21.08
2015,216,34.41,19.62
2015,217,33.06,22.38
2015,218,35.37,19.31
2015,219,34.86,20.21
2015,220,33.60,22.23
2015,221,35.59,19.57
2015,222,33.02,22.16
2015,223,34.07,21.51
2015,224,33.44,19.04
2015,225,31.87,21.70
2015,226,33.78,20.26
2015,227,32.91,21.93
2015,228,33.19,21.89
2015,229,31.34,21.42
2015,230,32.64,20.29
2015,231,33.40,19.84
2015,232,34.66,19.58
2015,233,32.95,21.76
2015,234,33.85,21.72
2015,235,33.25,19.06
2015,236,32.86,18.64
2015,237,33.37,21.87
2015,238,33.64,19.52
2015,239,33.71,18.50
2015,240,32.39,20.20
2015,241,32.51,21.52
2015,242,32.74,21.53
2015,243,33.39,20.91
2015,244,33.70,19.78
2015,245,32.73,21.29
2015,246,32.81,21.74
2015,247,32.90,21.51
2015,248,32.20,21.51
2015,249,32.03,21.13
2015,250,34.05,20.22
2015,251,31.22,21.12
2015,252,31.81,21.20
2015,253,35.43,20.14
2015,254,32.41,22.18
2015,255,31.91,20.90
2015,256,33.92,21.53
2015,257,33.59,20.75
2015,258,33.38,21.89
2015,259,32.49,20.34
2015,260,32.12,20.50
2015,261,32.10,21.27
2015,262,32.54,21.83
2015,263,33.09,21.12
2015,264,32.44,20.26
2015,265,33.38,21.14
2015,266,32.79,20.70
2015,267,33.42,21.12
2015,268,33.14,21.48
2015,269,32.48,20.72
2015,270,31.13,19.21
2015,271,32.19,17.76
2015,272,30.80,20.60
2015,273,31.28,20.03
2015,274,31.12,20.19
2015,275,33.93,17.34
2015,276,32.19,20.06
2015,277,32.33,19.36
2015,278,32.43,18.76
2015,279,32.13,19.35
2015,280,32.61,22.13
2015,281,33.80,20.83
2015,282,32.04,21.71
2015,283,33.46,21.84
2015,284,33.06,21.02
2015,285,33.79,21.27
2015,286,35.44,20.30
2015,287,33.80,22.22
2015,288,33.95,21.75
2015,289,33.95,21.88
2015,290,33.00,21.56
2015,291,33.60,21.42
2015,292,32.42,21.15
2015,293,32.86,22.56
2015,294,33.90,21.66
2015,295,35.88,17.72
2015,296,31.19,20.13
2015,297,31.63,20.46
2015,298,30.20,21.22
2015,299,34.08,19.50
2015,300,32.99,20.07
2015,301,33.17,20.27
2015,302,32.24,21.16
2015,303,31.71,20.34
2015,304,29.52,19.68
2015,305,29.01,19.54
2015,306,30.95,18.14
2015,307,30.75,19.73
2015,308,32.10,20.13
2015,309,32.44,20.15
2015,310,32.65,20.72
