Latitude: 20.14292  Longitude: -100.30217
X & Y on Lambert Conformal Conic: -32478.63 -2427566.23
Tile: 9940
Elevation: 2484 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,25.93,9.70
2015,214,25.21,9.81
2015,215,25.48,9.86
2015,216,25.93,9.72
2015,217,25.97,10.54
2015,218,26.69,10.46
2015,219,26.21,10.20
2015,220,26.27,10.09
2015,221,26.86,9.83
2015,222,27.43,10.30
2015,223,26.57,8.95
2015,224,23.69,9.74
2015,225,22.40,10.56
2015,226,24.33,10.54
2015,227,25.87,9.54
2015,228,26.65,9.59
2015,229,24.90,10.37
2015,230,23.34,10.11
2015,231,24.68,10.16
2015,232,25.49,9.40
2015,233,24.87,10.44
2015,234,25.00,11.42
2015,235,24.08,11.11
2015,236,24.11,10.40
2015,237,25.38,9.78
2015,238,24.46,10.24
2015,239,23.35,9.79
2015,240,23.11,9.87
2015,241,23.54,9.13
2015,242,24.98,9.91
2015,243,25.26,10.26
2015,244,23.50,10.49
2015,245,24.89,11.34
2015,246,24.53,11.47
2015,247,24.41,11.46
2015,248,24.58,10.82
2015,249,24.50,11.64
2015,250,26.04,11.43
2015,251,26.45,10.45
2015,252,26.21,10.28
2015,253,26.51,10.59
2015,254,24.94,11.39
2015,255,25.39,9.86
2015,256,24.00,11.03
2015,257,22.92,12.46
2015,258,23.29,11.91
2015,259,24.42,12.29
2015,260,23.26,12.16
2015,261,23.43,12.05
2015,262,24.85,10.35
2015,263,25.51,10.01
2015,264,24.77,11.33
2015,265,25.47,10.20
2015,266,24.28,8.54
2015,267,24.83,8.92
2015,268,24.47,10.85
2015,269,22.56,10.80
2015,270,21.97,10.25
2015,271,23.42,10.15
2015,272,21.96,10.16
2015,273,22.32,9.86
2015,274,21.22,10.55
2015,275,23.63,7.75
2015,276,24.18,6.45
2015,277,25.61,5.60
2015,278,24.43,9.30
2015,279,25.64,8.99
2015,280,26.07,8.79
2015,281,27.04,9.15
2015,282,25.27,10.43
2015,283,24.69,10.12
2015,284,23.78,10.28
2015,285,25.78,9.11
2015,286,26.66,9.17
2015,287,25.83,9.32
2015,288,23.20,8.82
2015,289,23.14,8.00
2015,290,23.09,8.26
2015,291,20.90,10.03
2015,292,19.44,8.82
