Latitude: 23.52909  Longitude: -102.11733
X & Y on Lambert Conformal Conic: -217872.56 -2043310.49
Tile: 10119
Elevation: 1954 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,27.73,14.16
2015,214,26.18,14.04
2015,215,27.26,14.64
2015,216,28.18,15.73
2015,217,28.69,15.53
2015,218,29.12,15.86
2015,219,29.31,15.50
2015,220,29.61,16.29
2015,221,29.86,15.94
2015,222,31.55,14.59
2015,223,27.68,14.50
2015,224,27.40,14.38
2015,225,26.67,14.66
2015,226,29.79,14.96
2015,227,28.55,14.61
2015,228,28.64,14.90
2015,229,28.09,14.60
2015,230,26.97,14.71
2015,231,30.51,14.13
2015,232,27.09,14.38
2015,233,25.49,14.77
2015,234,25.42,15.24
2015,235,29.49,15.13
2015,236,26.08,14.22
2015,237,26.73,14.00
2015,238,27.20,14.07
2015,239,26.68,13.47
2015,240,26.39,13.55
2015,241,26.92,13.15
2015,242,28.21,13.07
2015,243,27.95,14.35
2015,244,26.03,15.05
2015,245,26.87,15.69
2015,246,27.85,14.70
2015,247,28.32,14.90
2015,248,28.39,15.53
2015,249,30.45,15.41
2015,250,28.98,14.50
2015,251,30.27,14.44
2015,252,30.05,15.59
2015,253,28.86,15.21
2015,254,27.13,15.60
2015,255,27.91,13.73
2015,256,24.07,13.13
2015,257,23.29,14.35
2015,258,27.00,13.85
2015,259,25.76,14.43
2015,260,26.12,14.65
2015,261,25.69,14.44
2015,262,26.97,14.68
2015,263,27.56,14.61
2015,264,26.91,15.36
2015,265,26.59,15.28
2015,266,25.84,14.14
2015,267,24.91,13.15
2015,268,25.68,13.48
2015,269,24.68,11.85
2015,270,24.24,11.30
2015,271,24.35,11.13
2015,272,27.68,12.16
2015,273,26.10,12.15
2015,274,24.54,12.73
2015,275,24.89,12.09
