Latitude: 23.41589  Longitude: -104.20501
X & Y on Lambert Conformal Conic: -433194.18 -2047792.7
Tile: 10118
Elevation: 2375 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,25.84,12.42
2015,214,24.57,12.21
2015,215,25.95,12.41
2015,216,26.33,13.35
2015,217,26.81,13.08
2015,218,27.69,12.68
2015,219,27.89,13.10
2015,220,27.94,13.76
2015,221,27.99,12.63
2015,222,28.48,11.81
2015,223,25.91,11.67
2015,224,25.78,11.63
2015,225,25.33,12.83
2015,226,27.33,12.36
2015,227,26.81,12.33
2015,228,27.59,12.79
2015,229,25.96,12.96
2015,230,26.48,13.04
2015,231,28.15,11.70
2015,232,26.22,12.39
2015,233,24.63,12.55
2015,234,24.52,13.13
2015,235,27.89,12.11
2015,236,24.79,11.44
2015,237,25.70,11.39
2015,238,25.87,11.30
2015,239,26.11,10.39
2015,240,26.03,10.48
2015,241,26.47,9.78
2015,242,27.74,9.84
2015,243,27.84,10.89
2015,244,25.58,11.81
2015,245,25.13,13.28
2015,246,27.46,11.45
2015,247,28.46,11.26
2015,248,27.56,12.27
2015,249,29.19,11.65
2015,250,28.56,11.33
2015,251,29.42,11.27
2015,252,29.18,13.11
2015,253,28.13,13.02
2015,254,26.08,13.09
2015,255,25.06,11.89
2015,256,22.90,10.92
2015,257,22.75,12.43
2015,258,26.44,11.58
2015,259,25.41,11.37
2015,260,26.58,11.36
2015,261,25.31,11.24
2015,262,26.37,11.55
2015,263,27.59,11.87
2015,264,26.27,13.24
2015,265,26.12,12.92
2015,266,25.28,12.05
2015,267,24.76,11.87
2015,268,26.41,11.53
2015,269,23.76,9.23
2015,270,23.29,8.60
2015,271,23.42,8.50
2015,272,26.42,10.74
2015,273,25.59,8.84
2015,274,23.97,8.65
2015,275,24.96,9.24
2015,276,25.72,9.84
2015,277,20.29,11.17
2015,278,21.64,10.26
2015,279,24.79,10.53
2015,280,25.71,10.94
2015,281,25.97,10.64
2015,282,24.49,9.73
2015,283,23.06,9.55
2015,284,23.39,9.85
2015,285,25.36,10.30
2015,286,25.81,11.79
2015,287,25.57,11.21
2015,288,25.79,10.28
2015,289,24.64,7.71
2015,290,23.71,7.84
2015,291,22.43,9.07
2015,292,25.04,9.62
2015,293,25.86,8.43
2015,294,28.62,8.37
2015,295,26.63,11.37
2015,296,27.52,9.35
2015,297,23.47,10.08
2015,298,20.10,9.02
2015,299,23.27,8.65
2015,300,23.58,9.29
2015,301,24.44,9.21
2015,302,24.39,9.44
2015,303,24.01,9.86
2015,304,21.73,9.47
2015,305,19.22,5.27
2015,306,20.90,6.42
2015,307,23.14,5.66
2015,308,24.25,6.51
2015,309,24.69,8.29
2015,310,26.02,8.41
2015,311,26.25,10.12
2015,312,23.43,8.87
2015,313,24.98,7.81
2015,314,22.17,9.38
2015,315,27.37,8.25
2015,316,27.25,8.78
2015,317,24.49,7.64
2015,318,24.18,8.54
2015,319,23.93,7.89
2015,320,22.95,8.05
2015,321,23.21,8.88
2015,322,23.24,3.03
2015,323,25.61,2.69
2015,324,23.99,5.48
2015,325,25.82,5.13
2015,326,23.61,5.56
2015,327,21.57,7.30
2015,328,24.66,7.53
2015,329,22.42,9.32
2015,330,24.24,9.78
2015,331,20.78,9.55
2015,332,20.92,9.57
2015,333,19.99,7.00
2015,334,26.66,5.97
2015,335,26.18,8.06
2015,336,25.15,9.08
2015,337,19.34,2.59
2015,338,16.79,1.13
2015,339,20.48,2.38
2015,340,20.06,3.97
2015,341,20.69,2.55
2015,342,21.12,2.86
2015,343,19.69,4.24
2015,344,20.04,4.48
2015,345,20.42,4.23
2015,346,16.09,3.82
2015,347,12.59,-0.67
2015,348,15.28,3.24
2015,349,17.31,-1.62
2015,350,19.66,0.65
2015,351,17.29,0.93
2015,352,15.92,1.90
2015,353,13.08,-6.98
2015,354,13.76,-2.04
2015,355,15.06,2.57
2015,356,16.36,1.06
2015,357,18.38,1.00
2015,358,19.19,3.56
2015,359,23.30,4.12
2015,360,21.91,2.93
2015,361,16.53,3.69
2015,362,16.91,-0.94
2015,363,17.22,2.09
2015,364,20.91,0.62
2015,365,21.33,5.44
2016,1,20.73,5.33
2016,2,19.59,8.24
2016,3,16.50,4.59
2016,4,17.20,2.77
2016,5,18.64,3.49
2016,6,18.45,2.07
