Latitude: 28.92937  Longitude: -103.74155
X & Y on Lambert Conformal Conic: -358240.3 -1443120.71
Tile: 10659
Elevation: 1092 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,35.53,22.09
2015,214,36.41,23.22
2015,215,37.33,23.21
2015,216,37.63,23.22
2015,217,37.79,21.88
2015,218,38.26,22.17
2015,219,37.76,24.49
2015,220,38.80,24.60
2015,221,38.58,23.55
2015,222,38.23,25.37
2015,223,37.35,25.01
2015,224,36.42,25.34
2015,225,37.51,22.32
2015,226,38.12,24.52
2015,227,37.10,24.63
2015,228,33.81,24.91
2015,229,35.53,22.71
2015,230,36.21,23.98
2015,231,37.99,22.47
2015,232,35.57,21.54
2015,233,36.17,20.53
2015,234,37.41,21.86
2015,235,36.44,23.47
2015,236,36.14,22.29
2015,237,35.62,22.65
2015,238,35.21,23.83
2015,239,35.11,22.31
2015,240,35.95,22.32
2015,241,34.39,21.22
2015,242,33.95,21.72
2015,243,35.09,19.32
2015,244,36.43,20.97
2015,245,34.89,20.97
2015,246,35.17,21.29
2015,247,35.30,20.86
2015,248,36.67,22.45
2015,249,37.80,24.01
2015,250,37.61,23.12
2015,251,37.17,22.90
2015,252,35.27,22.36
2015,253,29.18,20.56
2015,254,31.54,20.91
2015,255,31.32,19.22
2015,256,31.33,19.42
2015,257,31.85,19.96
2015,258,33.84,19.61
2015,259,34.95,20.37
2015,260,35.21,20.08
2015,261,36.06,20.65
2015,262,33.16,21.26
2015,263,30.24,21.12
2015,264,30.97,22.43
2015,265,30.33,20.19
2015,266,30.95,20.07
2015,267,27.91,19.37
2015,268,29.08,17.39
2015,269,30.76,16.99
2015,270,33.00,16.19
2015,271,33.41,16.13
2015,272,31.48,16.40
2015,273,32.07,17.37
2015,274,33.35,16.87
2015,275,34.02,18.39
2015,276,31.68,20.17
2015,277,23.74,23.12
2015,278,25.38,18.16
2015,279,30.06,17.27
2015,280,29.49,17.16
2015,281,25.95,17.35
2015,282,23.87,13.99
2015,283,27.06,13.42
2015,284,30.19,14.26
2015,285,31.89,16.19
2015,286,28.95,17.61
2015,287,31.34,17.41
2015,288,31.11,16.15
2015,289,25.49,17.85
2015,290,25.92,16.45
2015,291,26.62,15.75
2015,292,28.05,17.76
2015,293,29.21,17.55
2015,294,29.11,19.37
2015,295,31.06,19.10
2015,296,29.46,16.04
2015,297,20.08,17.20
2015,298,21.94,10.79
2015,299,23.22,7.23
2015,300,28.55,6.86
2015,301,26.32,8.35
2015,302,28.97,10.67
2015,303,25.84,11.28
2015,304,21.99,12.06
2015,305,25.01,7.13
2015,306,27.62,7.43
2015,307,29.56,8.53
2015,308,29.47,10.92
2015,309,29.00,10.84
2015,310,24.17,11.29
2015,311,17.69,12.69
2015,312,20.81,11.60
2015,313,24.40,6.31
2015,314,27.45,9.29
2015,315,25.51,12.98
2015,316,22.41,7.66
2015,317,20.32,7.47
2015,318,17.95,7.49
2015,319,22.71,11.24
2015,320,22.52,10.04
2015,321,17.46,6.30
2015,322,21.66,1.30
2015,323,24.59,3.50
2015,324,19.86,5.45
2015,325,17.32,3.61
2015,326,15.86,0.05
2015,327,20.21,2.76
2015,328,24.34,6.65
2015,329,25.56,6.11
2015,330,23.95,7.02
2015,331,26.22,12.33
2015,332,13.49,5.39
2015,333,17.10,5.37
2015,334,18.97,5.96
2015,335,18.07,6.21
2015,336,18.92,3.36
2015,337,17.99,-0.42
2015,338,21.04,2.44
2015,339,20.83,3.81
2015,340,22.05,4.28
2015,341,21.10,2.04
2015,342,22.46,3.21
2015,343,23.50,3.79
2015,344,25.51,5.22
2015,345,24.87,6.90
2015,346,21.25,7.01
2015,347,21.70,4.66
2015,348,21.69,-0.67
2015,349,19.44,2.59
2015,350,15.17,-0.92
2015,351,15.73,-1.89
2015,352,17.79,-1.95
2015,353,20.21,-1.15
2015,354,20.25,5.97
2015,355,23.04,8.07
2015,356,23.12,5.55
2015,357,24.33,4.03
2015,358,24.47,5.10
2015,359,25.29,7.92
2015,360,19.15,2.15
2015,361,2.00,-3.17
2015,362,8.82,-2.85
2015,363,17.41,-0.14
2015,364,14.38,1.01
2015,365,10.35,2.22
2016,1,5.05,1.87
2016,2,5.74,2.28
2016,3,6.08,3.19
2016,4,9.55,6.44
2016,5,16.10,5.09
2016,6,20.09,4.54
2016,7,19.32,1.81
2016,8,13.56,3.30
2016,9,10.57,0.44
2016,10,11.56,-2.19
2016,11,14.16,-2.86
2016,12,14.79,-2.68
2016,13,16.99,-1.69
2016,14,20.58,0.21
2016,15,20.09,0.63
2016,16,16.46,0.50
2016,17,19.53,2.05
2016,18,20.28,1.30
2016,19,22.50,4.85
2016,20,21.02,1.67
2016,21,16.72,2.64
2016,22,17.70,0.24
2016,23,21.56,0.22
2016,24,24.15,1.29
2016,25,20.80,1.00
2016,26,14.65,1.00
2016,27,12.57,0.74
2016,28,18.00,-3.38
2016,29,22.76,-1.31
2016,30,25.32,0.09
2016,31,25.71,4.35
2016,32,25.72,7.06
2016,33,17.65,1.90
2016,34,13.78,-2.90
2016,35,14.01,-3.70
2016,36,16.53,-0.70
2016,37,17.30,-2.95
2016,38,18.44,-1.43
2016,39,19.47,1.27
2016,40,20.39,-0.50
2016,41,23.11,0.50
2016,42,25.50,2.37
2016,43,26.06,3.18
2016,44,27.14,5.18
2016,45,27.73,6.56
2016,46,26.12,6.13
2016,47,28.35,4.97
2016,48,28.67,6.19
2016,49,32.62,10.24
2016,50,31.77,11.91
2016,51,30.69,12.09
2016,52,23.44,15.53
2016,53,22.97,9.34
2016,54,23.14,8.58
2016,55,17.25,0.97
2016,56,22.61,1.58
2016,57,22.91,3.64
2016,58,25.94,6.61
2016,59,29.10,7.10
2016,60,29.77,7.90
2016,61,29.54,11.60
2016,62,30.85,10.04
2016,63,30.46,11.00
2016,64,30.45,9.12
2016,65,29.83,9.29
2016,66,28.56,12.03
2016,67,24.59,13.64
2016,68,21.01,10.91
2016,69,17.97,7.98
2016,70,20.74,7.19
2016,71,23.39,5.99
2016,72,27.16,4.41
2016,73,26.91,9.04
2016,74,30.14,6.80
2016,75,30.23,4.81
2016,76,31.01,9.09
2016,77,30.31,11.02
2016,78,27.71,12.27
2016,79,16.48,8.11
2016,80,19.15,7.06
2016,81,27.10,4.33
2016,82,32.41,6.90
2016,83,28.90,11.84
2016,84,24.84,9.23
2016,85,28.22,8.53
2016,86,27.85,7.37
2016,87,27.11,10.36
2016,88,31.49,10.90
2016,89,32.96,11.53
2016,90,29.95,13.60
2016,91,28.19,12.27
2016,92,23.46,10.51
2016,93,22.11,8.27
2016,94,27.06,4.89
2016,95,30.72,7.37
2016,96,30.80,12.79
2016,97,27.88,14.22
2016,98,26.66,12.52
2016,99,31.64,16.18
2016,100,31.32,17.42
2016,101,30.40,18.15
2016,102,29.49,15.08
2016,103,28.63,14.69
2016,104,28.84,10.23
2016,105,32.46,11.33
2016,106,34.49,16.37
2016,107,31.78,20.94
2016,108,27.58,13.74
2016,109,26.71,14.94
2016,110,32.39,13.98
2016,111,32.88,13.47
2016,112,33.36,14.05
2016,113,26.47,15.62
2016,114,26.90,16.22
2016,115,33.65,14.40
2016,116,33.51,14.40
2016,117,32.24,18.45
2016,118,32.05,12.15
2016,119,33.13,16.53
2016,120,31.04,16.10
2016,121,30.15,10.73
2016,122,31.09,11.04
2016,123,25.64,10.61
2016,124,29.20,10.83
2016,125,30.79,13.10
2016,126,32.88,15.84
2016,127,34.82,18.77
2016,128,35.68,21.20
2016,129,32.57,24.61
2016,130,32.30,15.91
2016,131,34.19,15.01
2016,132,36.50,15.96
2016,133,32.58,17.98
2016,134,28.77,19.16
2016,135,30.64,16.54
2016,136,26.03,14.97
2016,137,32.58,15.52
2016,138,35.28,17.82
2016,139,26.07,16.29
2016,140,27.15,15.88
2016,141,32.64,15.10
2016,142,35.90,16.65
2016,143,35.37,21.65
2016,144,37.72,21.64
2016,145,36.99,20.95
2016,146,36.15,22.46
2016,147,35.02,25.70
2016,148,33.33,16.81
2016,149,36.12,17.12
2016,150,32.22,20.08
2016,151,32.59,19.75
2016,152,29.35,18.23
2016,153,28.33,15.82
2016,154,30.06,14.95
2016,155,33.77,15.89
2016,156,32.20,17.28
2016,157,32.02,19.27
2016,158,32.77,16.93
2016,159,35.17,18.69
2016,160,35.06,19.99
2016,161,37.82,19.69
2016,162,38.36,22.61
2016,163,37.02,23.07
2016,164,36.85,24.21
2016,165,39.00,23.40
2016,166,37.69,24.49
2016,167,37.45,20.75
2016,168,36.88,23.08
2016,169,38.62,22.00
2016,170,39.11,22.81
2016,171,36.10,24.90
2016,172,33.91,20.55
2016,173,35.07,20.74
2016,174,36.51,22.93
2016,175,37.41,23.89
2016,176,36.03,22.56
2016,177,35.18,23.42
2016,178,35.70,21.29
2016,179,31.87,20.32
2016,180,32.48,20.23
2016,181,32.11,20.39
2016,182,34.35,19.93
2016,183,35.26,21.00
2016,184,32.47,21.31
2016,185,36.85,20.93
2016,186,38.90,24.20
2016,187,37.42,24.39
2016,188,39.25,24.82
2016,189,40.02,25.48
2016,190,37.88,23.26
2016,191,34.93,21.56
2016,192,36.82,20.71
2016,193,39.32,22.18
2016,194,40.26,24.75
2016,195,37.98,23.05
2016,196,40.16,23.73
2016,197,36.56,24.74
2016,198,36.06,20.41
2016,199,37.21,21.52
2016,200,37.22,22.72
2016,201,36.63,24.84
2016,202,35.66,24.73
2016,203,36.38,24.44
2016,204,37.07,22.16
2016,205,38.35,24.65
2016,206,39.46,25.88
2016,207,38.25,25.71
2016,208,36.86,25.86
2016,209,34.32,22.22
2016,210,33.56,23.26
2016,211,30.26,22.77
2016,212,32.64,21.36
2016,213,34.82,21.13
2016,214,34.20,22.29
2016,215,37.27,22.72
2016,216,37.90,23.59
2016,217,37.89,24.30
2016,218,38.04,24.06
2016,219,36.75,24.04
2016,220,38.05,24.99
2016,221,38.24,26.20
2016,222,36.19,25.59
2016,223,34.13,22.21
2016,224,33.65,22.45
2016,225,35.85,21.14
2016,226,31.07,21.11
2016,227,24.56,17.55
2016,228,31.46,19.93
2016,229,31.91,18.28
2016,230,30.44,19.80
2016,231,27.18,20.71
2016,232,24.36,20.12
