Latitude: 17.89254  Longitude: -98.47864
X & Y on Lambert Conformal Conic: 168219.0 -2684067.71
Tile: 9581
Elevation: 1164 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,31.14,16.70
2015,214,30.76,17.13
2015,215,31.42,16.57
2015,216,32.09,17.01
2015,217,31.12,18.06
2015,218,32.31,18.01
2015,219,32.04,18.03
2015,220,32.23,18.21
2015,221,32.91,17.14
2015,222,32.36,16.49
2015,223,32.05,16.37
2015,224,30.16,16.63
2015,225,29.01,17.06
2015,226,29.62,17.13
2015,227,30.67,16.58
2015,228,31.67,16.78
2015,229,30.19,17.61
2015,230,29.86,18.04
2015,231,30.82,17.92
2015,232,31.39,17.95
2015,233,30.99,18.28
2015,234,30.19,17.39
2015,235,30.14,16.14
2015,236,30.50,16.06
2015,237,31.54,17.31
2015,238,30.62,16.69
2015,239,29.56,16.45
2015,240,29.80,16.40
2015,241,29.38,17.56
2015,242,30.05,17.51
2015,243,30.06,17.69
2015,244,30.26,17.93
2015,245,30.89,18.18
2015,246,30.08,18.60
2015,247,30.20,18.11
2015,248,29.99,17.84
2015,249,29.98,16.94
2015,250,29.72,16.74
2015,251,30.88,16.93
2015,252,30.56,17.38
2015,253,31.59,16.90
2015,254,30.91,17.52
2015,255,30.78,17.41
2015,256,29.95,17.56
2015,257,30.43,18.09
2015,258,30.15,16.94
2015,259,28.91,17.53
2015,260,28.81,17.37
2015,261,29.63,17.36
2015,262,30.82,17.03
2015,263,31.00,16.96
2015,264,30.41,16.76
2015,265,30.43,18.16
2015,266,30.04,16.91
2015,267,30.57,16.81
2015,268,30.28,16.63
2015,269,28.86,17.17
2015,270,27.16,16.23
2015,271,27.24,15.89
2015,272,26.51,16.27
2015,273,26.75,17.35
2015,274,27.73,16.66
2015,275,29.18,15.73
2015,276,29.51,14.84
