Latitude: 17.03263  Longitude: -92.61403
X & Y on Lambert Conformal Conic: 824464.33 -2748684.84
Tile: 9584
Elevation: 1234 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,29.26,16.50
2015,214,29.46,16.13
2015,215,30.02,16.39
2015,216,30.54,16.88
2015,217,30.59,16.99
2015,218,30.46,16.75
2015,219,31.23,16.24
2015,220,31.63,16.16
2015,221,31.75,16.31
2015,222,31.51,16.52
2015,223,30.19,16.67
2015,224,28.79,16.58
2015,225,27.33,17.14
2015,226,28.96,17.21
2015,227,29.61,16.58
2015,228,30.27,16.31
2015,229,29.11,17.28
2015,230,29.80,17.85
2015,231,30.88,17.66
2015,232,31.79,17.51
2015,233,31.23,17.06
2015,234,29.49,16.17
2015,235,30.12,15.78
2015,236,30.22,16.18
2015,237,28.92,16.31
2015,238,29.38,15.91
2015,239,29.50,15.91
2015,240,28.67,17.38
2015,241,27.62,16.99
2015,242,29.12,16.27
2015,243,29.90,16.42
2015,244,30.04,16.38
2015,245,30.37,17.08
2015,246,29.22,17.48
2015,247,29.45,16.98
2015,248,29.38,16.90
2015,249,29.52,17.48
2015,250,28.92,17.43
2015,251,28.53,16.65
2015,252,28.06,16.71
2015,253,29.47,16.58
2015,254,29.72,17.29
2015,255,30.53,17.54
2015,256,30.24,17.33
2015,257,29.51,17.22
2015,258,28.37,16.99
2015,259,29.21,17.24
2015,260,29.63,17.45
2015,261,29.37,16.49
2015,262,29.28,15.95
2015,263,28.77,17.50
2015,264,28.69,17.11
2015,265,28.01,18.11
2015,266,27.94,17.53
2015,267,27.58,17.43
2015,268,27.90,17.21
2015,269,27.06,17.44
2015,270,28.08,17.07
2015,271,28.84,17.79
2015,272,28.36,17.62
2015,273,27.89,18.24
2015,274,27.80,17.72
2015,275,27.03,17.05
2015,276,27.78,16.00
2015,277,29.27,14.54
2015,278,29.32,15.97
2015,279,29.41,15.21
2015,280,28.94,13.87
2015,281,29.25,13.64
2015,282,29.86,15.08
2015,283,29.84,15.40
2015,284,28.88,17.22
2015,285,29.67,16.07
2015,286,29.87,15.89
2015,287,30.20,16.19
2015,288,27.80,15.84
2015,289,26.82,16.56
2015,290,25.51,17.26
2015,291,25.27,17.31
2015,292,26.17,17.85
2015,293,26.69,17.56
2015,294,27.55,16.34
2015,295,28.10,17.48
2015,296,28.75,17.44
2015,297,29.13,16.99
2015,298,29.11,16.77
2015,299,29.31,16.81
2015,300,27.93,16.99
2015,301,29.47,16.33
2015,302,28.98,16.46
2015,303,29.30,17.81
2015,304,29.28,17.53
2015,305,30.16,16.77
2015,306,29.98,16.29
2015,307,28.68,16.29
2015,308,28.24,15.86
2015,309,27.36,15.54
2015,310,27.72,15.78
2015,311,28.05,15.94
2015,312,28.33,16.85
2015,313,28.26,17.18
2015,314,27.85,16.42
2015,315,27.77,16.61
2015,316,28.16,16.76
2015,317,26.65,16.87
2015,318,25.53,17.27
2015,319,25.37,16.93
2015,320,26.26,16.85
2015,321,29.11,16.60
2015,322,29.44,16.52
2015,323,29.71,16.10
2015,324,27.49,16.89
2015,325,26.70,17.64
2015,326,26.60,17.08
2015,327,25.13,17.23
2015,328,25.50,17.01
2015,329,25.76,14.22
2015,330,27.12,14.62
2015,331,27.64,16.17
2015,332,27.73,14.22
2015,333,26.10,13.77
2015,334,26.75,13.24
2015,335,27.17,12.22
2015,336,27.76,12.58
2015,337,27.47,13.87
2015,338,25.79,15.27
2015,339,24.75,15.52
2015,340,24.16,15.36
2015,341,23.96,15.12
2015,342,25.57,15.33
2015,343,26.23,14.25
2015,344,26.79,14.03
2015,345,27.27,14.92
2015,346,21.11,14.73
2015,347,18.68,9.26
2015,348,26.70,16.26
2015,349,25.07,13.93
2015,350,29.13,14.36
2015,351,29.77,14.54
2015,352,26.54,15.95
2015,353,18.65,1.20
2015,354,19.99,5.96
2015,355,21.17,11.76
2015,356,20.91,12.29
2015,357,25.12,12.83
2015,358,28.52,14.29
2015,359,28.98,15.08
2015,360,28.37,15.06
2015,361,29.38,14.53
2015,362,28.62,14.13
2015,363,28.16,14.07
2015,364,27.71,14.67
2015,365,27.96,14.81
2016,1,26.98,15.48
2016,2,27.09,16.08
2016,3,26.39,15.21
2016,4,26.02,14.95
2016,5,24.37,13.86
2016,6,24.81,12.75
2016,7,27.19,13.27
2016,8,27.38,11.47
2016,9,26.91,11.22
2016,10,26.80,12.97
2016,11,25.60,12.99
2016,12,26.01,13.14
2016,13,26.41,12.96
2016,14,25.77,14.57
2016,15,27.36,14.98
2016,16,28.35,13.07
2016,17,28.31,12.96
2016,18,25.38,12.10
2016,19,26.12,11.47
2016,20,25.03,13.05
2016,21,25.00,13.75
2016,22,26.71,12.19
2016,23,24.36,11.18
2016,24,25.35,10.00
2016,25,25.08,7.52
2016,26,27.42,9.49
2016,27,28.02,10.83
2016,28,27.77,12.31
2016,29,23.71,12.10
2016,30,25.27,10.25
2016,31,27.09,11.37
2016,32,28.80,12.43
2016,33,29.88,13.37
2016,34,30.59,14.00
2016,35,29.98,14.41
2016,36,24.84,12.89
2016,37,23.39,12.20
2016,38,23.11,12.46
2016,39,25.13,9.14
2016,40,25.68,7.91
2016,41,21.88,8.12
2016,42,23.53,9.49
2016,43,25.15,8.62
2016,44,24.65,10.47
2016,45,25.44,10.56
2016,46,28.17,10.12
2016,47,27.43,12.22
2016,48,27.82,11.62
2016,49,25.90,12.49
2016,50,26.41,14.19
2016,51,27.66,14.05
2016,52,27.95,13.57
2016,53,29.54,12.88
2016,54,28.61,13.25
2016,55,29.35,12.94
2016,56,28.23,11.82
2016,57,24.38,12.23
2016,58,24.61,12.04
2016,59,25.33,12.65
2016,60,28.45,12.45
2016,61,29.36,12.62
2016,62,30.01,13.85
2016,63,27.84,14.77
2016,64,25.02,14.79
2016,65,26.24,14.70
2016,66,27.29,13.76
2016,67,28.39,15.04
2016,68,28.66,14.23
2016,69,28.76,14.17
2016,70,28.82,16.04
2016,71,29.47,14.48
2016,72,29.39,14.34
2016,73,30.25,15.23
2016,74,30.97,15.21
2016,75,31.65,14.21
2016,76,32.08,14.52
2016,77,31.37,16.17
2016,78,31.06,16.47
2016,79,29.46,16.11
2016,80,32.00,14.73
2016,81,28.26,15.26
2016,82,25.19,13.71
2016,83,28.56,12.97
2016,84,30.95,13.92
2016,85,31.23,15.60
2016,86,32.00,15.70
2016,87,31.05,17.06
2016,88,33.63,17.16
2016,89,31.50,15.79
2016,90,31.34,17.79
2016,91,31.88,17.50
2016,92,31.68,17.30
2016,93,32.10,16.85
2016,94,30.81,15.97
2016,95,28.30,15.80
2016,96,29.72,16.22
2016,97,30.50,14.98
2016,98,30.53,15.19
2016,99,30.29,15.57
2016,100,30.45,15.35
2016,101,30.62,15.16
2016,102,31.62,14.95
2016,103,33.07,14.11
2016,104,32.30,14.89
2016,105,33.71,16.15
2016,106,32.07,16.56
2016,107,31.65,17.46
2016,108,32.26,16.85
2016,109,32.41,17.06
2016,110,31.14,17.94
2016,111,30.63,16.99
2016,112,30.00,16.40
2016,113,30.13,15.78
2016,114,30.28,16.06
2016,115,29.89,16.10
2016,116,31.05,17.38
2016,117,32.61,17.32
2016,118,32.06,17.45
2016,119,32.50,16.60
2016,120,33.15,17.48
2016,121,32.55,18.15
2016,122,33.08,17.38
2016,123,33.82,17.97
2016,124,32.72,18.92
2016,125,31.92,18.52
2016,126,31.10,17.96
2016,127,27.98,16.84
