Latitude: 28.72625  Longitude: -110.34397
X & Y on Lambert Conformal Conic: -990930.19 -1411759.23
Tile: 10655
Elevation: 360 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,38.85,26.18
2015,214,39.16,25.49
2015,215,37.52,22.59
2015,216,37.27,22.50
2015,217,39.30,24.87
2015,218,37.61,25.10
2015,219,36.94,25.12
2015,220,36.25,24.80
2015,221,37.65,24.63
2015,222,36.15,22.29
2015,223,36.23,22.18
2015,224,39.13,24.90
2015,225,39.60,24.82
2015,226,38.35,25.97
2015,227,39.07,26.11
2015,228,37.95,24.45
2015,229,37.33,23.91
2015,230,41.17,24.90
2015,231,36.58,25.29
2015,232,36.27,23.31
2015,233,36.08,23.17
2015,234,35.28,24.79
2015,235,37.01,21.48
2015,236,36.91,23.50
2015,237,38.81,24.97
2015,238,37.16,24.81
2015,239,36.81,22.29
2015,240,36.96,22.44
2015,241,37.04,25.74
2015,242,36.67,24.44
2015,243,38.25,24.25
2015,244,35.84,21.67
2015,245,34.83,22.30
2015,246,35.23,24.19
2015,247,33.11,23.05
2015,248,35.05,22.54
2015,249,36.32,22.69
2015,250,37.12,24.84
2015,251,36.86,23.96
2015,252,33.70,23.65
2015,253,34.73,24.08
2015,254,35.65,23.55
2015,255,37.67,23.46
2015,256,38.18,24.33
2015,257,35.85,23.66
2015,258,34.81,24.26
2015,259,35.18,23.52
2015,260,35.74,22.43
2015,261,36.18,24.09
2015,262,35.12,20.41
2015,263,33.91,19.98
2015,264,31.61,23.16
2015,265,32.04,22.99
2015,266,35.47,22.36
2015,267,36.36,21.97
2015,268,36.48,22.24
2015,269,36.72,22.17
2015,270,35.46,21.60
2015,271,35.78,22.74
2015,272,39.00,21.80
2015,273,40.13,22.07
2015,274,38.35,22.30
2015,275,35.95,23.30
2015,276,34.86,23.09
2015,277,33.44,21.32
2015,278,31.46,20.46
2015,279,32.09,20.10
2015,280,31.00,16.34
2015,281,31.65,16.90
2015,282,30.20,17.31
2015,283,32.89,17.90
2015,284,32.93,20.41
2015,285,34.07,22.85
2015,286,35.91,22.32
2015,287,37.37,20.84
2015,288,36.93,23.74
2015,289,35.13,21.99
2015,290,33.56,21.31
2015,291,33.02,20.94
2015,292,32.74,20.84
