Latitude: 28.86183  Longitude: -109.39875
X & Y on Lambert Conformal Conic: -899122.52 -1407802.42
Tile: 10656
Elevation: 633 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,37.22,23.92
2015,214,38.08,23.10
2015,215,37.11,21.55
2015,216,38.00,21.51
2015,217,38.67,22.97
2015,218,37.65,23.30
2015,219,36.70,23.07
2015,220,36.57,23.44
2015,221,37.50,23.39
2015,222,36.40,21.98
2015,223,35.68,21.14
2015,224,38.20,23.00
2015,225,38.38,22.97
2015,226,37.81,23.52
2015,227,38.69,23.43
2015,228,37.77,22.78
2015,229,36.63,22.04
2015,230,39.94,23.81
2015,231,37.01,24.20
2015,232,36.01,22.53
2015,233,36.70,21.94
2015,234,35.17,22.55
2015,235,35.56,20.26
2015,236,36.85,22.86
2015,237,38.09,23.59
2015,238,36.26,23.43
2015,239,36.22,21.00
2015,240,35.64,21.08
2015,241,36.34,23.53
2015,242,35.61,22.27
2015,243,37.95,22.19
2015,244,36.58,20.82
2015,245,35.78,21.29
2015,246,35.11,22.44
2015,247,33.15,21.49
2015,248,34.41,21.07
2015,249,35.61,21.52
2015,250,36.12,22.52
2015,251,35.93,22.09
2015,252,33.53,21.95
2015,253,34.03,22.33
2015,254,34.40,22.40
2015,255,36.19,22.76
2015,256,36.55,23.54
2015,257,35.43,22.96
2015,258,34.50,21.49
2015,259,34.78,21.55
2015,260,35.38,20.92
2015,261,35.98,22.21
2015,262,35.08,20.76
2015,263,35.46,20.38
2015,264,33.53,22.79
2015,265,33.48,21.54
2015,266,34.64,21.37
2015,267,35.21,21.59
2015,268,35.62,21.62
2015,269,35.65,22.83
2015,270,34.59,18.49
2015,271,35.70,22.90
2015,272,37.99,22.04
2015,273,38.57,22.26
2015,274,37.88,22.60
2015,275,36.13,23.36
2015,276,35.05,22.99
2015,277,34.49,21.38
2015,278,31.06,18.49
2015,279,33.60,20.29
2015,280,31.38,15.25
2015,281,30.72,15.67
2015,282,28.79,16.08
2015,283,35.10,20.63
2015,284,34.52,22.10
2015,285,35.01,23.79
2015,286,35.86,22.87
2015,287,36.62,21.86
2015,288,36.56,23.80
2015,289,34.91,22.77
2015,290,33.15,21.97
2015,291,32.83,21.80
2015,292,32.52,21.10
2015,293,32.05,16.85
2015,294,29.72,17.88
2015,295,30.38,17.80
2015,296,31.29,17.26
2015,297,31.88,19.52
2015,298,32.84,20.43
2015,299,31.20,17.57
2015,300,31.84,12.86
2015,301,33.30,17.43
2015,302,31.82,17.53
2015,303,29.01,17.64
2015,304,31.35,16.18
2015,305,33.04,17.40
2015,306,32.21,16.72
2015,307,29.50,10.41
2015,308,30.73,19.80
2015,309,31.14,16.67
