Latitude: 19.0986  Longitude: -103.65424
X & Y on Lambert Conformal Conic: -397872.28 -2538156.39
Tile: 9759
Elevation: 937 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,31.32,19.74
2015,214,31.85,20.19
2015,215,32.00,19.65
2015,216,32.87,18.27
2015,217,32.00,20.88
2015,218,34.05,17.44
2015,219,33.58,18.60
2015,220,32.36,20.51
2015,221,34.25,18.30
2015,222,32.18,20.77
2015,223,32.90,20.08
2015,224,32.10,17.83
2015,225,30.49,20.25
2015,226,32.57,19.09
2015,227,31.91,20.44
2015,228,32.33,20.36
2015,229,30.01,19.89
2015,230,31.41,18.72
2015,231,32.21,18.34
2015,232,33.31,18.25
2015,233,31.64,20.30
2015,234,32.77,20.54
2015,235,32.16,18.28
2015,236,31.37,17.70
2015,237,31.99,20.00
2015,238,32.11,18.28
2015,239,32.19,17.36
2015,240,30.88,19.01
2015,241,31.42,19.62
2015,242,31.88,19.78
2015,243,32.55,19.44
2015,244,32.13,18.36
2015,245,31.19,19.86
2015,246,31.77,20.17
2015,247,31.91,20.11
2015,248,30.89,20.05
2015,249,30.88,20.17
2015,250,33.24,19.38
2015,251,30.50,19.69
2015,252,30.95,19.76
2015,253,34.20,18.88
2015,254,31.10,20.83
2015,255,30.73,19.42
2015,256,32.57,20.24
2015,257,31.89,19.69
2015,258,31.85,20.91
2015,259,31.44,19.50
2015,260,31.04,19.60
2015,261,30.57,20.26
2015,262,31.10,20.41
2015,263,32.02,19.71
2015,264,31.34,19.31
2015,265,32.22,19.47
2015,266,31.42,18.99
2015,267,31.98,19.45
2015,268,31.80,20.26
2015,269,31.16,19.41
2015,270,30.08,17.99
2015,271,31.52,16.75
2015,272,30.65,19.61
2015,273,31.02,18.40
2015,274,30.11,18.67
2015,275,32.85,15.81
2015,276,30.91,18.37
2015,277,30.95,17.55
2015,278,31.04,17.36
2015,279,30.87,17.66
2015,280,31.56,20.55
2015,281,32.67,19.34
2015,282,30.72,20.30
2015,283,32.19,20.32
2015,284,31.48,19.55
2015,285,32.53,19.59
2015,286,34.28,18.83
2015,287,32.78,20.65
2015,288,32.70,20.00
2015,289,32.51,19.75
2015,290,31.45,19.61
2015,291,32.06,19.95
2015,292,30.63,19.75
2015,293,31.48,20.03
2015,294,33.00,19.03
2015,295,34.87,16.61
2015,296,30.35,19.24
2015,297,30.50,19.21
2015,298,28.81,19.84
2015,299,32.91,18.00
2015,300,31.89,18.54
2015,301,31.84,18.81
2015,302,31.03,19.50
2015,303,30.43,18.90
2015,304,28.38,18.25
2015,305,27.71,17.78
2015,306,29.30,16.28
2015,307,29.17,17.84
2015,308,31.07,18.33
2015,309,31.24,18.23
2015,310,31.67,18.64
2015,311,31.87,19.73
2015,312,31.33,20.03
2015,313,31.39,20.16
2015,314,31.53,19.47
2015,315,31.76,19.31
2015,316,31.88,18.35
2015,317,32.47,18.73
2015,318,31.33,19.24
2015,319,30.50,19.11
2015,320,30.80,18.56
2015,321,31.56,18.94
2015,322,30.75,16.03
2015,323,32.49,18.34
2015,324,32.11,15.57
2015,325,31.86,19.82
2015,326,30.84,19.51
2015,327,31.34,19.22
