Latitude: 30.14736  Longitude: -108.92071
X & Y on Lambert Conformal Conic: -838663.53 -1273967.48
Tile: 10836
Elevation: 1537 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,31.96,17.44
2015,214,34.37,17.20
2015,215,36.92,18.86
2015,216,37.59,19.47
2015,217,38.37,20.03
2015,218,36.16,19.23
2015,219,33.81,19.41
2015,220,36.51,20.50
2015,221,36.53,19.30
2015,222,35.13,20.19
2015,223,35.44,18.41
2015,224,35.25,19.19
2015,225,36.53,18.35
2015,226,36.73,19.37
2015,227,38.73,19.75
2015,228,36.55,19.23
2015,229,35.43,17.66
2015,230,37.39,19.68
2015,231,37.05,20.38
2015,232,35.85,21.19
2015,233,36.62,18.74
2015,234,35.62,18.88
2015,235,33.32,15.28
2015,236,35.70,18.61
2015,237,35.36,21.52
2015,238,35.07,21.11
2015,239,33.27,17.34
2015,240,32.26,18.45
2015,241,34.86,17.54
2015,242,31.87,16.52
2015,243,36.94,17.89
2015,244,36.57,17.77
2015,245,36.04,19.26
2015,246,33.85,18.58
2015,247,29.18,17.84
2015,248,32.22,18.39
2015,249,34.21,17.43
2015,250,35.02,18.24
2015,251,34.41,18.71
2015,252,31.00,17.27
2015,253,32.37,18.85
2015,254,31.65,19.64
2015,255,33.85,18.97
2015,256,33.50,19.75
2015,257,33.53,17.38
2015,258,32.12,15.58
2015,259,32.46,16.62
2015,260,32.77,16.53
2015,261,34.81,18.42
2015,262,31.32,18.41
2015,263,33.28,17.28
2015,264,30.47,18.67
2015,265,30.57,18.91
2015,266,32.71,17.40
2015,267,33.19,17.87
2015,268,33.49,19.32
2015,269,32.79,19.20
2015,270,30.48,12.10
2015,271,34.75,17.49
2015,272,34.28,17.88
2015,273,35.30,16.16
2015,274,35.40,17.02
2015,275,35.27,17.37
2015,276,33.17,18.05
2015,277,33.19,18.13
2015,278,28.70,14.13
2015,279,29.97,17.00
2015,280,27.15,10.33
2015,281,25.70,9.59
2015,282,24.35,10.05
2015,283,32.16,19.62
2015,284,32.10,17.54
2015,285,31.50,17.54
2015,286,33.96,18.57
2015,287,34.34,17.80
2015,288,33.48,17.49
2015,289,35.38,16.21
2015,290,28.31,17.20
2015,291,29.52,16.20
2015,292,28.60,16.91
2015,293,26.98,12.40
2015,294,27.43,13.20
2015,295,27.22,12.08
2015,296,26.95,10.29
2015,297,28.80,12.42
2015,298,28.63,15.34
2015,299,28.70,12.20
2015,300,27.01,7.31
2015,301,30.04,12.34
2015,302,26.71,14.32
2015,303,22.77,11.62
2015,304,26.06,10.08
2015,305,29.08,9.89
2015,306,29.23,11.09
2015,307,25.54,7.12
2015,308,27.10,12.62
2015,309,26.59,10.44
2015,310,27.20,7.86
2015,311,28.63,6.65
2015,312,27.67,10.43
2015,313,27.73,10.09
2015,314,21.89,4.51
2015,315,22.87,2.61
2015,316,26.87,6.30
2015,317,28.17,7.10
2015,318,27.92,9.11
2015,319,27.56,12.23
2015,320,16.14,8.69
2015,321,21.08,4.64
2015,322,24.77,6.31
2015,323,25.53,6.04
2015,324,28.83,8.86
2015,325,29.57,8.08
2015,326,25.59,7.17
2015,327,24.79,7.95
2015,328,26.46,8.86
2015,329,27.60,11.29
2015,330,19.18,5.77
2015,331,26.60,14.34
2015,332,21.79,6.65
2015,333,25.69,7.47
2015,334,20.28,-0.67
2015,335,17.52,-1.29
2015,336,25.16,4.68
2015,337,25.81,4.94
2015,338,23.89,5.04
2015,339,24.72,9.12
2015,340,22.52,0.81
2015,341,24.51,7.53
2015,342,25.77,6.73
2015,343,26.87,6.59
2015,344,24.34,1.45
2015,345,23.03,4.84
2015,346,14.77,0.51
2015,347,12.27,-2.29
2015,348,13.25,-1.18
2015,349,7.91,-4.78
2015,350,9.44,-4.02
2015,351,12.29,-7.64
2015,352,17.03,-5.63
2015,353,14.85,-2.28
2015,354,16.61,-1.26
2015,355,15.40,-3.34
2015,356,15.02,0.61
2015,357,15.12,4.36
2015,358,16.94,4.56
2015,359,17.01,3.32
2015,360,8.64,-2.05
2015,361,8.45,-5.26
2015,362,8.19,-7.59
2015,363,8.88,-4.11
2015,364,12.00,-7.75
2015,365,14.64,-3.92
2016,1,14.49,0.63
2016,2,15.08,-3.65
2016,3,12.29,-2.07
2016,4,14.07,0.19
2016,5,16.26,2.13
2016,6,13.83,2.42
2016,7,17.42,4.57
2016,8,16.24,2.49
2016,9,8.26,-4.41
2016,10,13.86,-0.86
2016,11,15.60,1.07
2016,12,13.11,-6.09
2016,13,21.10,3.14
2016,14,17.71,-5.69
2016,15,21.12,1.01
2016,16,22.42,3.52
2016,17,24.66,6.00
2016,18,21.55,0.26
2016,19,22.94,4.79
2016,20,21.36,-1.76
2016,21,20.79,-1.77
2016,22,23.85,1.07
2016,23,24.59,1.02
2016,24,22.04,-2.54
2016,25,21.37,0.99
2016,26,17.38,-1.03
2016,27,15.01,-5.15
