Latitude: 19.87346  Longitude: -102.29419
X & Y on Lambert Conformal Conic: -247403.7 -2454915.98
Tile: 9759
Elevation: 2130 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,27.05,12.38
2015,214,27.13,12.85
2015,215,27.02,12.34
2015,216,27.17,11.98
2015,217,27.42,13.11
2015,218,28.30,11.48
2015,219,27.76,12.13
2015,220,27.69,12.77
2015,221,28.49,12.05
2015,222,28.24,12.71
2015,223,28.19,11.78
2015,224,26.01,11.74
2015,225,24.60,12.89
2015,226,26.80,12.97
2015,227,27.51,12.67
2015,228,28.27,12.47
2015,229,25.29,12.34
2015,230,25.98,11.96
2015,231,26.48,12.01
2015,232,27.04,11.79
2015,233,26.05,12.80
2015,234,27.49,13.48
2015,235,26.33,12.69
2015,236,25.37,11.91
2015,237,26.86,12.16
2015,238,26.58,11.83
2015,239,25.87,11.38
2015,240,25.40,11.93
2015,241,26.28,11.38
2015,242,27.38,11.83
2015,243,28.03,12.29
2015,244,25.55,12.25
2015,245,25.93,13.36
2015,246,26.61,13.55
2015,247,26.76,13.26
2015,248,26.32,13.18
2015,249,25.96,13.76
2015,250,27.94,13.53
2015,251,27.34,12.76
2015,252,27.28,12.90
2015,253,28.43,12.76
2015,254,26.08,13.83
2015,255,26.20,11.85
2015,256,27.16,12.90
2015,257,25.73,14.13
2015,258,25.85,14.00
2015,259,26.10,13.78
2015,260,26.17,13.88
2015,261,25.24,13.97
2015,262,26.39,13.27
2015,263,27.71,12.40
2015,264,27.01,12.89
2015,265,27.79,12.39
2015,266,26.43,10.67
2015,267,26.68,11.30
2015,268,26.76,12.65
2015,269,25.97,12.48
2015,270,24.47,11.45
2015,271,25.82,11.35
2015,272,25.50,12.29
2015,273,25.50,11.36
2015,274,24.33,11.60
2015,275,26.53,9.62
2015,276,25.84,9.78
2015,277,26.66,9.19
2015,278,25.51,11.36
2015,279,26.79,10.74
2015,280,27.89,12.39
2015,281,28.71,12.18
2015,282,26.32,13.52
2015,283,27.48,12.58
2015,284,26.20,12.13
2015,285,27.97,11.74
2015,286,28.54,12.39
2015,287,28.06,12.12
2015,288,26.74,11.45
2015,289,26.34,10.68
2015,290,25.89,10.82
2015,291,25.25,12.04
2015,292,23.72,11.37
2015,293,24.90,11.09
2015,294,28.96,9.28
2015,295,29.47,10.85
2015,296,25.72,13.60
2015,297,24.93,13.43
2015,298,23.48,13.15
2015,299,27.43,11.95
2015,300,26.16,12.37
2015,301,25.93,13.08
2015,302,25.66,12.03
2015,303,25.71,12.42
2015,304,22.72,12.42
2015,305,22.69,11.33
2015,306,24.83,9.14
2015,307,24.14,10.40
2015,308,27.09,10.35
2015,309,27.18,9.91
2015,310,28.20,10.25
2015,311,27.56,11.31
2015,312,26.99,11.93
2015,313,25.92,12.31
2015,314,27.14,11.16
2015,315,27.92,10.99
2015,316,28.52,9.72
2015,317,27.61,10.11
2015,318,25.60,11.96
2015,319,24.25,10.68
2015,320,25.15,10.50
2015,321,27.25,10.08
2015,322,25.23,9.59
2015,323,28.42,9.90
2015,324,26.36,9.82
2015,325,26.93,11.59
2015,326,26.20,11.32
2015,327,25.18,10.54
2015,328,26.48,8.94
2015,329,26.96,9.53
2015,330,26.04,11.14
2015,331,24.83,11.95
2015,332,24.01,11.37
2015,333,25.87,10.40
2015,334,26.75,8.66
2015,335,29.12,9.03
2015,336,28.39,11.13
2015,337,26.75,10.55
2015,338,23.31,8.74
2015,339,21.23,8.01
2015,340,23.79,9.07
2015,341,24.04,8.27
2015,342,23.23,8.46
2015,343,23.30,9.36
2015,344,22.72,8.93
2015,345,24.30,8.10
2015,346,17.35,8.84
2015,347,14.38,2.29
2015,348,18.62,7.98
2015,349,20.88,1.74
2015,350,23.89,5.69
2015,351,24.62,6.54
2015,352,24.13,8.03
2015,353,14.49,-4.98
2015,354,15.65,-0.04
2015,355,16.30,5.95
2015,356,16.65,5.91
2015,357,21.12,5.77
2015,358,23.12,7.36
2015,359,24.89,8.36
2015,360,24.79,6.17
2015,361,25.05,7.05
2015,362,22.73,5.65
2015,363,24.36,4.94
2015,364,24.68,7.63
2015,365,26.41,10.19
2016,1,25.06,9.28
2016,2,26.70,9.85
2016,3,25.06,9.49
2016,4,24.70,8.85
2016,5,23.06,6.28
2016,6,22.89,7.35
2016,7,21.48,5.66
2016,8,21.20,4.41
2016,9,21.98,4.01
2016,10,21.57,4.86
2016,11,23.29,4.40
2016,12,23.95,1.93
2016,13,22.80,4.38
2016,14,18.40,5.42
2016,15,20.36,4.45
2016,16,22.18,3.48
2016,17,21.26,2.24
2016,18,26.58,1.55
2016,19,23.30,2.53
2016,20,22.24,3.58
2016,21,23.15,4.92
2016,22,24.14,4.33
2016,23,25.42,4.10
2016,24,23.57,4.27
2016,25,23.55,5.16
2016,26,25.26,9.58
2016,27,22.46,3.47
2016,28,21.48,3.01
2016,29,19.08,4.17
2016,30,22.04,5.70
2016,31,22.00,6.61
2016,32,24.41,7.62
2016,33,26.73,6.21
2016,34,25.50,6.98
2016,35,28.22,5.37
2016,36,27.06,3.78
2016,37,26.67,4.67
2016,38,24.75,6.69
2016,39,22.99,4.21
2016,40,24.43,4.72
2016,41,18.23,6.60
2016,42,20.76,8.18
2016,43,24.28,5.60
2016,44,24.95,6.11
2016,45,24.85,4.96
2016,46,25.19,5.51
2016,47,26.34,7.01
2016,48,27.62,7.14
2016,49,28.16,8.62
2016,50,28.08,6.78
2016,51,29.32,6.60
2016,52,27.89,7.05
2016,53,30.26,7.28
2016,54,27.55,7.82
2016,55,28.66,7.40
2016,56,29.68,6.84
2016,57,28.43,8.80
2016,58,28.21,9.94
2016,59,23.48,9.38
2016,60,25.04,8.53
2016,61,25.70,9.44
2016,62,26.13,8.68
2016,63,25.15,9.02
2016,64,25.58,8.41
2016,65,25.39,8.14
2016,66,27.37,7.50
2016,67,28.16,7.55
2016,68,24.71,8.25
2016,69,20.23,8.14
2016,70,15.83,2.85
2016,71,18.91,3.22
2016,72,20.91,5.94
2016,73,26.11,3.87
2016,74,27.04,6.22
2016,75,30.45,6.03
2016,76,28.47,8.73
2016,77,27.52,10.52
2016,78,26.89,9.18
2016,79,24.96,9.33
2016,80,26.50,7.84
2016,81,24.62,7.06
2016,82,24.75,8.74
2016,83,25.10,9.50
2016,84,25.36,10.04
2016,85,27.57,9.09
2016,86,27.14,9.84
2016,87,26.86,9.79
2016,88,29.42,10.82
2016,89,30.66,9.27
2016,90,28.52,9.48
2016,91,28.99,10.18
2016,92,28.44,9.37
2016,93,27.16,9.21
2016,94,30.57,8.58
2016,95,29.44,8.88
2016,96,30.96,10.51
2016,97,31.35,10.96
2016,98,29.69,12.05
2016,99,31.54,12.31
2016,100,31.80,12.12
2016,101,31.77,11.97
2016,102,30.50,11.29
2016,103,30.89,11.67
2016,104,31.69,11.09
2016,105,32.47,11.58
2016,106,31.39,10.99
2016,107,29.51,11.18
2016,108,28.47,10.99
2016,109,29.15,12.19
2016,110,31.68,12.14
2016,111,29.40,12.12
2016,112,25.72,10.39
2016,113,28.11,9.42
2016,114,25.74,11.40
2016,115,25.98,8.61
2016,116,29.15,8.78
2016,117,28.03,9.46
2016,118,26.29,9.67
2016,119,30.62,7.64
2016,120,30.07,9.52
2016,121,28.19,10.00
2016,122,28.82,9.21
2016,123,27.64,11.11
2016,124,34.85,10.81
2016,125,33.25,12.13
2016,126,32.76,12.61
2016,127,33.20,14.25
2016,128,31.78,13.87
2016,129,32.26,13.55
