Latitude: 19.00035  Longitude: -97.03727
X & Y on Lambert Conformal Conic: 323016.14 -2552395.77
Tile: 9762
Elevation: 1408 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,29.96,14.71
2015,214,28.80,14.98
2015,215,29.72,14.69
2015,216,30.30,15.15
2015,217,29.41,16.21
2015,218,30.58,15.38
2015,219,30.59,15.43
2015,220,30.69,15.49
2015,221,31.16,15.97
2015,222,30.85,14.95
2015,223,29.84,15.03
2015,224,28.02,14.99
2015,225,26.02,15.26
2015,226,28.03,15.56
2015,227,29.28,14.00
2015,228,30.25,15.08
2015,229,29.29,16.02
2015,230,27.71,16.27
2015,231,29.39,16.63
2015,232,29.88,16.90
2015,233,29.93,16.77
2015,234,28.73,15.72
2015,235,28.71,15.27
2015,236,29.10,15.15
2015,237,28.85,15.52
2015,238,27.69,15.52
2015,239,26.48,15.70
2015,240,26.17,15.52
2015,241,26.49,15.49
2015,242,27.74,15.63
2015,243,27.96,16.01
2015,244,28.33,16.02
2015,245,28.35,16.52
2015,246,28.22,16.61
2015,247,28.48,16.66
2015,248,27.53,15.75
2015,249,27.63,15.65
2015,250,28.54,15.69
2015,251,29.56,15.04
2015,252,29.20,15.37
2015,253,29.90,14.99
2015,254,29.53,15.86
2015,255,29.61,16.16
2015,256,27.68,16.81
2015,257,27.66,17.25
2015,258,28.00,16.42
2015,259,27.09,17.54
2015,260,26.81,16.99
2015,261,27.35,16.11
2015,262,28.40,14.83
2015,263,28.57,15.42
2015,264,27.92,15.78
2015,265,27.48,15.86
2015,266,26.97,14.77
2015,267,27.37,14.79
2015,268,27.06,16.13
2015,269,25.35,16.16
2015,270,25.48,15.53
2015,271,26.06,15.85
2015,272,25.91,16.37
2015,273,25.44,16.53
2015,274,25.71,15.83
2015,275,27.47,14.39
2015,276,27.35,12.81
2015,277,27.96,11.36
2015,278,28.15,13.90
2015,279,29.70,13.76
2015,280,29.18,12.56
2015,281,28.66,13.15
2015,282,29.62,13.84
2015,283,28.43,14.41
2015,284,27.86,15.66
2015,285,29.10,15.16
2015,286,28.82,15.14
2015,287,29.31,14.51
2015,288,27.06,13.72
2015,289,26.66,13.39
2015,290,26.06,14.03
2015,291,24.23,15.88
2015,292,23.28,15.64
2015,293,25.10,14.85
2015,294,27.41,14.48
2015,295,27.27,15.12
2015,296,28.24,17.44
2015,297,29.29,16.88
2015,298,28.70,17.20
2015,299,27.20,15.20
2015,300,26.61,15.88
2015,301,28.44,16.35
2015,302,28.21,15.95
2015,303,29.48,16.31
2015,304,28.42,16.70
2015,305,29.41,16.79
2015,306,28.77,14.88
2015,307,27.14,13.90
2015,308,27.64,14.13
2015,309,28.08,13.95
2015,310,27.41,13.56
2015,311,27.35,14.48
2015,312,27.23,15.52
2015,313,25.73,15.56
2015,314,28.79,14.79
2015,315,28.93,15.18
2015,316,28.83,13.72
2015,317,26.74,13.86
2015,318,23.50,15.30
2015,319,24.03,15.06
2015,320,25.39,15.35
2015,321,29.84,14.17
2015,322,28.40,14.88
2015,323,28.46,15.55
2015,324,25.64,14.72
2015,325,25.88,15.05
2015,326,26.02,14.06
2015,327,22.50,13.67
2015,328,23.63,12.86
2015,329,24.48,12.87
2015,330,27.86,13.71
2015,331,27.07,14.13
2015,332,26.91,14.48
2015,333,26.46,12.85
2015,334,26.52,11.51
2015,335,26.19,11.44
2015,336,27.41,10.75
2015,337,25.38,11.72
2015,338,22.40,12.44
2015,339,20.04,11.40
2015,340,22.97,10.97
2015,341,23.40,10.95
2015,342,23.70,12.35
2015,343,24.02,12.57
2015,344,25.06,11.69
2015,345,26.38,11.99
2015,346,20.49,13.35
2015,347,17.57,7.05
2015,348,24.44,13.62
2015,349,23.54,6.44
2015,350,27.48,12.32
2015,351,28.12,12.39
2015,352,24.75,13.69
2015,353,17.91,-1.26
2015,354,19.28,3.85
2015,355,20.32,10.25
2015,356,20.04,10.61
2015,357,24.72,10.74
2015,358,26.75,12.90
2015,359,29.21,13.23
2015,360,27.11,12.59
2015,361,29.00,11.45
2015,362,28.21,12.20
2015,363,24.81,10.81
2015,364,26.42,12.29
2015,365,26.63,12.32
2016,1,24.47,13.44
2016,2,25.40,12.52
2016,3,24.86,12.43
2016,4,26.08,11.93
2016,5,24.13,11.16
2016,6,22.33,10.68
2016,7,25.25,10.12
2016,8,25.73,9.58
2016,9,25.29,8.73
2016,10,24.45,9.86
2016,11,22.45,10.71
2016,12,23.14,9.33
2016,13,20.87,11.00
2016,14,21.77,11.78
2016,15,24.60,12.03
2016,16,26.34,9.65
2016,17,25.66,10.89
2016,18,24.03,9.09
2016,19,23.08,9.24
2016,20,23.92,9.88
2016,21,23.57,9.97
2016,22,26.15,9.96
2016,23,22.94,6.65
2016,24,26.73,5.73
2016,25,24.78,5.55
2016,26,26.39,12.37
2016,27,24.67,9.06
2016,28,25.72,7.61
2016,29,19.39,7.35
2016,30,23.55,9.67
2016,31,24.77,9.98
2016,32,27.24,11.05
2016,33,30.23,10.76
2016,34,30.42,13.14
2016,35,29.35,10.81
2016,36,23.80,8.68
2016,37,24.26,8.19
2016,38,22.66,7.38
2016,39,24.47,6.10
2016,40,22.58,6.09
2016,41,21.40,8.22
2016,42,21.34,9.27
2016,43,24.25,6.08
2016,44,23.50,5.76
2016,45,22.12,8.80
2016,46,26.72,7.93
2016,47,25.82,9.54
2016,48,25.83,9.65
2016,49,25.06,9.23
2016,50,27.73,9.68
2016,51,26.44,11.88
2016,52,27.22,11.76
2016,53,27.47,10.53
2016,54,30.35,12.24
2016,55,31.14,12.03
2016,56,24.97,10.18
2016,57,23.06,9.21
2016,58,24.34,10.03
2016,59,23.96,11.60
2016,60,25.33,11.28
2016,61,25.81,12.02
2016,62,24.80,13.90
2016,63,24.40,13.64
2016,64,24.23,13.02
2016,65,24.74,11.69
2016,66,25.76,10.83
2016,67,27.48,11.75
2016,68,28.01,12.68
2016,69,28.28,13.38
2016,70,24.15,12.28
2016,71,24.20,12.09
2016,72,24.81,10.95
2016,73,27.37,10.68
2016,74,29.05,11.66
2016,75,30.14,12.64
2016,76,31.03,13.76
2016,77,30.40,14.73
2016,78,29.88,14.54
2016,79,28.50,14.41
2016,80,29.16,12.56
2016,81,24.58,11.78
2016,82,24.19,11.63
2016,83,25.90,12.85
2016,84,29.75,12.68
2016,85,30.61,14.19
2016,86,29.54,13.53
2016,87,28.38,14.74
2016,88,32.08,15.70
2016,89,29.87,14.98
2016,90,31.70,15.34
2016,91,32.91,16.05
2016,92,33.71,16.21
2016,93,33.51,15.21
2016,94,28.23,13.27
2016,95,28.83,13.55
2016,96,30.35,13.23
2016,97,31.78,13.21
2016,98,29.28,12.20
2016,99,28.66,13.44
2016,100,28.42,13.53
2016,101,30.44,14.54
2016,102,31.62,15.22
2016,103,32.32,15.43
2016,104,32.10,16.25
2016,105,32.57,16.39
2016,106,29.49,16.21
2016,107,32.21,15.38
2016,108,31.42,15.40
2016,109,31.37,17.11
2016,110,29.84,15.59
2016,111,30.51,15.37
2016,112,27.73,15.39
2016,113,27.42,15.47
2016,114,26.56,15.29
2016,115,28.08,14.96
2016,116,29.36,15.70
2016,117,31.57,15.78
2016,118,31.62,16.11
2016,119,33.64,16.22
2016,120,33.40,16.40
2016,121,34.22,15.56
2016,122,33.60,16.53
2016,123,32.48,17.16
2016,124,32.67,16.91
2016,125,30.58,16.99
2016,126,31.02,16.40
2016,127,27.36,15.10
2016,128,29.46,13.80
2016,129,31.27,14.14
2016,130,32.61,15.95
2016,131,31.50,15.95
2016,132,31.28,16.62
2016,133,30.37,17.33
2016,134,29.54,17.38
2016,135,28.94,16.00
2016,136,28.55,15.24
2016,137,28.49,17.81
2016,138,29.62,16.80
2016,139,31.94,17.05
2016,140,31.75,16.90
2016,141,31.71,17.22
2016,142,31.30,19.14
2016,143,31.02,18.85
2016,144,32.36,18.51
2016,145,33.04,18.11
2016,146,33.06,18.19
2016,147,33.12,18.16
2016,148,31.76,18.05
2016,149,31.74,18.06
2016,150,31.24,17.78
2016,151,30.46,17.07
2016,152,30.26,16.76
2016,153,30.07,16.37
2016,154,29.28,15.69
2016,155,29.82,16.74
2016,156,29.16,15.36
2016,157,28.69,15.95
2016,158,27.30,16.06
2016,159,27.25,15.59
2016,160,29.64,14.85
2016,161,29.74,15.81
2016,162,29.96,17.25
2016,163,28.79,17.48
2016,164,28.03,16.53
2016,165,27.78,16.28
2016,166,28.75,16.14
2016,167,29.29,16.54
2016,168,29.75,17.46
2016,169,30.08,16.93
2016,170,30.49,15.89
2016,171,29.66,15.14
2016,172,26.99,15.84
2016,173,26.90,16.97
2016,174,25.67,14.32
2016,175,28.02,14.37
2016,176,28.11,14.48
2016,177,27.74,16.50
2016,178,27.78,17.28
2016,179,27.86,16.06
2016,180,27.91,15.20
2016,181,28.10,15.22
2016,182,28.11,15.40
2016,183,28.01,15.23
2016,184,28.53,16.11
2016,185,29.81,15.76
2016,186,30.71,15.52
2016,187,28.78,16.02
