Latitude: 17.75363  Longitude: -97.14466
X & Y on Lambert Conformal Conic: 316224.28 -2696239.65
Tile: 9582
Elevation: 2082 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,26.92,11.15
2015,214,26.91,10.85
2015,215,28.38,10.39
2015,216,28.23,10.96
2015,217,27.36,11.94
2015,218,27.91,11.96
2015,219,28.33,11.60
2015,220,28.12,11.76
2015,221,29.82,10.97
2015,222,28.97,11.23
2015,223,28.54,10.95
2015,224,25.99,11.50
2015,225,23.40,11.92
2015,226,25.24,12.19
2015,227,26.58,10.48
2015,228,28.77,10.27
2015,229,26.34,12.85
2015,230,25.73,13.13
2015,231,27.16,13.27
2015,232,27.89,12.43
2015,233,26.86,13.52
2015,234,25.61,12.32
2015,235,26.33,11.62
2015,236,26.33,11.92
2015,237,27.55,11.16
2015,238,25.59,12.11
2015,239,24.38,12.15
2015,240,24.53,11.94
2015,241,24.39,11.98
2015,242,25.63,12.60
2015,243,25.39,12.76
2015,244,26.34,12.54
2015,245,26.37,12.89
2015,246,26.11,13.38
2015,247,25.82,12.89
2015,248,24.92,12.30
2015,249,25.07,12.34
2015,250,25.91,12.49
2015,251,26.63,11.66
2015,252,25.85,11.57
2015,253,27.49,10.70
2015,254,27.08,11.25
2015,255,26.90,12.38
2015,256,25.69,13.56
2015,257,26.94,14.30
2015,258,25.74,13.74
2015,259,25.06,14.54
2015,260,25.08,13.88
2015,261,24.95,13.04
2015,262,26.66,11.14
2015,263,27.06,11.19
2015,264,26.11,13.03
2015,265,25.90,12.55
2015,266,25.25,11.21
2015,267,26.68,10.87
2015,268,25.98,11.98
2015,269,23.48,13.30
2015,270,22.32,12.76
2015,271,23.69,12.12
2015,272,23.66,13.14
2015,273,23.33,13.92
2015,274,22.76,12.55
2015,275,25.54,10.35
2015,276,25.02,8.63
2015,277,27.02,6.28
2015,278,25.63,10.61
2015,279,27.94,10.18
2015,280,27.45,7.82
2015,281,27.99,7.86
2015,282,27.95,9.87
2015,283,27.48,9.58
2015,284,25.56,11.71
2015,285,26.82,12.10
2015,286,26.84,11.57
2015,287,28.22,10.40
2015,288,25.20,10.68
2015,289,25.86,10.07
2015,290,25.03,11.22
2015,291,22.51,13.16
2015,292,21.45,12.67
2015,293,23.05,11.63
2015,294,26.23,10.84
2015,295,25.08,11.99
2015,296,25.73,14.26
2015,297,26.95,12.90
2015,298,26.44,13.02
2015,299,25.70,12.07
2015,300,24.17,12.93
2015,301,27.10,13.11
2015,302,26.09,12.35
2015,303,27.01,12.56
2015,304,25.39,12.88
2015,305,26.40,13.09
2015,306,26.39,11.73
2015,307,25.97,11.16
2015,308,26.55,11.35
2015,309,27.42,9.27
2015,310,26.45,8.97
2015,311,25.50,11.13
2015,312,26.31,11.84
2015,313,25.24,12.63
2015,314,26.43,11.70
2015,315,26.52,12.09
2015,316,28.77,9.39
2015,317,26.10,10.48
2015,318,23.40,12.92
2015,319,22.97,11.86
2015,320,23.36,12.39
2015,321,28.10,10.71
2015,322,26.44,11.30
2015,323,28.25,11.50
2015,324,24.26,11.29
2015,325,25.21,11.57
2015,326,25.89,11.78
2015,327,21.41,11.57
2015,328,23.35,10.08
2015,329,24.29,9.59
2015,330,26.77,9.41
2015,331,26.92,9.46
2015,332,24.83,10.78
2015,333,26.32,8.25
2015,334,25.68,7.35
2015,335,26.38,6.86
2015,336,27.69,5.84
2015,337,26.04,7.47
2015,338,22.81,9.48
2015,339,20.30,8.24
2015,340,22.77,8.70
2015,341,23.80,8.09
2015,342,22.79,9.55
2015,343,23.11,9.83
2015,344,25.78,7.86
2015,345,25.47,8.35
2015,346,17.14,9.93
2015,347,14.21,3.64
2015,348,21.48,10.48
2015,349,20.31,3.72
2015,350,27.09,7.90
2015,351,27.91,7.96
2015,352,25.72,11.08
2015,353,14.55,-4.64
2015,354,15.91,0.43
2015,355,16.94,6.85
2015,356,16.67,7.20
2015,357,21.34,7.30
2015,358,24.24,8.69
2015,359,27.93,8.76
2015,360,27.13,7.55
2015,361,27.67,7.29
2015,362,25.08,8.13
2015,363,25.36,6.29
2015,364,25.66,8.95
2015,365,26.83,8.85
2016,1,22.82,10.29
2016,2,25.44,9.98
2016,3,26.12,9.05
2016,4,27.19,9.42
2016,5,22.29,9.22
2016,6,21.68,8.31
2016,7,24.05,6.63
2016,8,24.56,6.35
2016,9,24.16,5.11
2016,10,23.83,6.96
2016,11,23.04,8.55
2016,12,25.40,6.86
2016,13,22.00,8.13
2016,14,21.03,9.51
2016,15,23.33,8.97
2016,16,24.74,6.61
2016,17,24.57,8.06
2016,18,25.25,5.98
2016,19,21.98,6.41
2016,20,22.55,6.94
2016,21,21.68,7.74
2016,22,27.21,6.04
2016,23,24.69,3.85
2016,24,24.87,3.14
2016,25,24.54,3.04
2016,26,26.42,9.40
2016,27,23.38,5.44
2016,28,24.82,5.33
2016,29,21.08,5.80
2016,30,21.17,6.82
2016,31,22.73,7.81
2016,32,26.71,8.35
2016,33,27.86,7.75
2016,34,29.04,9.79
2016,35,28.98,8.98
2016,36,25.05,5.81
2016,37,25.96,4.50
2016,38,23.04,5.05
2016,39,24.86,2.77
2016,40,23.71,2.89
2016,41,20.33,4.31
2016,42,19.78,7.73
2016,43,23.94,2.84
2016,44,25.24,2.59
2016,45,21.45,5.88
2016,46,25.95,4.21
2016,47,26.52,6.62
2016,48,27.33,6.14
2016,49,26.17,5.03
2016,50,26.13,6.44
2016,51,26.97,7.86
2016,52,26.79,8.24
2016,53,28.88,6.78
2016,54,26.82,8.86
2016,55,29.73,8.85
2016,56,26.36,7.58
2016,57,26.28,7.28
2016,58,26.53,6.86
2016,59,23.78,9.04
2016,60,25.42,8.01
2016,61,26.38,9.27
2016,62,25.84,10.59
2016,63,22.75,10.60
2016,64,22.60,10.15
2016,65,22.61,9.33
2016,66,25.55,6.26
2016,67,27.46,8.54
2016,68,25.46,9.23
2016,69,25.58,9.45
2016,70,20.60,9.10
2016,71,22.51,8.62
2016,72,22.96,7.87
2016,73,27.14,6.48
2016,74,28.59,8.04
2016,75,31.43,7.97
2016,76,31.87,9.35
2016,77,30.73,10.66
2016,78,30.33,10.18
2016,79,27.54,10.28
2016,80,28.49,9.70
2016,81,26.41,9.16
2016,82,23.36,9.72
2016,83,24.33,10.11
2016,84,29.09,10.40
2016,85,30.36,11.73
2016,86,30.41,10.94
2016,87,27.19,12.04
2016,88,33.66,12.40
2016,89,30.70,12.01
2016,90,31.04,12.14
2016,91,31.92,12.43
2016,92,31.58,12.06
2016,93,32.10,11.61
2016,94,31.42,11.17
2016,95,30.90,11.30
2016,96,32.31,11.05
2016,97,31.43,9.58
2016,98,31.59,9.14
2016,99,31.41,10.67
2016,100,31.31,10.74
2016,101,32.04,11.02
2016,102,31.62,11.15
2016,103,33.01,11.29
2016,104,33.50,12.46
2016,105,34.21,13.25
2016,106,30.96,12.33
2016,107,31.75,12.02
2016,108,31.77,12.03
2016,109,31.51,12.84
2016,110,29.98,12.11
2016,111,30.40,12.21
2016,112,25.67,12.30
2016,113,25.56,11.07
2016,114,25.61,11.14
2016,115,26.41,11.14
2016,116,27.11,12.03
2016,117,29.63,11.73
2016,118,27.92,12.04
2016,119,31.60,11.43
2016,120,31.42,11.88
2016,121,32.35,11.57
2016,122,32.06,11.79
2016,123,32.19,13.09
2016,124,33.97,13.26
2016,125,31.74,14.14
2016,126,31.40,13.11
2016,127,28.02,12.40
2016,128,30.84,11.59
2016,129,31.86,10.96
2016,130,32.66,13.44
2016,131,31.54,13.18
