Latitude: 17.98642  Longitude: -97.43815
X & Y on Lambert Conformal Conic: 282905.83 -2670418.1
Tile: 9582
Elevation: 2128 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,26.76,10.87
2015,214,26.54,10.74
2015,215,27.95,10.27
2015,216,27.91,10.72
2015,217,26.92,11.71
2015,218,27.74,11.60
2015,219,27.97,11.39
2015,220,27.71,11.52
2015,221,29.35,10.90
2015,222,28.59,10.95
2015,223,28.06,10.62
2015,224,25.59,11.21
2015,225,23.11,11.68
2015,226,24.95,11.83
2015,227,26.26,10.18
2015,228,28.37,10.14
2015,229,26.04,12.62
2015,230,25.15,12.79
2015,231,26.60,13.01
2015,232,27.35,12.11
2015,233,26.48,13.19
2015,234,25.45,12.15
2015,235,25.90,11.47
2015,236,26.08,11.55
2015,237,27.20,11.00
2015,238,25.27,11.84
2015,239,23.98,11.87
2015,240,24.22,11.60
2015,241,24.03,11.70
2015,242,25.24,12.41
2015,243,25.07,12.43
2015,244,25.87,12.19
2015,245,26.06,12.67
2015,246,25.69,13.13
2015,247,25.47,12.72
2015,248,24.59,12.02
2015,249,24.83,12.03
2015,250,25.73,12.19
2015,251,26.55,11.32
2015,252,25.81,11.39
2015,253,27.30,10.59
2015,254,26.77,11.23
2015,255,26.56,12.12
2015,256,25.44,13.35
2015,257,26.38,14.14
2015,258,25.52,13.48
2015,259,24.73,14.35
2015,260,24.60,13.66
2015,261,24.69,12.87
2015,262,26.35,10.91
2015,263,26.69,10.95
2015,264,25.75,12.78
2015,265,25.58,12.25
2015,266,25.00,10.83
2015,267,26.36,10.56
2015,268,25.69,11.87
2015,269,23.13,13.06
2015,270,21.95,12.55
2015,271,23.23,12.00
2015,272,23.03,12.85
2015,273,22.65,13.51
2015,274,22.35,12.27
2015,275,25.14,10.10
2015,276,24.78,8.25
2015,277,26.61,6.08
2015,278,25.45,10.23
2015,279,27.70,9.86
2015,280,27.16,7.79
2015,281,27.69,7.90
2015,282,27.67,9.75
2015,283,26.96,9.60
2015,284,25.38,11.52
2015,285,26.66,11.79
2015,286,26.64,11.26
2015,287,27.67,10.22
2015,288,24.81,10.36
2015,289,25.40,9.67
2015,290,24.68,10.82
2015,291,22.27,12.84
2015,292,21.03,12.31
2015,293,22.75,11.46
2015,294,26.11,10.60
2015,295,24.94,11.51
2015,296,25.55,14.05
2015,297,26.65,12.82
2015,298,26.08,13.08
2015,299,25.30,11.87
2015,300,23.86,12.69
2015,301,26.62,13.13
2015,302,25.64,12.16
2015,303,26.76,12.30
2015,304,25.04,12.67
2015,305,26.02,13.07
2015,306,26.07,11.46
2015,307,25.52,10.80
