Latitude: 25.7871  Longitude: -100.18508
X & Y on Lambert Conformal Conic: -18490.74 -1795487.98
Tile: 10300
Elevation: 420 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,42.30,23.24
2015,214,41.64,21.27
2015,215,41.11,23.45
2015,216,39.66,23.56
2015,217,41.47,23.73
2015,218,42.35,23.41
2015,219,41.86,23.04
2015,220,42.72,21.75
2015,221,42.81,23.75
2015,222,40.10,24.19
2015,223,39.11,24.09
2015,224,40.48,23.11
2015,225,41.22,22.42
2015,226,41.22,23.00
2015,227,41.59,21.32
2015,228,40.02,20.83
2015,229,41.78,20.05
2015,230,41.63,21.64
2015,231,45.07,22.65
2015,232,37.71,22.85
2015,233,37.33,21.86
2015,234,38.07,21.12
2015,235,38.94,22.51
2015,236,39.45,22.77
2015,237,38.81,23.67
2015,238,41.13,23.89
2015,239,37.61,18.13
2015,240,39.17,15.33
2015,241,39.29,22.50
2015,242,40.53,22.60
2015,243,39.69,22.35
2015,244,36.85,17.41
2015,245,37.31,23.22
2015,246,38.68,23.04
2015,247,37.87,23.57
2015,248,41.05,23.39
2015,249,39.72,24.37
2015,250,38.54,24.41
2015,251,38.65,24.25
2015,252,40.26,22.55
2015,253,39.66,23.05
2015,254,39.66,23.26
2015,255,39.54,22.24
2015,256,33.98,21.57
2015,257,33.68,23.47
2015,258,35.54,19.24
2015,259,34.38,21.90
2015,260,35.86,21.78
2015,261,37.30,22.96
2015,262,36.99,21.88
2015,263,36.70,21.92
2015,264,38.60,21.29
2015,265,35.64,21.71
2015,266,37.31,21.65
2015,267,37.55,16.02
2015,268,37.78,18.31
2015,269,34.25,16.44
2015,270,35.22,16.18
2015,271,37.17,15.90
2015,272,35.92,18.54
2015,273,36.65,20.36
2015,274,35.48,18.51
2015,275,35.01,18.11
2015,276,34.45,21.91
2015,277,36.07,21.29
2015,278,32.44,22.20
2015,279,35.29,21.03
2015,280,32.61,22.38
2015,281,35.52,21.93
2015,282,32.89,23.63
2015,283,37.69,20.06
2015,284,34.98,17.19
2015,285,36.17,20.72
2015,286,37.58,17.85
2015,287,34.43,17.75
2015,288,33.95,20.76
2015,289,35.89,20.39
2015,290,32.03,16.91
2015,291,31.74,17.06
2015,292,32.05,16.12
2015,293,31.53,16.22
2015,294,33.30,19.18
2015,295,36.25,18.86
2015,296,32.39,22.58
2015,297,30.09,15.48
2015,298,32.11,14.72
2015,299,29.33,12.93
2015,300,30.62,3.25
2015,301,37.47,6.34
2015,302,31.99,12.83
2015,303,27.47,17.24
2015,304,26.63,9.28
2015,305,26.84,11.78
2015,306,33.46,6.71
2015,307,32.17,14.15
2015,308,31.10,20.25
2015,309,35.19,20.20
2015,310,35.21,22.32
2015,311,31.24,14.11
2015,312,32.05,16.08
2015,313,19.96,8.15
2015,314,30.26,13.60
2015,315,35.72,16.48
2015,316,21.35,17.59
2015,317,25.49,13.67
2015,318,23.59,15.02
2015,319,25.22,15.08
2015,320,33.44,16.18
2015,321,20.29,13.43
2015,322,29.01,1.86
2015,323,25.41,5.55
2015,324,31.57,12.63
2015,325,25.69,17.28
2015,326,30.45,7.85
2015,327,21.60,-1.17
2015,328,25.69,14.28
2015,329,33.41,15.44
2015,330,35.57,16.17
2015,331,31.07,24.83
2015,332,20.91,17.44
2015,333,29.00,6.17
2015,334,15.32,8.61
2015,335,17.91,10.64
2015,336,17.92,10.59
2015,337,23.96,3.87
2015,338,19.81,0.21
2015,339,21.95,6.09
2015,340,25.32,6.53
2015,341,23.34,6.66
2015,342,26.45,7.41
2015,343,29.70,9.69
2015,344,36.57,10.48
2015,345,28.60,9.74
2015,346,30.86,9.19
2015,347,29.20,0.28
2015,348,30.17,-1.36
2015,349,35.01,8.86
2015,350,23.72,10.44
2015,351,21.55,4.55
2015,352,29.98,2.26
2015,353,26.29,10.90
2015,354,22.51,14.64
2015,355,23.70,12.94
2015,356,26.12,11.55
2015,357,31.90,7.24
2015,358,32.80,11.73
2015,359,31.09,13.70
2015,360,32.73,16.78
2015,361,32.30,15.92
2015,362,16.44,4.46
2015,363,15.23,6.43
2015,364,15.37,4.42
2015,365,18.47,9.76
2016,1,10.72,5.88
2016,2,7.66,3.78
2016,3,12.52,3.18
2016,4,15.88,3.37
2016,5,13.34,7.37
2016,6,19.32,9.47
2016,7,20.71,9.14
2016,8,27.72,7.74
2016,9,28.02,8.88
2016,10,21.75,4.33
2016,11,13.24,4.65
2016,12,18.33,5.76
2016,13,16.79,7.71
