Latitude: 18.55482  Longitude: -97.10601
X & Y on Lambert Conformal Conic: 317299.0 -2603779.48
Tile: 9762
Elevation: 2083 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,26.79,10.87
2015,214,26.17,10.78
2015,215,27.51,10.52
2015,216,27.58,10.95
2015,217,26.79,11.83
2015,218,27.56,11.41
2015,219,27.84,11.25
2015,220,27.60,11.36
2015,221,28.93,11.37
2015,222,28.21,11.09
2015,223,27.47,10.82
2015,224,25.20,11.18
2015,225,22.53,11.76
2015,226,25.05,11.86
2015,227,26.27,9.92
2015,228,28.12,10.46
2015,229,26.29,12.63
2015,230,24.83,12.81
2015,231,26.50,13.22
2015,232,27.24,12.46
2015,233,26.71,13.23
2015,234,25.61,12.15
2015,235,25.83,11.62
2015,236,26.02,11.59
2015,237,26.40,11.37
2015,238,24.77,11.98
2015,239,23.44,12.13
2015,240,23.31,11.80
2015,241,23.47,11.72
2015,242,24.86,12.29
2015,243,24.91,12.40
2015,244,25.55,12.16
2015,245,25.66,12.81
2015,246,25.46,13.04
2015,247,25.43,12.93
2015,248,24.34,11.97
2015,249,24.56,12.03
2015,250,25.72,12.27
2015,251,26.49,11.36
2015,252,25.94,11.48
2015,253,27.21,10.79
2015,254,26.67,11.62
2015,255,26.56,12.46
2015,256,25.28,13.56
2015,257,25.65,14.31
2015,258,25.36,13.62
2015,259,24.60,14.68
2015,260,24.33,13.99
2015,261,24.47,12.87
2015,262,25.89,10.92
2015,263,26.22,11.26
2015,264,25.20,12.72
2015,265,24.84,12.11
2015,266,24.30,10.81
2015,267,25.38,10.66
2015,268,24.82,12.37
2015,269,22.30,13.08
2015,270,22.10,12.62
2015,271,23.14,12.49
2015,272,22.98,13.25
2015,273,22.36,13.54
2015,274,22.21,12.57
2015,275,24.85,10.35
2015,276,24.50,8.41
2015,277,25.96,6.23
2015,278,25.33,10.21
2015,279,27.35,9.70
2015,280,26.68,8.06
2015,281,26.79,8.22
2015,282,27.35,9.73
2015,283,26.19,9.91
2015,284,24.94,11.94
2015,285,26.32,11.71
2015,286,26.33,11.09
2015,287,27.04,10.30
2015,288,24.22,9.98
2015,289,24.33,9.31
2015,290,23.78,10.45
2015,291,21.57,12.82
2015,292,20.16,12.38
2015,293,22.22,11.33
2015,294,25.43,10.58
2015,295,24.66,11.54
2015,296,25.81,14.40
2015,297,26.82,13.30
2015,298,26.26,13.80
2015,299,24.80,11.98
2015,300,23.60,12.63
2015,301,26.36,13.24
2015,302,25.44,12.43
2015,303,26.77,12.62
2015,304,25.50,12.96
2015,305,26.49,13.64
2015,306,25.97,11.62
2015,307,24.94,10.59
2015,308,25.75,10.84
2015,309,26.23,9.43
2015,310,25.47,8.83
2015,311,24.87,10.68
2015,312,25.14,12.00
2015,313,23.76,12.30
2015,314,25.96,11.16
2015,315,26.40,11.55
2015,316,27.56,9.25
2015,317,25.03,10.41
2015,318,21.72,12.61
2015,319,21.52,11.67
2015,320,22.45,12.16
2015,321,27.89,10.19
2015,322,25.88,11.06
2015,323,27.11,11.94
2015,324,23.10,11.15
2015,325,23.79,11.21
2015,326,24.31,11.17
2015,327,19.93,10.83
2015,328,21.64,9.39
2015,329,23.07,9.14
2015,330,25.93,9.66
2015,331,25.50,9.71
2015,332,24.20,10.77
2015,333,24.64,8.60
2015,334,24.82,7.16
2015,335,25.02,6.93
2015,336,26.47,6.10
2015,337,24.16,7.60
2015,338,21.15,9.47
2015,339,18.22,8.05
2015,340,21.08,7.90
2015,341,21.90,7.61
2015,342,21.76,9.02
2015,343,22.05,9.26
2015,344,23.64,7.93
2015,345,24.52,8.24
2015,346,17.12,9.95
2015,347,14.20,3.66
2015,348,21.31,10.28
2015,349,20.21,3.23
2015,350,25.93,7.99
2015,351,26.65,7.98
2015,352,23.81,10.45
2015,353,14.54,-4.64
2015,354,15.90,0.45
2015,355,16.94,6.86
2015,356,16.66,7.22
2015,357,21.34,7.33
2015,358,24.05,8.59
2015,359,27.10,9.06
2015,360,25.75,7.84
2015,361,26.97,7.35
2015,362,25.14,8.39
2015,363,23.37,6.62
2015,364,24.80,9.03
2015,365,25.57,8.68
2016,1,22.15,10.17
2016,2,24.18,9.35
2016,3,24.06,8.86
2016,4,25.55,8.86
2016,5,21.80,8.34
2016,6,20.24,7.60
2016,7,22.95,6.12
2016,8,23.54,5.87
2016,9,23.06,4.70
2016,10,22.86,6.16
2016,11,21.28,7.87
2016,12,23.20,5.76
2016,13,19.96,7.64
2016,14,19.74,8.99
2016,15,22.34,8.69
2016,16,24.25,6.07
2016,17,23.75,7.58
2016,18,23.79,5.37
2016,19,20.33,5.62
2016,20,21.72,6.14
2016,21,20.91,6.87
2016,22,25.51,5.84
2016,23,22.38,2.87
2016,24,24.15,2.08
2016,25,23.66,1.91
2016,26,25.69,9.17
2016,27,22.18,5.14
2016,28,23.44,4.02
2016,29,18.41,4.51
2016,30,20.51,6.34
2016,31,22.21,7.05
2016,32,25.81,7.99
2016,33,27.94,7.17
2016,34,29.17,9.84
2016,35,28.53,7.86
2016,36,23.59,5.03
2016,37,24.52,4.05
2016,38,21.11,3.78
2016,39,23.60,2.33
2016,40,21.53,2.32
2016,41,19.17,4.24
2016,42,18.64,6.83
2016,43,22.95,2.35
2016,44,22.69,1.51
2016,45,19.73,5.20
2016,46,25.09,4.00
2016,47,25.06,6.05
2016,48,25.39,5.82
2016,49,23.97,5.08
2016,50,25.80,5.53
2016,51,25.47,7.69
2016,52,25.78,7.83
2016,53,27.26,6.36
2016,54,27.30,8.73
2016,55,29.78,8.66
2016,56,24.62,7.10
2016,57,23.38,6.34
2016,58,24.58,6.47
2016,59,22.51,8.45
2016,60,23.83,7.69
2016,61,24.88,8.68
2016,62,23.90,10.41
2016,63,21.77,10.21
2016,64,21.90,9.73
2016,65,22.02,8.61
2016,66,24.14,6.43
2016,67,26.49,7.60
2016,68,25.39,8.89
2016,69,25.69,9.54
2016,70,20.57,9.11
2016,71,21.82,8.63
2016,72,22.45,7.73
2016,73,26.03,6.69
2016,74,28.02,8.01
2016,75,30.07,8.45
2016,76,30.94,9.82
2016,77,30.01,10.88
2016,78,29.47,10.44
2016,79,27.17,10.49
2016,80,27.55,9.49
2016,81,24.60,8.82
2016,82,21.97,8.87
2016,83,23.59,9.88
2016,84,28.48,9.90
2016,85,29.66,11.49
2016,86,29.15,10.50
2016,87,26.78,11.65
2016,88,32.36,12.33
2016,89,29.06,11.63
2016,90,30.49,11.89
2016,91,31.88,12.46
2016,92,32.10,12.59
2016,93,31.95,11.87
2016,94,28.94,10.40
2016,95,29.26,10.77
2016,96,30.95,10.45
2016,97,30.71,9.51
2016,98,29.43,8.40
2016,99,29.02,10.03
2016,100,28.85,10.32
2016,101,30.58,10.96
2016,102,30.84,11.46
2016,103,32.28,11.60
2016,104,32.22,12.67
2016,105,33.26,13.08
2016,106,29.34,12.49
2016,107,31.32,11.79
2016,108,30.91,11.85
2016,109,30.70,13.27
2016,110,28.82,11.82
2016,111,29.56,11.78
2016,112,24.95,11.90
2016,113,24.87,11.20
2016,114,24.30,11.34
2016,115,25.71,11.05
2016,116,26.92,11.96
2016,117,29.32,11.81
2016,118,28.52,12.14
2016,119,31.76,11.86
2016,120,31.79,12.30
2016,121,32.65,11.59
2016,122,31.92,12.48
2016,123,31.67,13.54
2016,124,32.60,13.59
2016,125,30.22,14.23
2016,126,29.97,13.02
2016,127,26.48,11.93
2016,128,29.21,10.69
2016,129,30.96,10.72
2016,130,32.31,13.07
2016,131,30.75,12.61
2016,132,30.51,13.09
2016,133,29.04,13.55
2016,134,28.01,13.76
2016,135,26.85,12.04
2016,136,26.87,11.56
2016,137,26.09,14.83
2016,138,26.98,12.95
2016,139,30.11,12.78
2016,140,29.84,13.12
2016,141,29.74,13.48
2016,142,30.26,15.28
2016,143,29.26,15.17
2016,144,30.96,14.52
2016,145,31.14,13.67
2016,146,31.46,13.50
2016,147,31.92,13.30
2016,148,30.57,13.38
2016,149,30.19,13.58
2016,150,28.87,13.61
2016,151,28.28,12.86
2016,152,28.48,12.60
2016,153,28.01,12.40
2016,154,26.63,12.34
2016,155,26.73,13.67
2016,156,26.39,11.70
2016,157,25.80,12.37
2016,158,24.38,12.81
2016,159,23.98,12.35
2016,160,26.81,10.61
2016,161,26.96,12.33
2016,162,27.44,13.06
2016,163,25.84,14.06
2016,164,24.98,12.72
2016,165,24.46,12.73
2016,166,25.58,12.24
2016,167,25.84,13.09
2016,168,27.39,13.26
2016,169,27.49,13.49
2016,170,27.94,12.00
2016,171,26.54,11.71
2016,172,24.55,12.39
2016,173,24.27,14.01
2016,174,22.61,10.79
2016,175,24.93,10.53
2016,176,25.79,9.99
2016,177,25.37,12.85
2016,178,25.24,13.80
2016,179,25.28,12.37
2016,180,25.16,11.20
2016,181,25.07,11.35
2016,182,25.46,11.44
2016,183,25.22,11.76
2016,184,25.84,12.76
2016,185,26.96,12.12
2016,186,28.13,11.54
2016,187,26.14,12.56
2016,188,26.04,11.87
2016,189,27.17,11.28
2016,190,27.92,11.01
2016,191,27.71,11.19
2016,192,26.88,11.75
2016,193,25.59,12.48
2016,194,25.83,12.73
2016,195,25.05,11.56
2016,196,25.45,11.97
2016,197,25.02,11.24
2016,198,25.64,10.05
2016,199,25.71,11.05
2016,200,25.16,11.15
2016,201,24.92,11.12
2016,202,23.81,12.44
2016,203,23.61,12.66
2016,204,23.82,12.97
2016,205,24.95,12.46
2016,206,25.35,12.29
2016,207,26.89,11.03
2016,208,26.16,11.45
2016,209,25.96,11.99
2016,210,26.08,11.99
2016,211,25.78,11.58
2016,212,26.38,11.74
2016,213,25.09,12.40
2016,214,24.67,10.65
2016,215,25.38,11.36
2016,216,26.41,11.26
2016,217,27.45,9.91
2016,218,26.62,11.43
2016,219,25.82,13.60
2016,220,24.11,14.14
2016,221,25.20,13.96
2016,222,25.17,13.60
2016,223,25.82,13.70
2016,224,26.11,12.62
2016,225,27.23,11.54
2016,226,28.34,10.58
2016,227,28.38,10.96
2016,228,26.53,11.00
2016,229,26.34,11.45
2016,230,24.58,13.50
2016,231,24.58,13.99
2016,232,25.44,13.71
2016,233,26.54,13.27
2016,234,26.49,12.60
2016,235,26.75,11.56
2016,236,24.26,11.22
2016,237,24.91,12.15
2016,238,24.50,11.34
2016,239,26.04,9.90
2016,240,26.61,11.22
2016,241,26.96,10.94
2016,242,26.05,12.13
2016,243,26.47,11.62
2016,244,25.83,10.65
2016,245,27.23,10.07
2016,246,26.38,11.92
2016,247,25.49,13.30
2016,248,22.43,14.46
2016,249,23.40,13.54
2016,250,24.89,12.91
2016,251,25.40,10.84
2016,252,24.95,9.31
2016,253,25.51,8.21
2016,254,26.35,9.18
2016,255,27.62,11.43
2016,256,25.85,12.68
2016,257,26.98,13.28
2016,258,26.15,12.05
2016,259,26.73,11.59
2016,260,24.99,12.55
2016,261,25.19,12.51
2016,262,26.67,12.08
2016,263,26.68,11.73
2016,264,24.79,11.66
2016,265,25.65,10.22
2016,266,24.36,11.32
2016,267,24.86,10.69
2016,268,24.92,10.92
2016,269,24.84,11.39
2016,270,25.89,12.49
2016,271,24.03,13.74
2016,272,23.40,14.26
2016,273,23.82,13.62
2016,274,24.54,12.52
2016,275,25.61,11.35
2016,276,25.57,11.61
2016,277,25.67,11.32
2016,278,25.73,12.58
2016,279,25.77,12.24
2016,280,26.30,11.03
2016,281,26.28,10.46
2016,282,25.58,10.55
2016,283,23.34,10.98
2016,284,21.95,9.96
2016,285,24.00,10.95
2016,286,25.04,11.57
2016,287,25.77,11.84
2016,288,25.10,8.57
2016,289,26.22,9.94
2016,290,26.17,8.21
2016,291,26.60,9.18
2016,292,25.30,10.50
2016,293,26.39,10.51
2016,294,24.84,8.91
2016,295,24.77,9.55
2016,296,22.42,11.44
2016,297,23.00,9.91
2016,298,23.24,11.09
2016,299,25.08,9.70
2016,300,24.28,8.20
2016,301,23.36,8.13
2016,302,20.96,7.31
2016,303,20.86,8.74
2016,304,23.98,7.28
2016,305,24.44,9.05
2016,306,24.51,9.47
2016,307,27.37,8.35
2016,308,26.60,9.18
2016,309,22.96,11.77
2016,310,22.57,10.32
2016,311,23.84,8.70
2016,312,24.53,8.63
2016,313,26.88,8.77
2016,314,23.97,10.32
2016,315,21.77,9.80
2016,316,21.47,10.53
2016,317,23.50,10.46
2016,318,23.26,9.66
2016,319,22.50,9.77
2016,320,24.70,9.42
2016,321,23.44,10.42
2016,322,19.88,10.38
2016,323,23.04,9.45
2016,324,24.02,9.77
2016,325,20.62,10.13
2016,326,22.26,7.94
2016,327,23.66,4.05
2016,328,23.41,4.77
2016,329,23.86,4.36
2016,330,23.15,4.47
2016,331,22.15,5.85
2016,332,20.18,7.31
2016,333,25.87,5.99
2016,334,26.64,6.84
2016,335,27.14,9.74
2016,336,28.54,8.59
2016,337,26.17,7.71
2016,338,26.25,8.82
2016,339,27.40,9.02
2016,340,26.32,8.91
2016,341,25.79,9.07
2016,342,26.16,8.41
2016,343,26.01,9.61
2016,344,25.85,9.21
2016,345,21.85,9.42
2016,346,23.31,9.71
2016,347,22.82,8.32
2016,348,26.72,7.39
2016,349,26.09,6.51
2016,350,25.49,7.46
2016,351,23.76,9.61
2016,352,25.35,8.87
2016,353,26.25,9.09
2016,354,26.04,9.58
2016,355,22.80,10.06
2016,356,21.90,7.25
2016,357,22.10,6.62
2016,358,22.80,7.10
2016,359,23.58,6.28
2016,360,24.52,5.16
2016,361,24.68,6.51
2016,362,25.18,7.34
2016,363,22.90,9.21
2016,364,23.29,8.82
2016,365,23.71,8.45
2017,1,23.91,6.72
2017,2,23.57,8.68
2017,3,26.92,6.28
2017,4,24.98,6.13
2017,5,26.26,6.15
2017,6,27.15,6.57
2017,7,28.26,6.86
2017,8,19.91,5.19
2017,9,20.53,3.45
2017,10,21.02,3.48
2017,11,24.13,2.68
2017,12,24.96,4.19
2017,13,24.01,4.33
2017,14,23.32,3.12
2017,15,22.00,4.21
2017,16,23.95,4.59
2017,17,24.41,4.93
2017,18,23.49,7.35
2017,19,25.73,6.08
2017,20,25.37,6.25
2017,21,23.69,6.54
2017,22,26.52,8.93
2017,23,26.73,5.14
2017,24,26.52,3.78
2017,25,25.96,4.75
2017,26,28.36,6.94
2017,27,27.25,5.57
2017,28,24.75,6.54
2017,29,24.60,6.63
2017,30,19.26,6.01
2017,31,20.75,4.93
2017,32,25.08,4.98
2017,33,24.63,5.76
2017,34,23.55,6.02
2017,35,22.68,7.29
2017,36,22.45,7.76
2017,37,24.40,6.51
2017,38,25.59,7.85
2017,39,27.93,6.84
2017,40,27.85,6.12
2017,41,24.53,5.39
2017,42,25.01,6.01
2017,43,26.00,5.77
2017,44,27.09,6.20
2017,45,25.86,6.91
2017,46,26.30,8.29
2017,47,26.03,7.73
2017,48,24.31,8.27
2017,49,25.00,6.31
2017,50,27.66,6.54
2017,51,26.79,8.91
2017,52,26.81,7.62
2017,53,26.83,4.96
2017,54,27.45,6.60
2017,55,27.12,7.17
2017,56,28.39,7.16
2017,57,27.70,7.45
2017,58,27.92,8.98
2017,59,28.37,8.66
2017,60,28.79,8.66
2017,61,29.03,8.73
2017,62,24.22,9.18
2017,63,23.00,9.37
2017,64,23.54,9.04
2017,65,24.89,8.51
2017,66,26.45,8.07
2017,67,26.50,7.60
2017,68,24.97,8.39
2017,69,25.38,8.42
2017,70,25.06,9.28
2017,71,26.52,9.14
2017,72,25.50,10.15
2017,73,24.47,9.04
2017,74,21.21,8.94
2017,75,23.14,8.72
2017,76,23.57,6.73
2017,77,24.82,6.17
2017,78,25.97,7.35
2017,79,24.96,6.51
2017,80,25.63,6.45
2017,81,26.18,5.95
2017,82,27.19,5.85
2017,83,26.40,7.30
2017,84,28.59,7.28
2017,85,28.83,9.36
2017,86,29.53,8.61
2017,87,29.67,9.40
2017,88,29.98,10.00
2017,89,30.42,10.81
2017,90,29.52,10.21
2017,91,27.92,9.48
2017,92,30.98,8.98
2017,93,30.16,10.61
2017,94,30.35,8.73
2017,95,29.09,11.49
2017,96,31.90,9.85
2017,97,26.85,10.46
2017,98,27.72,10.36
2017,99,28.20,10.14
2017,100,28.06,10.83
2017,101,28.26,10.66
2017,102,26.98,9.61
2017,103,25.70,8.21
2017,104,25.73,8.67
2017,105,26.86,8.95
2017,106,27.14,9.83
2017,107,25.62,9.78
2017,108,25.38,10.13
2017,109,23.25,7.65
2017,110,23.29,7.20
2017,111,24.42,7.37
2017,112,25.37,9.19
2017,113,27.60,9.75
2017,114,25.04,10.21
2017,115,28.71,10.46
2017,116,29.22,10.44
2017,117,30.08,11.01
2017,118,29.84,11.48
2017,119,30.81,13.10
2017,120,31.70,12.78
2017,121,33.10,11.31
2017,122,30.87,10.54
2017,123,30.55,12.81
2017,124,29.69,13.05
2017,125,25.97,11.85
2017,126,25.32,9.64
2017,127,28.24,9.47
2017,128,27.42,11.20
2017,129,29.34,11.43
2017,130,27.09,11.99
2017,131,28.69,12.42
2017,132,29.87,12.12
2017,133,28.71,13.67
2017,134,27.94,12.87
2017,135,27.06,12.83
2017,136,29.96,12.99
2017,137,30.91,14.33
2017,138,31.88,14.18
2017,139,31.57,14.48
2017,140,31.88,14.37
2017,141,31.47,14.03
2017,142,29.93,13.40
2017,143,30.52,13.76
2017,144,31.22,14.57
2017,145,30.49,15.66
2017,146,29.24,15.23
2017,147,30.78,13.27
2017,148,27.84,13.71
2017,149,27.42,13.34
2017,150,26.78,13.23
2017,151,25.15,13.68
2017,152,23.39,13.39
2017,153,23.78,12.69
2017,154,25.43,12.59
2017,155,26.13,13.05
2017,156,29.48,13.39
2017,157,29.44,14.91
2017,158,29.13,12.42
2017,159,27.10,13.28
2017,160,25.83,13.03
2017,161,26.36,13.69
2017,162,26.75,13.79
2017,163,27.14,13.00
2017,164,27.72,13.13
2017,165,25.04,13.39
2017,166,23.64,12.90
2017,167,24.75,12.40
2017,168,27.55,13.00
2017,169,26.76,11.70
2017,170,26.12,12.15
2017,171,26.24,11.37
2017,172,25.73,9.62
2017,173,26.99,9.84
2017,174,27.69,11.24
2017,175,27.78,11.39
2017,176,25.74,13.40
2017,177,24.59,13.32
2017,178,23.65,13.31
2017,179,24.88,13.84
2017,180,25.38,13.52
2017,181,25.19,12.74
2017,182,24.11,12.56
2017,183,25.01,11.17
2017,184,24.95,11.64
2017,185,24.46,11.12
2017,186,25.38,11.72
2017,187,24.32,11.19
2017,188,24.57,11.68
2017,189,22.21,12.99
2017,190,23.09,11.96
2017,191,22.69,11.60
2017,192,24.24,12.63
2017,193,24.73,12.70
2017,194,25.39,12.42
2017,195,26.17,10.89
2017,196,24.86,10.68
2017,197,25.87,10.79
2017,198,25.95,11.33
2017,199,25.48,11.61
2017,200,26.12,12.70
2017,201,25.28,11.81
2017,202,24.74,11.37
2017,203,26.12,11.26
2017,204,25.96,10.85
2017,205,25.40,12.40
2017,206,25.94,12.77
2017,207,24.30,12.46
2017,208,24.85,12.33
2017,209,24.56,11.70
2017,210,27.08,10.35
2017,211,27.37,11.15
2017,212,26.71,11.31
2017,213,27.14,11.14
2017,214,26.35,11.60
2017,215,26.71,12.21
2017,216,26.22,12.45
2017,217,26.40,12.39
2017,218,27.09,13.05
2017,219,28.22,12.22
2017,220,27.86,11.70
2017,221,26.49,11.65
2017,222,24.43,13.16
2017,223,24.24,11.81
2017,224,24.26,10.80
2017,225,24.62,11.23
2017,226,26.45,11.94
2017,227,26.66,10.92
2017,228,26.17,12.50
2017,229,25.55,12.28
2017,230,26.05,11.72
2017,231,25.82,10.56
2017,232,25.12,10.94
2017,233,26.23,10.64
2017,234,25.22,10.79
2017,235,25.61,11.61
2017,236,26.07,11.74
2017,237,25.29,12.65
2017,238,25.47,12.85
2017,239,26.35,13.58
2017,240,25.00,13.60
2017,241,23.65,13.81
2017,242,22.42,12.73
2017,243,23.27,12.92
2017,244,23.60,13.61
2017,245,23.34,14.03
2017,246,22.76,13.64
2017,247,23.08,13.36
2017,248,23.85,13.58
2017,249,24.22,13.79
2017,250,24.11,13.68
2017,251,23.96,13.85
2017,252,22.61,13.49
2017,253,22.43,12.57
2017,254,21.80,11.02
2017,255,23.22,10.45
2017,256,25.44,8.20
