Latitude: 20.79137  Longitude: -103.49108
X & Y on Lambert Conformal Conic: -372047.07 -2346184.68
Tile: 9939
Elevation: 1592 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,tmax (deg c),tmin (deg c)
2015,213,29.20,15.87
2015,214,28.91,16.26
2015,215,29.08,15.84
2015,216,29.28,15.52
2015,217,29.65,17.03
2015,218,30.60,14.97
2015,219,30.32,15.84
2015,220,29.94,16.79
2015,221,30.91,15.52
2015,222,30.55,16.25
2015,223,30.00,15.83
2015,224,28.73,15.17
2015,225,27.64,16.36
2015,226,29.47,16.03
2015,227,29.53,16.25
2015,228,30.11,16.05
2015,229,27.61,15.85
2015,230,28.49,15.52
2015,231,29.64,15.05
2015,232,29.66,15.42
2015,233,28.48,16.58
2015,234,29.31,17.06
2015,235,29.46,15.65
2015,236,27.65,14.85
2015,237,28.97,15.54
2015,238,28.91,15.24
2015,239,28.74,14.57
2015,240,28.03,15.34
2015,241,28.93,15.19
2015,242,29.83,15.35
2015,243,30.32,15.66
2015,244,28.23,15.67
2015,245,28.21,16.71
2015,246,29.30,16.39
2015,247,29.74,16.49
2015,248,28.81,16.44
2015,249,29.13,16.62
2015,250,30.36,16.28
2015,251,29.68,15.81
2015,252,29.74,16.31
2015,253,30.78,15.97
2015,254,28.36,16.98
2015,255,28.24,15.58
2015,256,28.59,15.91
2015,257,27.74,16.67
2015,258,28.64,16.73
2015,259,28.51,16.27
2015,260,28.41,16.37
2015,261,27.53,16.58
2015,262,28.42,16.39
2015,263,30.04,15.92
2015,264,28.98,16.23
2015,265,29.47,16.04
2015,266,28.45,15.27
2015,267,28.65,15.53
2015,268,28.92,16.15
2015,269,28.00,15.16
2015,270,27.03,14.12
2015,271,28.01,13.70
2015,272,28.50,15.52
2015,273,28.64,14.18
2015,274,27.26,14.63
2015,275,28.96,13.01
2015,276,28.14,13.86
2015,277,27.15,13.47
2015,278,27.26,14.06
2015,279,28.15,14.13
2015,280,29.19,16.04
2015,281,29.79,15.58
2015,282,28.05,16.07
2015,283,28.80,15.75
2015,284,27.87,15.13
2015,285,29.24,14.98
2015,286,30.42,15.62
2015,287,29.84,15.95
2015,288,29.11,15.33
