Lon,Lat,Clave,Edo,Est,Tmin
-101.51,20.43,ABSGJ,GTO,ABASOLO,16.8
-98.38,24.06,ABSTP,TAMPS,ABASOLO,22.6
-116.9,32.44,ALRBN,BC,ABELARDO L. RODRIGUEZ,13.8
-97.97,20.17,ACJPB,PUE,ACAJETE                           *,10.4
-92.8,16.55,ACACP,CHIS,ACALA,22.2
-100.71,20.03,ACNGJ,GTO,ACAMBARO,15.4
-99.75,16.76,76805,GRO,ACAPULCO,24.4
-99.9,16.84,ACAGR,GRO,ACAPULCO,23.9
-96.84,19.7,ACAVC,VER,ACATLAN,12.7
-103.23,22.33,ACHZC,ZAC,ACHIMEC,12.2
-110.21,30,ACNSO,SON,ACONCHI,14.2
-98.94,20.26,ACTHD,HGO,ACTOPAN,10.7
-96.58,19.49,ACTVC,VER,ACTOPAN,20.7
-108.7,25.7,ARCSI,SIN,ADOLFO RUIZ CORTINEZ,16.2
-99.5,17.5,AERGR,GRO,AEROPUERTO,18.7
-100.93,25.55,ARACL,COAH,AEROPUERTO DE RAMOS ARIZPE,16.5
-104.48,26.23,APRDR,DGO,AGUA PUERCA,15.7
-101.62,20.49,ATBGJ,GTO,AGUA TIBIA,13.4
-102.29,21.85,76571,AGS,AGUASCALIENTES,14.5
-102.3,21.89,AGSAG,AGS,AGUASCALIENTES,15.9
-104.07,25.26,AM2DR,DGO,AGUSTIN MELGAR (EHCA),14.3
-98.14,20.03,AHUPB,PUE,AHUAZOTEPEC,5.9
-97.41,19.45,ACHPB,PUE,ALCHICHICA,7.2
-100.84,28.33,ADLCL,COAH,ALLENDE,21.5
-111.83,30.71,76113,SON,ALTAR,15.7
-111.73,30.71,ALTSO,SON,ALTAR,15.7
-97.23,19.76,ALTVC,VER,ALTOTONGA,9.8
-107.46,25.03,AWSSI,SIN,ANDREW WEISS,18.0
-92.75,16.44,ANGCP,CHIS,ANGOSTURA,21.3
-97.84,20.41,APAPB,PUE,APAPANTILLA,22.2
-102.27,19.08,APTMC,MICH,APATZINGAN                          *,21.4
-93.9,16.24,76840,CHIS,ARRIAGA,23.4
-93.89,16.24,AROCP,CHIS,ARRIAGA METEOROLÓGICO,23.3
-98.4,18.9,ATXPB,PUE,ATLIXCO,12.4
-103.46,21.81,ATGZC,ZAC,ATOLINGA,9.9
-107.91,25.85,GD2SI,SIN,BACURATO (HIDRO) P.GUSTAVO DÍAZ ORDAZ,21.0
-98.16,18.89,BDDPB,PUE,BALCON DEL DIABLO,9.6
-98.95,21.74,BLMSL,SLP,BALLESMI,23.4
-96.72,17.07,BAEOX,OAX,BASE AEREA,15.4
-104.05,19.91,BBAJL,JAL,BASILIO BADILLO,14.1
-107.72,27.03,BTPCH,CHIH,BATOPILAS,22.8
-89.25,19.83,BECYC,YUC,BECANCHEN,22.4
-91.48,17.43,BDCTB,TAB,BOCA DEL CERRO,23.7
-91.48,17.42,BOCADELCERRO,TAB,BOCA DEL CERRO,24.4
-97.93,22.39,BALTP,TAMPS,BOMBAS ALTAMIRA,24.1
-93.15,16.64,BOQCP,CHIS,BOQUERON,21.9
-95.93,16.65,BOQOX,OAX,BOQUILLA 1,20.3
-96.93,19.48,BRIVC,VER,BRIONES,13.5
-103.61,19.24,BVSCM,COL,BUENAVISTA,20.4
-99.2,18.2,BVSGR,GRO,BUENAVISTA,16.4
-98.19,19.04,CNAPB,PUE,C.N.A.,12.2
-105.06,20.03,CPEJL,JAL,CAJON DE PE¤A,23.4
-103.63,18.81,CLLCM,COL,CALLEJONES,24.0
-102.41,22.14,PECAG,AGS,CALLES,13.6
-99.12,19.53,CEADF,DF,CAMPAMENTO AMEALCO,12.5
-90.5,19.83,76695,CAMP,CAMPECHE,23.0
-90.54,19.83,CMPCA,CAMP,CAMPECHE,22.9
-90.54,19.83,COBCA,CAMP,CAMPECHE OBSERVATORIO,23.0
-104.7,24,CAGDR,DGO,CAMPO AGRICOLA,12.9
-90.72,19.36,CANCA,CAMP,CANASAYAB,21.6
-104.75,24.5,CNTDR,DGO,CANATLAN,9.5
